time_s,f_des_N,f_raw_N,tau_cmd_Nm,tau_meas_Nm,pos_rad,vel_rad_s
99.121414,2.200000,3.045111,0.440000,0.429060,0.026131,-0.004884
99.130118,2.200000,3.045111,0.440000,0.446154,0.026131,0.004884
99.140236,2.200000,3.036717,0.440000,0.425641,0.026131,-0.043956
99.150221,2.200000,3.038007,0.440000,0.432479,0.026131,-0.014652
99.160047,2.200000,3.038007,0.440000,0.435897,0.026131,-0.083028
99.170135,2.200000,3.065324,0.440000,0.435897,0.026131,-0.043956
99.180031,2.200000,3.065324,0.440000,0.446154,0.026131,-0.034188
99.190029,2.200000,3.053279,0.440000,0.429060,0.026131,-0.053724
99.200073,2.200000,3.041164,0.440000,0.415385,0.026131,-0.004884
99.210140,2.200000,3.041164,0.440000,0.446154,0.026131,-0.014652
99.220696,2.200000,3.038882,0.440000,0.435897,0.026131,0.073260
99.231493,2.200000,3.048297,0.440000,0.432479,0.026131,-0.034188
99.240232,2.200000,3.048297,0.440000,0.429060,0.026131,0.034188
99.250216,2.200000,3.064645,0.440000,0.435897,0.026131,0.034188
99.261004,2.200000,3.047740,0.440000,0.446154,0.026131,-0.014652
99.270516,2.200000,3.047740,0.440000,0.446154,0.026131,0.073260
99.280371,2.200000,3.038403,0.440000,0.422222,0.026131,-0.024420
99.290002,2.200000,3.036531,0.440000,0.432479,0.026131,-0.102564
99.300000,2.200000,3.036531,0.440000,0.429060,0.026131,-0.024420
99.310030,2.200000,3.063873,0.440000,0.446154,0.026131,-0.043956
99.323185,2.200000,3.062368,0.440000,0.442735,0.026131,0.053724
99.330183,2.200000,3.062368,0.440000,0.446154,0.026131,-0.122100
99.341893,2.200000,3.046754,0.440000,0.435897,0.026131,-0.063492
99.350000,2.200000,3.046754,0.440000,0.435897,0.026131,-0.024420
99.360441,2.200000,3.039827,0.440000,0.425641,0.026131,-0.004884
99.370000,2.200000,3.047203,0.440000,0.442735,0.026131,-0.034188
99.380051,2.200000,3.047203,0.440000,0.442735,0.026131,0.043956
99.390034,2.200000,3.067690,0.440000,0.432479,0.026131,-0.034188
99.400806,2.200000,3.044096,0.440000,0.446154,0.026131,0.053724
99.410046,2.200000,3.044096,0.440000,0.446154,0.026131,0.004884
99.420005,2.200000,3.040859,0.440000,0.449573,0.026131,-0.024420
99.430147,2.200000,3.031678,0.440000,0.425641,0.026131,-0.092796
99.440133,2.200000,3.031678,0.440000,0.446154,0.026131,0.102564
99.450378,2.200000,3.056332,0.440000,0.439316,0.026131,-0.073260
99.461099,2.200000,3.062631,0.440000,0.422222,0.026131,-0.131868
99.470000,2.200000,3.062631,0.440000,0.442735,0.026131,-0.004884
99.481061,2.200000,3.042176,0.440000,0.442735,0.026131,-0.043956
99.490058,2.200000,3.042176,0.440000,0.435897,0.026131,-0.014652
99.500006,2.200000,3.038816,0.440000,0.435897,0.026131,-0.004884
99.510321,2.200000,3.041556,0.440000,0.435897,0.026131,0.024420
99.520259,2.200000,3.041556,0.440000,0.432479,0.026131,-0.014652
99.530069,2.200000,3.067843,0.440000,0.452991,0.026131,-0.073260
99.540450,2.200000,3.052865,0.440000,0.442735,0.026131,0.043956
99.550000,2.200000,3.052865,0.440000,0.442735,0.026131,-0.102564
99.560039,2.200000,3.038508,0.440000,0.439316,0.026131,-0.043956
99.570099,2.200000,3.032091,0.440000,0.439316,0.026131,0.053724
99.580145,2.200000,3.032091,0.440000,0.435897,0.026131,-0.034188
99.590000,2.200000,3.046942,0.440000,0.425641,0.026131,-0.014652
99.600632,2.200000,3.046942,0.440000,0.435897,0.026131,0.014652
99.610545,2.200000,3.058621,0.440000,0.446154,0.026131,-0.014652
99.620196,2.200000,3.042352,0.440000,0.435897,0.026131,-0.083028
99.630000,2.200000,3.042352,0.440000,0.432479,0.026131,-0.083028
99.640070,2.200000,3.038198,0.440000,0.449573,0.026131,0.034188
99.650518,2.200000,3.034849,0.440000,0.435897,0.026131,-0.053724
99.661668,2.200000,3.034849,0.440000,0.452991,0.026131,0.034188
99.670487,2.200000,3.065102,0.440000,0.435897,0.026131,-0.063492
99.681610,2.200000,3.058426,0.440000,0.449573,0.026131,0.063492
99.690000,2.200000,3.058426,0.440000,0.435897,0.026131,0.043956
99.700000,2.200000,3.046097,0.440000,0.432479,0.026131,-0.024420
99.710027,2.200000,3.043252,0.440000,0.439316,0.026131,-0.024420
99.720485,2.200000,3.043252,0.440000,0.442735,0.026131,0.004884
99.732516,2.200000,3.052458,0.440000,0.435897,0.026131,0.092796
99.745091,2.200000,3.071307,0.440000,0.442735,0.026131,0.063492
99.750808,2.200000,3.071307,0.440000,0.415385,0.026131,0.014652
99.760117,2.200000,3.051614,0.440000,0.432479,0.026131,-0.053724
99.770127,2.200000,3.051614,0.440000,0.449573,0.026131,-0.004884
99.780191,2.200000,3.046039,0.440000,0.446154,0.026131,0.053724
99.792067,2.200000,3.041888,0.440000,0.432479,0.026131,0.014652
99.800377,2.200000,3.041888,0.440000,0.435897,0.026131,0.053724
99.810631,2.200000,3.067221,0.440000,0.442735,0.026131,0.014652
99.820079,2.200000,3.060485,0.440000,0.439316,0.026131,-0.024420
99.830000,2.200000,3.060485,0.440000,0.432479,0.026131,-0.024420
99.840644,2.200000,3.051737,0.440000,0.439316,0.026131,-0.004884
99.851353,2.200000,3.043218,0.440000,0.442735,0.026131,0.083028
