time_s,f_des_N,f_rfob_N,f_ati_N,f_err_N,f_joint_Nm,tau_in_Nm,qdot_des_rad_s,qdot_meas_rad_s,q_des_rad,q_rad,tau_meas_Nm,b_adm,k_spring,kp_motor,kd_motor,lpf_alpha,vel_limit,wq_rfob
70.840363,2.000000,1.988430,1.286017,0.011570,0.002314,0.388034,0.000043,-0.053724,0.096231,0.002098,0.405128,5.000000,1.000000,5.000000,0.300000,0.3000,2.0000,30.0000
70.850271,2.000000,1.995601,1.364729,0.004399,0.000880,0.405128,-0.000244,-0.112332,0.096228,0.002098,0.394872,5.000000,1.000000,5.000000,0.300000,0.3000,2.0000,30.0000
70.860918,2.000000,2.017623,1.327514,-0.017623,-0.003525,0.394872,-0.001125,0.024420,0.096216,0.002098,0.398291,5.000000,1.000000,5.000000,0.300000,0.3000,2.0000,30.0000
70.873798,2.000000,1.985580,1.327514,0.014420,0.002884,0.398291,0.000157,-0.034188,0.096218,0.002098,0.377778,5.000000,1.000000,5.000000,0.300000,0.3000,2.0000,30.0000
70.880187,2.000000,1.983700,1.304224,0.016300,0.003260,0.377778,0.000232,0.014652,0.096220,0.002098,0.401709,5.000000,1.000000,5.000000,0.300000,0.3000,2.0000,30.0000
70.890000,2.000000,1.969135,1.294951,0.030865,0.006173,0.401709,0.000815,-0.014652,0.096228,0.002098,0.391453,5.000000,1.000000,5.000000,0.300000,0.3000,2.0000,30.0000
70.900000,2.000000,1.970490,1.294951,0.029510,0.005902,0.391453,0.000761,-0.034188,0.096235,0.002098,0.394872,5.000000,1.000000,5.000000,0.300000,0.3000,2.0000,30.0000
70.910031,2.000000,1.978419,1.321955,0.021581,0.004316,0.394872,0.000444,-0.092796,0.096240,0.002098,0.398291,5.000000,1.000000,5.000000,0.300000,0.3000,2.0000,30.0000
70.921227,2.000000,2.003272,1.321955,-0.003272,-0.000654,0.398291,-0.000551,-0.151404,0.096234,0.002098,0.388034,5.000000,1.000000,5.000000,0.300000,0.3000,2.0000,30.0000
70.930210,2.000000,2.033206,1.344125,-0.033206,-0.006641,0.388034,-0.001748,0.004884,0.096218,0.002098,0.398291,5.000000,1.000000,5.000000,0.300000,0.3000,2.0000,30.0000
70.940140,2.000000,1.994699,1.310827,0.005301,0.001060,0.398291,-0.000208,0.073260,0.096216,0.002098,0.394872,5.000000,1.000000,5.000000,0.300000,0.3000,2.0000,30.0000
70.950206,2.000000,1.950905,1.310827,0.049095,0.009819,0.394872,0.001468,0.024420,0.096231,0.002480,0.384615,5.000000,1.000000,5.000000,0.300000,0.3000,2.0000,30.0000
70.960206,2.000000,1.941777,1.307219,0.058223,0.011645,0.384615,0.001909,-0.004884,0.096250,0.002098,0.394872,5.000000,1.000000,5.000000,0.300000,0.3000,2.0000,30.0000
70.970208,2.000000,1.949577,1.275021,0.050423,0.010085,0.394872,0.001597,0.024420,0.096266,0.002098,0.398291,5.000000,1.000000,5.000000,0.300000,0.3000,2.0000,30.0000
70.980743,2.000000,1.947684,1.275021,0.052316,0.010463,0.398291,0.001673,-0.034188,0.096283,0.002098,0.388034,5.000000,1.000000,5.000000,0.300000,0.3000,2.0000,30.0000
70.991024,2.000000,1.965103,1.356649,0.034897,0.006979,0.388034,0.000976,-0.092796,0.096293,0.002098,0.388034,5.000000,1.000000,5.000000,0.300000,0.3000,2.0000,30.0000
71.000343,2.000000,1.992742,1.328599,0.007258,0.001452,0.388034,-0.000129,0.014652,0.096292,0.002098,0.391453,5.000000,1.000000,5.000000,0.300000,0.3000,2.0000,30.0000
71.010340,2.000000,1.968915,1.328599,0.031085,0.006217,0.391453,0.000747,-0.092796,0.096300,0.002480,0.394872,5.000000,1.000000,5.000000,0.300000,0.3000,2.0000,30.0000
71.020878,2.000000,1.993291,1.305838,0.006709,0.001342,0.394872,-0.000151,0.004884,0.096298,0.002098,0.398291,5.000000,1.000000,5.000000,0.300000,0.3000,2.0000,30.0000
71.030000,2.000000,1.973506,1.305838,0.026494,0.005299,0.398291,0.000640,-0.102564,0.096304,0.002098,0.391453,5.000000,1.000000,5.000000,0.300000,0.3000,2.0000,30.0000
71.040297,2.000000,1.998221,1.293269,0.001779,0.000356,0.391453,-0.000348,-0.092796,0.096300,0.002098,0.401709,5.000000,1.000000,5.000000,0.300000,0.3000,2.0000,30.0000
71.050191,2.000000,2.010281,1.310974,-0.010281,-0.002056,0.401709,-0.000831,0.053724,0.096292,0.002098,0.391453,5.000000,1.000000,5.000000,0.300000,0.3000,2.0000,30.0000
71.060303,2.000000,1.964183,1.310974,0.035817,0.007163,0.391453,0.000937,0.083028,0.096301,0.002480,0.398291,5.000000,1.000000,5.000000,0.300000,0.3000,2.0000,30.0000
71.070245,2.000000,1.932868,1.351334,0.067132,0.013426,0.398291,0.002189,-0.043956,0.096323,0.002480,0.394872,5.000000,1.000000,5.000000,0.300000,0.3000,2.0000,30.0000
71.080309,2.000000,1.962209,1.308572,0.037791,0.007558,0.394872,0.001092,-0.034188,0.096334,0.002098,0.398291,5.000000,1.000000,5.000000,0.300000,0.3000,2.0000,30.0000
71.090463,2.000000,1.976889,1.308572,0.023111,0.004622,0.398291,0.000505,0.053724,0.096339,0.002098,0.388034,5.000000,1.000000,5.000000,0.300000,0.3000,2.0000,30.0000
71.101825,2.000000,1.952458,1.297663,0.047542,0.009508,0.388034,0.001482,0.004884,0.096356,0.002098,0.405128,5.000000,1.000000,5.000000,0.300000,0.3000,2.0000,30.0000
71.113112,2.000000,1.962993,1.280659,0.037007,0.007401,0.405128,0.001061,-0.102564,0.096368,0.002098,0.394872,5.000000,1.000000,5.000000,0.300000,0.3000,2.0000,30.0000
71.120000,2.000000,2.009498,1.280659,-0.009498,-0.001900,0.394872,-0.000800,0.053724,0.096363,0.002098,0.398291,5.000000,1.000000,5.000000,0.300000,0.3000,2.0000,30.0000
71.130034,2.000000,1.980251,1.354291,0.019749,0.003950,0.398291,0.000370,-0.073260,0.096366,0.002098,0.401709,5.000000,1.000000,5.000000,0.300000,0.3000,2.0000,30.0000
71.140180,2.000000,2.010015,1.328551,-0.010015,-0.002003,0.401709,-0.000820,0.004884,0.096358,0.002098,0.398291,5.000000,1.000000,5.000000,0.300000,0.3000,2.0000,30.0000
71.150106,2.000000,1.998185,1.328551,0.001815,0.000363,0.398291,-0.000347,0.014652,0.096355,0.002098,0.401709,5.000000,1.000000,5.000000,0.300000,0.3000,2.0000,30.0000
71.160121,2.000000,1.989921,1.309492,0.010079,0.002016,0.401709,-0.000016,-0.014652,0.096354,0.002098,0.391453,5.000000,1.000000,5.000000,0.300000,0.3000,2.0000,30.0000
71.170290,2.000000,1.992412,1.309492,0.007588,0.001518,0.391453,-0.000116,-0.014652,0.096353,0.002098,0.401709,5.000000,1.000000,5.000000,0.300000,0.3000,2.0000,30.0000
71.180472,2.000000,1.995437,1.301379,0.004563,0.000913,0.401709,-0.000237,-0.063492,0.096351,0.002098,0.398291,5.000000,1.000000,5.000000,0.300000,0.3000,2.0000,30.0000
71.190531,2.000000,2.013338,1.300306,-0.013338,-0.002668,0.398291,-0.000953,-0.043956,0.096341,0.002098,0.405128,5.000000,1.000000,5.000000,0.300000,0.3000,2.0000,30.0000
71.200542,2.000000,2.018053,1.300306,-0.018053,-0.003611,0.405128,-0.001142,-0.024420,0.096330,0.002098,0.394872,5.000000,1.000000,5.000000,0.300000,0.3000,2.0000,30.0000
71.210693,2.000000,2.010800,1.373514,-0.010800,-0.002160,0.394872,-0.000852,-0.004884,0.096321,0.002098,0.394872,5.000000,1.000000,5.000000,0.300000,0.3000,2.0000,30.0000
71.220546,2.000000,1.997908,1.322232,0.002092,0.000418,0.394872,-0.000336,-0.151404,0.096318,0.002098,0.398291,5.000000,1.000000,5.000000,0.300000,0.3000,2.0000,30.0000
71.230829,2.000000,2.040167,1.322232,-0.040167,-0.008033,0.398291,-0.002026,0.063492,0.096297,0.002098,0.394872,5.000000,1.000000,5.000000,0.300000,0.3000,2.0000,30.0000
71.240000,2.000000,1.984771,1.306199,0.015229,0.003046,0.394872,0.000113,-0.004884,0.096298,0.002480,0.401709,5.000000,1.000000,5.000000,0.300000,0.3000,2.0000,30.0000
71.250000,2.000000,1.981415,1.283373,0.018585,0.003717,0.401709,0.000324,-0.004884,0.096301,0.002098,0.398291,5.000000,1.000000,5.000000,0.300000,0.3000,2.0000,30.0000
71.260000,2.000000,1.980784,1.283373,0.019216,0.003843,0.398291,0.000349,-0.053724,0.096305,0.002098,0.401709,5.000000,1.000000,5.000000,0.300000,0.3000,2.0000,30.0000
71.270000,2.000000,1.999567,1.342454,0.000433,0.000087,0.401709,-0.000402,-0.053724,0.096301,0.002098,0.394872,5.000000,1.000000,5.000000,0.300000,0.3000,2.0000,30.0000
71.280932,2.000000,2.007244,1.333918,-0.007244,-0.001449,0.394872,-0.000709,0.043956,0.096293,0.002098,0.401709,5.000000,1.000000,5.000000,0.300000,0.3000,2.0000,30.0000
71.292036,2.000000,1.980547,1.333918,0.019453,0.003891,0.401709,0.000359,0.053724,0.096297,0.002098,0.398291,5.000000,1.000000,5.000000,0.300000,0.3000,2.0000,30.0000
71.300994,2.000000,1.963463,1.308086,0.036537,0.007307,0.398291,0.000966,0.014652,0.096306,0.002480,0.398291,5.000000,1.000000,5.000000,0.300000,0.3000,2.0000,30.0000
71.311286,2.000000,1.969604,1.291552,0.030396,0.006079,0.398291,0.000720,-0.043956,0.096313,0.002480,0.398291,5.000000,1.000000,5.000000,0.300000,0.3000,2.0000,30.0000
71.320675,2.000000,1.994412,1.291552,0.005588,0.001118,0.398291,-0.000196,0.063492,0.096311,0.002098,0.401709,5.000000,1.000000,5.000000,0.300000,0.3000,2.0000,30.0000
71.330688,2.000000,1.972576,1.274858,0.027424,0.005485,0.401709,0.000601,0.043956,0.096317,0.002480,0.398291,5.000000,1.000000,5.000000,0.300000,0.3000,2.0000,30.0000
71.340042,2.000000,1.968569,1.274858,0.031431,0.006286,0.398291,0.000761,0.083028,0.096324,0.002480,0.401709,5.000000,1.000000,5.000000,0.300000,0.3000,2.0000,30.0000
71.350000,2.000000,1.955994,1.365279,0.044006,0.008801,0.401709,0.001264,-0.024420,0.096337,0.002480,0.391453,5.000000,1.000000,5.000000,0.300000,0.3000,2.0000,30.0000
71.360000,2.000000,1.984343,1.320319,0.015657,0.003131,0.391453,0.000207,-0.004884,0.096339,0.002098,0.398291,5.000000,1.000000,5.000000,0.300000,0.3000,2.0000,30.0000
71.370000,2.000000,1.992829,1.320319,0.007171,0.001434,0.398291,-0.000133,-0.083028,0.096338,0.002098,0.391453,5.000000,1.000000,5.000000,0.300000,0.3000,2.0000,30.0000
71.380178,2.000000,2.020028,1.309481,-0.020028,-0.004006,0.391453,-0.001221,-0.034188,0.096325,0.002098,0.405128,5.000000,1.000000,5.000000,0.300000,0.3000,2.0000,30.0000
71.391901,2.000000,2.019616,1.299149,-0.019616,-0.003923,0.405128,-0.001204,-0.014652,0.096311,0.002098,0.394872,5.000000,1.000000,5.000000,0.300000,0.3000,2.0000,30.0000
71.400707,2.000000,2.009639,1.299149,-0.009639,-0.001928,0.394872,-0.000805,-0.034188,0.096304,0.002098,0.394872,5.000000,1.000000,5.000000,0.300000,0.3000,2.0000,30.0000
71.410903,2.000000,2.008441,1.334932,-0.008441,-0.001688,0.394872,-0.000757,-0.053724,0.096296,0.002098,0.398291,5.000000,1.000000,5.000000,0.300000,0.3000,2.0000,30.0000
71.420477,2.000000,2.013802,1.352046,-0.013802,-0.002760,0.398291,-0.000972,-0.151404,0.096287,0.002098,0.394872,5.000000,1.000000,5.000000,0.300000,0.3000,2.0000,30.0000
71.430427,2.000000,2.047128,1.352046,-0.047128,-0.009426,0.394872,-0.002305,0.024420,0.096264,0.002098,0.394872,5.000000,1.000000,5.000000,0.300000,0.3000,2.0000,30.0000
71.440019,2.000000,2.000582,1.315805,-0.000582,-0.000116,0.394872,-0.000443,0.063492,0.096260,0.002098,0.394872,5.000000,1.000000,5.000000,0.300000,0.3000,2.0000,30.0000
71.450000,2.000000,1.961656,1.312575,0.038344,0.007669,0.394872,0.001038,0.112332,0.096270,0.002480,0.398291,5.000000,1.000000,5.000000,0.300000,0.3000,2.0000,30.0000
71.460001,2.000000,1.927353,1.312575,0.072647,0.014529,0.398291,0.002410,-0.043956,0.096294,0.002480,0.398291,5.000000,1.000000,5.000000,0.300000,0.3000,2.0000,30.0000
71.470059,2.000000,1.966492,1.298605,0.033508,0.006702,0.398291,0.000921,0.063492,0.096304,0.002098,0.394872,5.000000,1.000000,5.000000,0.300000,0.3000,2.0000,30.0000
71.482054,2.000000,1.952214,1.298605,0.047786,0.009557,0.394872,0.001416,-0.014652,0.096321,0.002480,0.411966,5.000000,1.000000,5.000000,0.300000,0.3000,2.0000,30.0000
71.490399,2.000000,1.979441,1.363144,0.020559,0.004112,0.411966,0.000403,0.014652,0.096324,0.002098,0.394872,5.000000,1.000000,5.000000,0.300000,0.3000,2.0000,30.0000
71.500409,2.000000,1.982761,1.331601,0.017239,0.003448,0.394872,0.000270,0.004884,0.096327,0.002098,0.405128,5.000000,1.000000,5.000000,0.300000,0.3000,2.0000,30.0000
71.510629,2.000000,1.991253,1.331601,0.008747,0.001749,0.405128,-0.000070,-0.043956,0.096326,0.002098,0.391453,5.000000,1.000000,5.000000,0.300000,0.3000,2.0000,30.0000
71.520397,2.000000,2.008972,1.303057,-0.008972,-0.001794,0.391453,-0.000778,-0.043956,0.096318,0.002098,0.398291,5.000000,1.000000,5.000000,0.300000,0.3000,2.0000,30.0000
71.530208,2.000000,2.017147,1.304795,-0.017147,-0.003429,0.398291,-0.001106,-0.122100,0.096307,0.002098,0.398291,5.000000,1.000000,5.000000,0.300000,0.3000,2.0000,30.0000
71.540560,2.000000,2.045788,1.304795,-0.045788,-0.009158,0.398291,-0.002251,0.092796,0.096284,0.002098,0.398291,5.000000,1.000000,5.000000,0.300000,0.3000,2.0000,30.0000
71.550263,2.000000,1.984676,1.326967,0.015324,0.003065,0.398291,0.000117,0.004884,0.096285,0.002480,0.401709,5.000000,1.000000,5.000000,0.300000,0.3000,2.0000,30.0000
71.560309,2.000000,1.984476,1.349389,0.015524,0.003105,0.401709,0.000201,-0.004884,0.096287,0.002098,0.394872,5.000000,1.000000,5.000000,0.300000,0.3000,2.0000,30.0000
71.571321,2.000000,1.986444,1.349389,0.013556,0.002711,0.394872,0.000123,0.014652,0.096289,0.002098,0.401709,5.000000,1.000000,5.000000,0.300000,0.3000,2.0000,30.0000
71.581047,2.000000,1.982808,1.310361,0.017192,0.003438,0.401709,0.000268,0.014652,0.096291,0.002098,0.391453,5.000000,1.000000,5.000000,0.300000,0.3000,2.0000,30.0000
71.590683,2.000000,1.978465,1.310210,0.021535,0.004307,0.391453,0.000442,-0.014652,0.096296,0.002098,0.384615,5.000000,1.000000,5.000000,0.300000,0.3000,2.0000,30.0000
71.600479,2.000000,1.981070,1.310210,0.018930,0.003786,0.384615,0.000338,0.004884,0.096299,0.002098,0.391453,5.000000,1.000000,5.000000,0.300000,0.3000,2.0000,30.0000
71.610177,2.000000,1.973945,1.288118,0.026055,0.005211,0.391453,0.000623,0.004884,0.096305,0.002098,0.411966,5.000000,1.000000,5.000000,0.300000,0.3000,2.0000,30.0000
71.621727,2.000000,1.979486,1.288118,0.020514,0.004103,0.411966,0.000401,-0.161172,0.096309,0.002098,0.391453,5.000000,1.000000,5.000000,0.300000,0.3000,2.0000,30.0000
71.630550,2.000000,2.038719,1.357913,-0.038719,-0.007744,0.391453,-0.001968,0.014652,0.096292,0.002098,0.401709,5.000000,1.000000,5.000000,0.300000,0.3000,2.0000,30.0000
71.640403,2.000000,2.009192,1.336442,-0.009192,-0.001838,0.401709,-0.000787,0.024420,0.096284,0.002098,0.388034,5.000000,1.000000,5.000000,0.300000,0.3000,2.0000,30.0000
71.650265,2.000000,1.984875,1.336442,0.015125,0.003025,0.388034,0.000185,0.024420,0.096286,0.002098,0.398291,5.000000,1.000000,5.000000,0.300000,0.3000,2.0000,30.0000
71.660333,2.000000,1.973038,1.307551,0.026962,0.005392,0.398291,0.000659,-0.024420,0.096293,0.002098,0.391453,5.000000,1.000000,5.000000,0.300000,0.3000,2.0000,30.0000
71.670320,2.000000,1.981758,1.297287,0.018242,0.003648,0.391453,0.000310,-0.004884,0.096296,0.002098,0.394872,5.000000,1.000000,5.000000,0.300000,0.3000,2.0000,30.0000
71.681933,2.000000,1.979362,1.297287,0.020638,0.004128,0.394872,0.000406,-0.034188,0.096301,0.002098,0.388034,5.000000,1.000000,5.000000,0.300000,0.3000,2.0000,30.0000
71.690004,2.000000,1.985859,1.306093,0.014141,0.002828,0.388034,0.000146,0.004884,0.096302,0.002098,0.394872,5.000000,1.000000,5.000000,0.300000,0.3000,2.0000,30.0000
71.701655,2.000000,1.976046,1.306093,0.023954,0.004791,0.394872,0.000539,0.073260,0.096308,0.002098,0.391453,5.000000,1.000000,5.000000,0.300000,0.3000,2.0000,30.0000
71.710560,2.000000,1.945490,1.366887,0.054510,0.010902,0.391453,0.001684,-0.043956,0.096323,0.002480,0.405128,5.000000,1.000000,5.000000,0.300000,0.3000,2.0000,30.0000
71.721554,2.000000,1.975524,1.310828,0.024476,0.004895,0.405128,0.000559,0.034188,0.096329,0.002098,0.398291,5.000000,1.000000,5.000000,0.300000,0.3000,2.0000,30.0000
71.730242,2.000000,1.965645,1.310828,0.034355,0.006871,0.398291,0.000955,0.053724,0.096338,0.002098,0.398291,5.000000,1.000000,5.000000,0.300000,0.3000,2.0000,30.0000
71.740930,2.000000,1.956166,1.299673,0.043834,0.008767,0.398291,0.001257,0.131868,0.096351,0.002480,0.398291,5.000000,1.000000,5.000000,0.300000,0.3000,2.0000,30.0000
71.750158,2.000000,1.926130,1.297249,0.073870,0.014774,0.398291,0.002459,-0.043956,0.096374,0.002480,0.398291,5.000000,1.000000,5.000000,0.300000,0.3000,2.0000,30.0000
71.760249,2.000000,1.973569,1.297249,0.026431,0.005286,0.398291,0.000638,-0.180708,0.096380,0.002098,0.388034,5.000000,1.000000,5.000000,0.300000,0.3000,2.0000,30.0000
71.770269,2.000000,2.040898,1.348452,-0.040898,-0.008180,0.388034,-0.002056,0.014652,0.096359,0.002098,0.405128,5.000000,1.000000,5.000000,0.300000,0.3000,2.0000,30.0000
71.780384,2.000000,2.010769,1.337622,-0.010769,-0.002154,0.405128,-0.000850,-0.073260,0.096351,0.002098,0.405128,5.000000,1.000000,5.000000,0.300000,0.3000,2.0000,30.0000
71.790000,2.000000,2.026784,1.337622,-0.026784,-0.005357,0.405128,-0.001491,-0.073260,0.096337,0.002098,0.405128,5.000000,1.000000,5.000000,0.300000,0.3000,2.0000,30.0000
71.802443,2.000000,2.035732,1.314839,-0.035732,-0.007146,0.405128,-0.001849,0.083028,0.096314,0.002098,0.401709,5.000000,1.000000,5.000000,0.300000,0.3000,2.0000,30.0000
71.810000,2.000000,1.982931,1.297189,0.017069,0.003414,0.401709,0.000187,-0.053724,0.096315,0.002480,0.398291,5.000000,1.000000,5.000000,0.300000,0.3000,2.0000,30.0000
71.821571,2.000000,2.001263,1.297189,-0.001263,-0.000253,0.398291,-0.000470,-0.053724,0.096310,0.002098,0.398291,5.000000,1.000000,5.000000,0.300000,0.3000,2.0000,30.0000
71.830258,2.000000,2.011034,1.277523,-0.011034,-0.002207,0.398291,-0.000861,0.014652,0.096302,0.002098,0.401709,5.000000,1.000000,5.000000,0.300000,0.3000,2.0000,30.0000
71.840173,2.000000,1.993673,1.363595,0.006327,0.001265,0.401709,-0.000167,-0.063492,0.096300,0.002098,0.398291,5.000000,1.000000,5.000000,0.300000,0.3000,2.0000,30.0000
71.850084,2.000000,2.011062,1.363595,-0.011062,-0.002212,0.398291,-0.000862,-0.034188,0.096292,0.002098,0.394872,5.000000,1.000000,5.000000,0.300000,0.3000,2.0000,30.0000
71.860165,2.000000,2.007799,1.312184,-0.007799,-0.001560,0.394872,-0.000732,0.014652,0.096284,0.002098,0.398291,5.000000,1.000000,5.000000,0.300000,0.3000,2.0000,30.0000
71.870284,2.000000,1.989080,1.312184,0.010920,0.002184,0.398291,0.000017,-0.043956,0.096285,0.002098,0.394872,5.000000,1.000000,5.000000,0.300000,0.3000,2.0000,30.0000
71.880226,2.000000,1.998059,1.303288,0.001941,0.000388,0.394872,-0.000342,-0.034188,0.096281,0.002098,0.391453,5.000000,1.000000,5.000000,0.300000,0.3000,2.0000,30.0000
71.890674,2.000000,1.996324,1.286065,0.003676,0.000735,0.391453,-0.000273,-0.073260,0.096278,0.002098,0.384615,5.000000,1.000000,5.000000,0.300000,0.3000,2.0000,30.0000
71.900000,2.000000,2.003501,1.286065,-0.003501,-0.000700,0.384615,-0.000560,0.053724,0.096273,0.002098,0.398291,5.000000,1.000000,5.000000,0.300000,0.3000,2.0000,30.0000
71.910037,2.000000,1.964775,1.338818,0.035225,0.007045,0.398291,0.000989,0.043956,0.096283,0.002098,0.401709,5.000000,1.000000,5.000000,0.300000,0.3000,2.0000,30.0000
71.922996,2.000000,1.954716,1.339173,0.045284,0.009057,0.401709,0.001315,0.024420,0.096300,0.002480,0.391453,5.000000,1.000000,5.000000,0.300000,0.3000,2.0000,30.0000
71.930147,2.000000,1.955861,1.339173,0.044139,0.008828,0.391453,0.001346,-0.034188,0.096310,0.002098,0.401709,5.000000,1.000000,5.000000,0.300000,0.3000,2.0000,30.0000
71.941381,2.000000,1.980069,1.305939,0.019931,0.003986,0.401709,0.000378,-0.014652,0.096314,0.002098,0.391453,5.000000,1.000000,5.000000,0.300000,0.3000,2.0000,30.0000
71.950349,2.000000,1.984485,1.303730,0.015515,0.003103,0.391453,0.000201,0.004884,0.096316,0.002098,0.405128,5.000000,1.000000,5.000000,0.300000,0.3000,2.0000,30.0000
71.960001,2.000000,1.983905,1.303730,0.016095,0.003219,0.405128,0.000224,-0.063492,0.096318,0.002098,0.405128,5.000000,1.000000,5.000000,0.300000,0.3000,2.0000,30.0000
71.970000,2.000000,2.010344,1.281409,-0.010344,-0.002069,0.405128,-0.000833,-0.014652,0.096310,0.002098,0.401709,5.000000,1.000000,5.000000,0.300000,0.3000,2.0000,30.0000
71.980096,2.000000,2.008095,1.281409,-0.008095,-0.001619,0.401709,-0.000743,-0.014652,0.096302,0.002098,0.398291,5.000000,1.000000,5.000000,0.300000,0.3000,2.0000,30.0000
71.991080,2.000000,2.005756,1.360171,-0.005756,-0.001151,0.398291,-0.000650,-0.053724,0.096295,0.002098,0.384615,5.000000,1.000000,5.000000,0.300000,0.3000,2.0000,30.0000
72.001156,2.000000,2.010602,1.322108,-0.010602,-0.002120,0.384615,-0.000844,-0.053724,0.096287,0.002098,0.405128,5.000000,1.000000,5.000000,0.300000,0.3000,2.0000,30.0000
72.010156,2.000000,2.015384,1.322108,-0.015384,-0.003077,0.405128,-0.001035,0.043956,0.096277,0.002098,0.401709,5.000000,1.000000,5.000000,0.300000,0.3000,2.0000,30.0000
72.020001,2.000000,1.985190,1.307121,0.014810,0.002962,0.401709,0.000096,-0.112332,0.096278,0.002480,0.401709,5.000000,1.000000,5.000000,0.300000,0.3000,2.0000,30.0000
72.030171,2.000000,2.024084,1.288181,-0.024084,-0.004817,0.401709,-0.001383,-0.034188,0.096264,0.002098,0.391453,5.000000,1.000000,5.000000,0.300000,0.3000,2.0000,30.0000
72.040040,2.000000,2.013319,1.288181,-0.013319,-0.002664,0.391453,-0.000952,0.092796,0.096255,0.002098,0.405128,5.000000,1.000000,5.000000,0.300000,0.3000,2.0000,30.0000
72.050611,2.000000,1.968118,1.329480,0.031882,0.006376,0.405128,0.000779,-0.092796,0.096263,0.002480,0.391453,5.000000,1.000000,5.000000,0.300000,0.3000,2.0000,30.0000
72.060138,2.000000,2.006227,1.337734,-0.006227,-0.001245,0.391453,-0.000669,-0.083028,0.096257,0.002098,0.391453,5.000000,1.000000,5.000000,0.300000,0.3000,2.0000,30.0000
72.070201,2.000000,2.019227,1.337734,-0.019227,-0.003845,0.391453,-0.001189,-0.024420,0.096245,0.002098,0.384615,5.000000,1.000000,5.000000,0.300000,0.3000,2.0000,30.0000
72.080194,2.000000,1.999033,1.309014,0.000967,0.000193,0.384615,-0.000381,0.043956,0.096241,0.002098,0.384615,5.000000,1.000000,5.000000,0.300000,0.3000,2.0000,30.0000
72.090353,2.000000,1.959865,1.309014,0.040135,0.008027,0.384615,0.001109,-0.004884,0.096252,0.002480,0.391453,5.000000,1.000000,5.000000,0.300000,0.3000,2.0000,30.0000
72.100367,2.000000,1.955935,1.305095,0.044065,0.008813,0.391453,0.001343,-0.063492,0.096266,0.002098,0.401709,5.000000,1.000000,5.000000,0.300000,0.3000,2.0000,30.0000
72.110337,2.000000,1.978638,1.284129,0.021362,0.004272,0.401709,0.000435,-0.024420,0.096270,0.002098,0.388034,5.000000,1.000000,5.000000,0.300000,0.3000,2.0000,30.0000
72.122648,2.000000,1.973986,1.284129,0.026014,0.005203,0.388034,0.000621,0.043956,0.096277,0.002098,0.391453,5.000000,1.000000,5.000000,0.300000,0.3000,2.0000,30.0000
72.133016,2.000000,1.947958,1.354115,0.052042,0.010408,0.391453,0.001586,-0.014652,0.096294,0.002480,0.384615,5.000000,1.000000,5.000000,0.300000,0.3000,2.0000,30.0000
72.140171,2.000000,1.952996,1.324146,0.047004,0.009401,0.384615,0.001461,-0.034188,0.096304,0.002098,0.391453,5.000000,1.000000,5.000000,0.300000,0.3000,2.0000,30.0000
72.150113,2.000000,1.962787,1.324146,0.037213,0.007443,0.391453,0.001069,0.014652,0.096315,0.002098,0.388034,5.000000,1.000000,5.000000,0.300000,0.3000,2.0000,30.0000
72.160032,2.000000,1.949817,1.307526,0.050183,0.010037,0.388034,0.001588,-0.024420,0.096331,0.002098,0.405128,5.000000,1.000000,5.000000,0.300000,0.3000,2.0000,30.0000
72.170002,2.000000,1.963129,1.296613,0.036871,0.007374,0.405128,0.001055,-0.053724,0.096341,0.002098,0.401709,5.000000,1.000000,5.000000,0.300000,0.3000,2.0000,30.0000
72.180033,2.000000,1.984174,1.296613,0.015826,0.003165,0.401709,0.000213,-0.024420,0.096343,0.002098,0.398291,5.000000,1.000000,5.000000,0.300000,0.3000,2.0000,30.0000
72.190079,2.000000,1.986463,1.320891,0.013537,0.002707,0.398291,0.000122,-0.043956,0.096345,0.002098,0.401709,5.000000,1.000000,5.000000,0.300000,0.3000,2.0000,30.0000
72.200757,2.000000,1.996706,1.320891,0.003294,0.000659,0.401709,-0.000288,0.043956,0.096342,0.002098,0.411966,5.000000,1.000000,5.000000,0.300000,0.3000,2.0000,30.0000
72.210143,2.000000,1.977841,1.358039,0.022159,0.004432,0.411966,0.000467,-0.043956,0.096346,0.002098,0.405128,5.000000,1.000000,5.000000,0.300000,0.3000,2.0000,30.0000
72.220340,2.000000,2.001529,1.317942,-0.001529,-0.000306,0.405128,-0.000481,0.024420,0.096341,0.002098,0.391453,5.000000,1.000000,5.000000,0.300000,0.3000,2.0000,30.0000
72.230654,2.000000,1.987055,1.317942,0.012945,0.002589,0.391453,0.000098,0.083028,0.096342,0.002098,0.405128,5.000000,1.000000,5.000000,0.300000,0.3000,2.0000,30.0000
72.240358,2.000000,1.962735,1.314865,0.037265,0.007453,0.405128,0.000995,-0.083028,0.096352,0.002480,0.401709,5.000000,1.000000,5.000000,0.300000,0.3000,2.0000,30.0000
72.250311,2.000000,2.009170,1.289192,-0.009170,-0.001834,0.401709,-0.000786,0.024420,0.096344,0.002098,0.405128,5.000000,1.000000,5.000000,0.300000,0.3000,2.0000,30.0000
72.260844,2.000000,1.999313,1.289192,0.000687,0.000137,0.405128,-0.000392,0.034188,0.096340,0.002098,0.394872,5.000000,1.000000,5.000000,0.300000,0.3000,2.0000,30.0000
