time_s,f_des_N,f_rfob_N,f_ati_N,f_err_N,f_joint_Nm,tau_in_Nm,qdot_des_rad_s,qdot_meas_rad_s,q_des_rad,q_rad,tau_meas_Nm,b_adm,k_spring,kp_motor,kd_motor,lpf_alpha,vel_limit,wq_rfob
223.481938,3.000000,2.890341,2.600328,0.109659,0.021932,0.565812,0.000839,0.063492,0.024717,0.017739,0.572650,5.000000,1.000000,100.000000,0.300000,0.3000,2.0000,30.0000
223.490859,3.000000,2.873595,2.600328,0.126405,0.025281,0.572650,0.001508,-0.024420,0.024731,0.017739,0.586325,5.000000,1.000000,100.000000,0.300000,0.3000,2.0000,30.0000
223.501043,3.000000,2.898807,2.582915,0.101193,0.020239,0.586325,0.000500,0.083028,0.024736,0.017739,0.582906,5.000000,1.000000,100.000000,0.300000,0.3000,2.0000,30.0000
223.512323,3.000000,2.877983,2.635950,0.122017,0.024403,0.582906,0.001333,0.053724,0.024751,0.017739,0.610256,5.000000,1.000000,100.000000,0.300000,0.3000,2.0000,30.0000
223.524853,3.000000,2.895144,2.628615,0.104856,0.020971,0.610256,0.000647,-0.063492,0.024759,0.017739,0.593162,5.000000,1.000000,100.000000,0.300000,0.3000,2.0000,30.0000
223.530273,3.000000,2.953596,2.628615,0.046404,0.009281,0.593162,-0.001692,-0.004884,0.024750,0.017739,0.589744,5.000000,1.000000,100.000000,0.300000,0.3000,2.0000,30.0000
223.542012,3.000000,2.962631,2.593351,0.037369,0.007474,0.589744,-0.002053,-0.004884,0.024726,0.017739,0.572650,5.000000,1.000000,100.000000,0.300000,0.3000,2.0000,30.0000
223.550186,3.000000,2.960183,2.593351,0.039817,0.007963,0.572650,-0.001955,-0.053724,0.024710,0.017739,0.610256,5.000000,1.000000,100.000000,0.300000,0.3000,2.0000,30.0000
223.560857,3.000000,2.984000,2.594185,0.016000,0.003200,0.610256,-0.002908,-0.073260,0.024679,0.017739,0.586325,5.000000,1.000000,100.000000,0.300000,0.3000,2.0000,30.0000
223.570036,3.000000,2.999637,2.578889,0.000363,0.000073,0.586325,-0.003533,0.024420,0.024646,0.017739,0.579487,5.000000,1.000000,100.000000,0.300000,0.3000,2.0000,30.0000
223.580081,3.000000,2.966784,2.578889,0.033216,0.006643,0.579487,-0.002219,0.053724,0.024624,0.017739,0.582906,5.000000,1.000000,100.000000,0.300000,0.3000,2.0000,30.0000
223.590260,3.000000,2.935631,2.660454,0.064369,0.012874,0.582906,-0.000973,-0.102564,0.024614,0.017739,0.572650,5.000000,1.000000,100.000000,0.300000,0.3000,2.0000,30.0000
223.600301,3.000000,2.965312,2.620235,0.034688,0.006938,0.572650,-0.002160,0.024420,0.024593,0.017739,0.586325,5.000000,1.000000,100.000000,0.300000,0.3000,2.0000,30.0000
223.610444,3.000000,2.936378,2.620235,0.063622,0.012724,0.586325,-0.001003,0.092796,0.024582,0.017739,0.552137,5.000000,1.000000,100.000000,0.300000,0.3000,2.0000,30.0000
223.620000,3.000000,2.882877,2.596050,0.117123,0.023425,0.552137,0.001137,0.034188,0.024593,0.017739,0.562393,5.000000,1.000000,100.000000,0.300000,0.3000,2.0000,30.0000
223.630526,3.000000,2.867770,2.530839,0.132230,0.026446,0.562393,0.001741,0.083028,0.024612,0.017739,0.538462,5.000000,1.000000,100.000000,0.300000,0.3000,2.0000,30.0000
223.640772,3.000000,2.827130,2.530839,0.172870,0.034574,0.538462,0.003367,-0.024420,0.024646,0.017739,0.562393,5.000000,1.000000,100.000000,0.300000,0.3000,2.0000,30.0000
223.652959,3.000000,2.838763,2.579668,0.161237,0.032247,0.562393,0.002902,-0.180708,0.024681,0.017739,0.565812,5.000000,1.000000,100.000000,0.300000,0.3000,2.0000,30.0000
223.661077,3.000000,2.900716,2.617085,0.099284,0.019857,0.565812,0.000424,0.073260,0.024685,0.017739,0.582906,5.000000,1.000000,100.000000,0.300000,0.3000,2.0000,30.0000
223.670722,3.000000,2.849930,2.617085,0.150070,0.030014,0.582906,0.002455,0.014652,0.024709,0.017739,0.589744,5.000000,1.000000,100.000000,0.300000,0.3000,2.0000,30.0000
223.680547,3.000000,2.851869,2.577813,0.148131,0.029626,0.589744,0.002378,0.073260,0.024732,0.017739,0.579487,5.000000,1.000000,100.000000,0.300000,0.3000,2.0000,30.0000
223.690000,3.000000,2.836265,2.577813,0.163735,0.032747,0.579487,0.003002,0.073260,0.024760,0.017739,0.596581,5.000000,1.000000,100.000000,0.300000,0.3000,2.0000,30.0000
223.700016,3.000000,2.840193,2.577974,0.159807,0.031961,0.596581,0.002845,-0.063492,0.024789,0.017739,0.582906,5.000000,1.000000,100.000000,0.300000,0.3000,2.0000,30.0000
223.712624,3.000000,2.890402,2.558295,0.109598,0.021920,0.582906,0.000836,0.024420,0.024799,0.017739,0.589744,5.000000,1.000000,100.000000,0.300000,0.3000,2.0000,30.0000
223.721655,3.000000,2.891428,2.558295,0.108572,0.021714,0.589744,0.000795,-0.004884,0.024807,0.017739,0.593162,5.000000,1.000000,100.000000,0.300000,0.3000,2.0000,30.0000
223.730537,3.000000,2.907671,2.632373,0.092329,0.018466,0.593162,0.000145,0.053724,0.024808,0.017739,0.579487,5.000000,1.000000,100.000000,0.300000,0.3000,2.0000,30.0000
223.741183,3.000000,2.895192,2.605875,0.104808,0.020962,0.579487,0.000645,0.053724,0.024815,0.017739,0.562393,5.000000,1.000000,100.000000,0.300000,0.3000,2.0000,30.0000
223.751482,3.000000,2.880197,2.605875,0.119803,0.023961,0.562393,0.001244,-0.024420,0.024827,0.017739,0.582906,5.000000,1.000000,100.000000,0.300000,0.3000,2.0000,30.0000
223.760600,3.000000,2.901435,2.579351,0.098565,0.019713,0.582906,0.000395,-0.014652,0.024831,0.017739,0.565812,5.000000,1.000000,100.000000,0.300000,0.3000,2.0000,30.0000
223.770661,3.000000,2.902525,2.579351,0.097475,0.019495,0.565812,0.000351,-0.034188,0.024835,0.017739,0.582906,5.000000,1.000000,100.000000,0.300000,0.3000,2.0000,30.0000
223.780400,3.000000,2.911088,2.577549,0.088912,0.017782,0.582906,0.000009,0.063492,0.024835,0.017739,0.586325,5.000000,1.000000,100.000000,0.300000,0.3000,2.0000,30.0000
223.790158,3.000000,2.884650,2.589614,0.115350,0.023070,0.586325,0.001066,-0.112332,0.024845,0.017739,0.565812,5.000000,1.000000,100.000000,0.300000,0.3000,2.0000,30.0000
223.800243,3.000000,2.924429,2.589614,0.075571,0.015114,0.565812,-0.000525,-0.092796,0.024840,0.017739,0.582906,5.000000,1.000000,100.000000,0.300000,0.3000,2.0000,30.0000
223.810849,3.000000,2.938690,2.634368,0.061310,0.012262,0.582906,-0.001095,-0.034188,0.024828,0.017739,0.579487,5.000000,1.000000,100.000000,0.300000,0.3000,2.0000,30.0000
223.823262,3.000000,2.924749,2.585816,0.075251,0.015050,0.579487,-0.000538,0.004884,0.024822,0.017739,0.555556,5.000000,1.000000,100.000000,0.300000,0.3000,2.0000,30.0000
223.832213,3.000000,2.892812,2.585816,0.107188,0.021438,0.555556,0.000740,0.024420,0.024828,0.017739,0.569231,5.000000,1.000000,100.000000,0.300000,0.3000,2.0000,30.0000
223.840000,3.000000,2.865243,2.584193,0.134757,0.026951,0.569231,0.001843,0.043956,0.024842,0.017739,0.569231,5.000000,1.000000,100.000000,0.300000,0.3000,2.0000,30.0000
223.854011,3.000000,2.845168,2.584193,0.154832,0.030966,0.569231,0.002646,-0.043956,0.024880,0.017739,0.562393,5.000000,1.000000,100.000000,0.300000,0.3000,2.0000,30.0000
223.860473,3.000000,2.864439,2.565915,0.135561,0.027112,0.562393,0.001875,-0.034188,0.024892,0.017739,0.562393,5.000000,1.000000,100.000000,0.300000,0.3000,2.0000,30.0000
223.870324,3.000000,2.866951,2.629226,0.133049,0.026610,0.562393,0.001774,-0.024420,0.024909,0.017739,0.572650,5.000000,1.000000,100.000000,0.300000,0.3000,2.0000,30.0000
223.880927,3.000000,2.865382,2.629226,0.134618,0.026924,0.572650,0.001837,-0.004884,0.024929,0.017739,0.569231,5.000000,1.000000,100.000000,0.300000,0.3000,2.0000,30.0000
223.890001,3.000000,2.856714,2.601550,0.143286,0.028657,0.569231,0.002184,0.034188,0.024948,0.017739,0.610256,5.000000,1.000000,100.000000,0.300000,0.3000,2.0000,30.0000
223.900040,3.000000,2.856994,2.570424,0.143006,0.028601,0.610256,0.002173,0.004884,0.024970,0.017739,0.569231,5.000000,1.000000,100.000000,0.300000,0.3000,2.0000,30.0000
223.910139,3.000000,2.865226,2.570424,0.134774,0.026955,0.569231,0.001843,0.053724,0.024989,0.017739,0.565812,5.000000,1.000000,100.000000,0.300000,0.3000,2.0000,30.0000
223.920684,3.000000,2.849433,2.572482,0.150567,0.030113,0.565812,0.002475,-0.083028,0.025015,0.017739,0.613675,5.000000,1.000000,100.000000,0.300000,0.3000,2.0000,30.0000
223.930676,3.000000,2.906340,2.563610,0.093660,0.018732,0.613675,0.000199,-0.053724,0.025017,0.017739,0.586325,5.000000,1.000000,100.000000,0.300000,0.3000,2.0000,30.0000
223.940318,3.000000,2.928639,2.563610,0.071361,0.014272,0.586325,-0.000693,-0.014652,0.025010,0.017739,0.617094,5.000000,1.000000,100.000000,0.300000,0.3000,2.0000,30.0000
223.950402,3.000000,2.941828,2.674001,0.058172,0.011634,0.617094,-0.001221,-0.043956,0.024998,0.017739,0.603419,5.000000,1.000000,100.000000,0.300000,0.3000,2.0000,30.0000
223.960620,3.000000,2.965307,2.618832,0.034693,0.006939,0.603419,-0.002160,-0.083028,0.024976,0.017739,0.637607,5.000000,1.000000,100.000000,0.300000,0.3000,2.0000,30.0000
223.971696,3.000000,3.012293,2.618832,-0.012293,-0.002459,0.637607,-0.004039,-0.004884,0.024931,0.017739,0.541880,5.000000,1.000000,100.000000,0.300000,0.3000,2.0000,30.0000
223.980153,3.000000,2.987634,2.606128,0.012366,0.002473,0.541880,-0.003053,0.034188,0.024905,0.017739,0.562393,5.000000,1.000000,100.000000,0.300000,0.3000,2.0000,30.0000
223.990442,3.000000,2.946488,2.606128,0.053512,0.010702,0.562393,-0.001407,0.004884,0.024891,0.017739,0.572650,5.000000,1.000000,100.000000,0.300000,0.3000,2.0000,30.0000
224.000369,3.000000,2.927976,2.566602,0.072024,0.014405,0.572650,-0.000667,0.024420,0.024884,0.017739,0.596581,5.000000,1.000000,100.000000,0.300000,0.3000,2.0000,30.0000
224.010268,3.000000,2.917036,2.629419,0.082964,0.016593,0.596581,-0.000229,-0.083028,0.024882,0.017739,0.600000,5.000000,1.000000,100.000000,0.300000,0.3000,2.0000,30.0000
224.023362,3.000000,2.953968,2.607196,0.046032,0.009206,0.600000,-0.001706,-0.092796,0.024860,0.017739,0.569231,5.000000,1.000000,100.000000,0.300000,0.3000,2.0000,30.0000
224.032110,3.000000,2.969615,2.607196,0.030385,0.006077,0.569231,-0.002332,-0.024420,0.024839,0.017739,0.555556,5.000000,1.000000,100.000000,0.300000,0.3000,2.0000,30.0000
224.042794,3.000000,2.938291,2.577179,0.061709,0.012342,0.555556,-0.001079,0.034188,0.024828,0.017739,0.572650,5.000000,1.000000,100.000000,0.300000,0.3000,2.0000,30.0000
224.053304,3.000000,2.897312,2.577179,0.102688,0.020538,0.572650,0.000560,-0.014652,0.024834,0.017739,0.589744,5.000000,1.000000,100.000000,0.300000,0.3000,2.0000,30.0000
224.061454,3.000000,2.896285,2.575130,0.103715,0.020743,0.589744,0.000601,0.024420,0.024838,0.017739,0.565812,5.000000,1.000000,100.000000,0.300000,0.3000,2.0000,30.0000
224.071233,3.000000,2.876899,2.557269,0.123101,0.024620,0.565812,0.001376,-0.024420,0.024852,0.017739,0.579487,5.000000,1.000000,100.000000,0.300000,0.3000,2.0000,30.0000
224.080334,3.000000,2.885193,2.557269,0.114807,0.022961,0.579487,0.001045,-0.034188,0.024861,0.017739,0.600000,5.000000,1.000000,100.000000,0.300000,0.3000,2.0000,30.0000
224.090357,3.000000,2.903455,2.641976,0.096545,0.019309,0.600000,0.000314,0.024420,0.024865,0.017739,0.606838,5.000000,1.000000,100.000000,0.300000,0.3000,2.0000,30.0000
224.100009,3.000000,2.904625,2.641976,0.095375,0.019075,0.606838,0.000267,-0.083028,0.024867,0.017739,0.569231,5.000000,1.000000,100.000000,0.300000,0.3000,2.0000,30.0000
224.111903,3.000000,2.932212,2.597352,0.067788,0.013558,0.569231,-0.000836,-0.073260,0.024857,0.017739,0.582906,5.000000,1.000000,100.000000,0.300000,0.3000,2.0000,30.0000
224.120383,3.000000,2.943382,2.579118,0.056618,0.011324,0.582906,-0.001283,0.014652,0.024846,0.017739,0.569231,5.000000,1.000000,100.000000,0.300000,0.3000,2.0000,30.0000
224.132400,3.000000,2.912171,2.579118,0.087829,0.017566,0.569231,-0.000035,-0.112332,0.024846,0.017739,0.600000,5.000000,1.000000,100.000000,0.300000,0.3000,2.0000,30.0000
224.140454,3.000000,2.947341,2.564572,0.052659,0.010532,0.600000,-0.001441,0.004884,0.024834,0.017739,0.572650,5.000000,1.000000,100.000000,0.300000,0.3000,2.0000,30.0000
224.150048,3.000000,2.919942,2.604641,0.080058,0.016012,0.572650,-0.000345,0.122100,0.024831,0.017739,0.576068,5.000000,1.000000,100.000000,0.300000,0.3000,2.0000,30.0000
224.160185,3.000000,2.863490,2.604641,0.136510,0.027302,0.576068,0.001913,-0.092796,0.024850,0.017739,0.572650,5.000000,1.000000,100.000000,0.300000,0.3000,2.0000,30.0000
224.171289,3.000000,2.903920,2.618919,0.096080,0.019216,0.572650,0.000295,-0.190476,0.024854,0.017739,0.552137,5.000000,1.000000,100.000000,0.300000,0.3000,2.0000,30.0000
224.180000,3.000000,2.949798,2.581204,0.050202,0.010040,0.552137,-0.001540,-0.004884,0.024840,0.017739,0.582906,5.000000,1.000000,100.000000,0.300000,0.3000,2.0000,30.0000
224.190000,3.000000,2.910753,2.581204,0.089247,0.017849,0.582906,0.000022,-0.073260,0.024840,0.017739,0.589744,5.000000,1.000000,100.000000,0.300000,0.3000,2.0000,30.0000
224.200065,3.000000,2.918250,2.582905,0.081750,0.016350,0.589744,-0.000278,-0.034188,0.024838,0.017739,0.569231,5.000000,1.000000,100.000000,0.300000,0.3000,2.0000,30.0000
224.210188,3.000000,2.903872,2.582905,0.096128,0.019226,0.569231,0.000297,-0.043956,0.024841,0.017739,0.596581,5.000000,1.000000,100.000000,0.300000,0.3000,2.0000,30.0000
224.221165,3.000000,2.908964,2.555858,0.091036,0.018207,0.596581,0.000094,0.073260,0.024842,0.017739,0.572650,5.000000,1.000000,100.000000,0.300000,0.3000,2.0000,30.0000
224.231288,3.000000,2.868884,2.636789,0.131116,0.026223,0.572650,0.001697,0.063492,0.024859,0.017739,0.579487,5.000000,1.000000,100.000000,0.300000,0.3000,2.0000,30.0000
224.240654,3.000000,2.852940,2.636789,0.147060,0.029412,0.579487,0.002335,-0.014652,0.024881,0.017739,0.579487,5.000000,1.000000,100.000000,0.300000,0.3000,2.0000,30.0000
224.251922,3.000000,2.873714,2.604000,0.126286,0.025257,0.579487,0.001504,0.004884,0.024898,0.017739,0.579487,5.000000,1.000000,100.000000,0.300000,0.3000,2.0000,30.0000
224.261417,3.000000,2.879749,2.579509,0.120251,0.024050,0.579487,0.001262,0.014652,0.024910,0.017739,0.558974,5.000000,1.000000,100.000000,0.300000,0.3000,2.0000,30.0000
224.270224,3.000000,2.872605,2.579509,0.127395,0.025479,0.558974,0.001548,-0.004884,0.024923,0.017739,0.589744,5.000000,1.000000,100.000000,0.300000,0.3000,2.0000,30.0000
224.280174,3.000000,2.882189,2.571552,0.117811,0.023562,0.589744,0.001165,-0.180708,0.024935,0.017739,0.589744,5.000000,1.000000,100.000000,0.300000,0.3000,2.0000,30.0000
224.290118,3.000000,2.952412,2.584245,0.047588,0.009518,0.589744,-0.001644,-0.004884,0.024919,0.017739,0.586325,5.000000,1.000000,100.000000,0.300000,0.3000,2.0000,30.0000
224.300079,3.000000,2.929647,2.584245,0.070353,0.014071,0.586325,-0.000734,-0.034188,0.024911,0.017739,0.572650,5.000000,1.000000,100.000000,0.300000,0.3000,2.0000,30.0000
224.310124,3.000000,2.922497,2.631896,0.077503,0.015501,0.572650,-0.000448,-0.053724,0.024907,0.017739,0.582906,5.000000,1.000000,100.000000,0.300000,0.3000,2.0000,30.0000
224.321211,3.000000,2.925569,2.584056,0.074431,0.014886,0.582906,-0.000570,-0.112332,0.024900,0.017739,0.562393,5.000000,1.000000,100.000000,0.300000,0.3000,2.0000,30.0000
224.330611,3.000000,2.938813,2.584056,0.061187,0.012237,0.562393,-0.001100,0.053724,0.024890,0.017739,0.593162,5.000000,1.000000,100.000000,0.300000,0.3000,2.0000,30.0000
224.340000,3.000000,2.892942,2.574822,0.107058,0.021412,0.593162,0.000735,-0.004884,0.024897,0.017739,0.586325,5.000000,1.000000,100.000000,0.300000,0.3000,2.0000,30.0000
224.351849,3.000000,2.893500,2.558346,0.106500,0.021300,0.586325,0.000712,0.063492,0.024905,0.017739,0.572650,5.000000,1.000000,100.000000,0.300000,0.3000,2.0000,30.0000
224.360664,3.000000,2.867495,2.558346,0.132505,0.026501,0.572650,0.001752,-0.043956,0.024921,0.017739,0.582906,5.000000,1.000000,100.000000,0.300000,0.3000,2.0000,30.0000
224.370140,3.000000,2.894022,2.628209,0.105978,0.021196,0.582906,0.000691,0.053724,0.024927,0.017739,0.576068,5.000000,1.000000,100.000000,0.300000,0.3000,2.0000,30.0000
224.380777,3.000000,2.874140,2.628209,0.125860,0.025172,0.576068,0.001487,-0.024420,0.024943,0.017739,0.582906,5.000000,1.000000,100.000000,0.300000,0.3000,2.0000,30.0000
224.390319,3.000000,2.893298,2.604689,0.106702,0.021340,0.582906,0.000720,0.024420,0.024950,0.017739,0.565812,5.000000,1.000000,100.000000,0.300000,0.3000,2.0000,30.0000
224.400392,3.000000,2.880942,2.583236,0.119058,0.023812,0.565812,0.001215,0.122100,0.024962,0.017739,0.596581,5.000000,1.000000,100.000000,0.300000,0.3000,2.0000,30.0000
224.410000,3.000000,2.849678,2.583236,0.150322,0.030064,0.596581,0.002465,0.043956,0.024986,0.017739,0.586325,5.000000,1.000000,100.000000,0.300000,0.3000,2.0000,30.0000
224.420347,3.000000,2.865443,2.572690,0.134557,0.026911,0.586325,0.001835,-0.034188,0.025005,0.017739,0.576068,5.000000,1.000000,100.000000,0.300000,0.3000,2.0000,30.0000
224.430121,3.000000,2.900158,2.565536,0.099842,0.019968,0.576068,0.000446,0.034188,0.025009,0.017739,0.623932,5.000000,1.000000,100.000000,0.300000,0.3000,2.0000,30.0000
224.440132,3.000000,2.914639,2.565536,0.085361,0.017072,0.623932,-0.000133,-0.083028,0.025008,0.017739,0.606838,5.000000,1.000000,100.000000,0.300000,0.3000,2.0000,30.0000
224.450320,3.000000,2.971168,2.664325,0.028832,0.005766,0.606838,-0.002394,-0.014652,0.024984,0.017739,0.634188,5.000000,1.000000,100.000000,0.300000,0.3000,2.0000,30.0000
224.460442,3.000000,2.995830,2.664325,0.004170,0.000834,0.634188,-0.003381,-0.073260,0.024949,0.017739,0.593162,5.000000,1.000000,100.000000,0.300000,0.3000,2.0000,30.0000
224.470266,3.000000,3.025573,2.625401,-0.025573,-0.005115,0.593162,-0.004571,0.024420,0.024905,0.017739,0.569231,5.000000,1.000000,100.000000,0.300000,0.3000,2.0000,30.0000
224.480992,3.000000,2.991971,2.588946,0.008029,0.001606,0.569231,-0.003227,-0.092796,0.024870,0.017739,0.582906,5.000000,1.000000,100.000000,0.300000,0.3000,2.0000,30.0000
224.490644,3.000000,3.008023,2.559252,-0.008023,-0.001605,0.582906,-0.003869,-0.112332,0.024833,0.017739,0.586325,5.000000,1.000000,100.000000,0.300000,0.3000,2.0000,30.0000
224.500116,3.000000,3.018241,2.559252,-0.018241,-0.003648,0.586325,-0.004277,-0.053724,0.024792,0.017739,0.579487,5.000000,1.000000,100.000000,0.300000,0.3000,2.0000,30.0000
224.510160,3.000000,2.995105,2.617658,0.004895,0.000979,0.579487,-0.003352,-0.141636,0.024758,0.017739,0.548718,5.000000,1.000000,100.000000,0.300000,0.3000,2.0000,30.0000
224.520378,3.000000,2.991435,2.617658,0.008565,0.001713,0.548718,-0.003205,0.014652,0.024726,0.017739,0.565812,5.000000,1.000000,100.000000,0.300000,0.3000,2.0000,30.0000
224.532516,3.000000,2.926944,2.606588,0.073056,0.014611,0.565812,-0.000625,-0.073260,0.024718,0.017739,0.589744,5.000000,1.000000,100.000000,0.300000,0.3000,2.0000,30.0000
224.540000,3.000000,2.925314,2.587006,0.074686,0.014937,0.589744,-0.000560,0.083028,0.024714,0.017739,0.586325,5.000000,1.000000,100.000000,0.300000,0.3000,2.0000,30.0000
224.550213,3.000000,2.874413,2.587006,0.125587,0.025117,0.586325,0.001476,-0.014652,0.024729,0.017739,0.569231,5.000000,1.000000,100.000000,0.300000,0.3000,2.0000,30.0000
224.560452,3.000000,2.877914,2.579025,0.122086,0.024417,0.569231,0.001336,-0.004884,0.024743,0.017739,0.562393,5.000000,1.000000,100.000000,0.300000,0.3000,2.0000,30.0000
224.570074,3.000000,2.870925,2.555096,0.129075,0.025815,0.562393,0.001615,-0.004884,0.024758,0.017739,0.565812,5.000000,1.000000,100.000000,0.300000,0.3000,2.0000,30.0000
224.580107,3.000000,2.863836,2.555096,0.136164,0.027233,0.565812,0.001899,-0.004884,0.024777,0.017739,0.586325,5.000000,1.000000,100.000000,0.300000,0.3000,2.0000,30.0000
224.590973,3.000000,2.867239,2.641207,0.132761,0.026552,0.586325,0.001763,-0.063492,0.024796,0.017739,0.562393,5.000000,1.000000,100.000000,0.300000,0.3000,2.0000,30.0000
224.600704,3.000000,2.884150,2.599007,0.115850,0.023170,0.562393,0.001086,0.004884,0.024807,0.017739,0.576068,5.000000,1.000000,100.000000,0.300000,0.3000,2.0000,30.0000
224.610000,3.000000,2.870078,2.599007,0.129922,0.025984,0.576068,0.001649,0.004884,0.024822,0.017739,0.565812,5.000000,1.000000,100.000000,0.300000,0.3000,2.0000,30.0000
224.620000,3.000000,2.859381,2.581107,0.140619,0.028124,0.565812,0.002077,0.053724,0.024843,0.017739,0.596581,5.000000,1.000000,100.000000,0.300000,0.3000,2.0000,30.0000
224.630147,3.000000,2.848938,2.581107,0.151062,0.030212,0.596581,0.002495,0.043956,0.024868,0.017739,0.565812,5.000000,1.000000,100.000000,0.300000,0.3000,2.0000,30.0000
224.640136,3.000000,2.844122,2.564280,0.155878,0.031176,0.565812,0.002687,-0.024420,0.024895,0.017739,0.572650,5.000000,1.000000,100.000000,0.300000,0.3000,2.0000,30.0000
224.651538,3.000000,2.864738,2.609442,0.135262,0.027052,0.572650,0.001863,0.034188,0.024916,0.017739,0.576068,5.000000,1.000000,100.000000,0.300000,0.3000,2.0000,30.0000
224.660355,3.000000,2.856513,2.609442,0.143487,0.028697,0.576068,0.002192,-0.053724,0.024936,0.017739,0.603419,5.000000,1.000000,100.000000,0.300000,0.3000,2.0000,30.0000
224.670206,3.000000,2.895755,2.617426,0.104245,0.020849,0.603419,0.000622,-0.014652,0.024942,0.017739,0.572650,5.000000,1.000000,100.000000,0.300000,0.3000,2.0000,30.0000
224.681779,3.000000,2.899204,2.579766,0.100796,0.020159,0.572650,0.000484,0.043956,0.024947,0.017739,0.586325,5.000000,1.000000,100.000000,0.300000,0.3000,2.0000,30.0000
224.692188,3.000000,2.884734,2.579766,0.115266,0.023053,0.586325,0.001063,-0.014652,0.024959,0.017739,0.576068,5.000000,1.000000,100.000000,0.300000,0.3000,2.0000,30.0000
224.701211,3.000000,2.896522,2.578710,0.103478,0.020696,0.576068,0.000591,-0.043956,0.024964,0.017739,0.589744,5.000000,1.000000,100.000000,0.300000,0.3000,2.0000,30.0000
224.710093,3.000000,2.917299,2.556307,0.082701,0.016540,0.589744,-0.000240,0.024420,0.024962,0.017739,0.586325,5.000000,1.000000,100.000000,0.300000,0.3000,2.0000,30.0000
224.720079,3.000000,2.906673,2.556307,0.093327,0.018665,0.586325,0.000185,0.063492,0.024964,0.017739,0.596581,5.000000,1.000000,100.000000,0.300000,0.3000,2.0000,30.0000
224.730118,3.000000,2.894642,2.631266,0.105358,0.021072,0.596581,0.000667,-0.034188,0.024970,0.017739,0.569231,5.000000,1.000000,100.000000,0.300000,0.3000,2.0000,30.0000
224.740151,3.000000,2.915875,2.597481,0.084125,0.016825,0.569231,-0.000183,0.043956,0.024968,0.017739,0.562393,5.000000,1.000000,100.000000,0.300000,0.3000,2.0000,30.0000
224.750219,3.000000,2.891294,2.597481,0.108706,0.021741,0.562393,0.000801,0.043956,0.024977,0.017739,0.562393,5.000000,1.000000,100.000000,0.300000,0.3000,2.0000,30.0000
224.760205,3.000000,2.871125,2.579983,0.128875,0.025775,0.562393,0.001607,0.004884,0.024993,0.017739,0.576068,5.000000,1.000000,100.000000,0.300000,0.3000,2.0000,30.0000
224.770729,3.000000,2.874253,2.579983,0.125747,0.025149,0.576068,0.001482,-0.053724,0.025008,0.017739,0.637607,5.000000,1.000000,100.000000,0.300000,0.3000,2.0000,30.0000
224.780489,3.000000,2.923196,2.563928,0.076804,0.015361,0.637607,-0.000476,-0.034188,0.025004,0.017739,0.623932,5.000000,1.000000,100.000000,0.300000,0.3000,2.0000,30.0000
224.790021,3.000000,2.958968,2.563928,0.041032,0.008206,0.623932,-0.001906,0.053724,0.024985,0.017739,0.593162,5.000000,1.000000,100.000000,0.300000,0.3000,2.0000,30.0000
224.802439,3.000000,2.949121,2.607814,0.050879,0.010176,0.593162,-0.001513,0.024420,0.024967,0.017739,0.576068,5.000000,1.000000,100.000000,0.300000,0.3000,2.0000,30.0000
224.811044,3.000000,2.947991,2.663015,0.052009,0.010402,0.576068,-0.001467,-0.112332,0.024954,0.017739,0.576068,5.000000,1.000000,100.000000,0.300000,0.3000,2.0000,30.0000
224.820180,3.000000,2.988837,2.592650,0.011163,0.002233,0.576068,-0.003101,-0.053724,0.024926,0.017739,0.558974,5.000000,1.000000,100.000000,0.300000,0.3000,2.0000,30.0000
224.830500,3.000000,2.973599,2.592650,0.026401,0.005280,0.558974,-0.002492,0.004884,0.024900,0.017739,0.576068,5.000000,1.000000,100.000000,0.300000,0.3000,2.0000,30.0000
224.840000,3.000000,2.939038,2.581952,0.060962,0.012192,0.576068,-0.001109,-0.024420,0.024889,0.017739,0.569231,5.000000,1.000000,100.000000,0.300000,0.3000,2.0000,30.0000
224.850003,3.000000,2.923522,2.581952,0.076478,0.015296,0.569231,-0.000489,0.024420,0.024884,0.017739,0.582906,5.000000,1.000000,100.000000,0.300000,0.3000,2.0000,30.0000
224.860101,3.000000,2.899259,2.565935,0.100741,0.020148,0.582906,0.000482,-0.004884,0.024889,0.017739,0.582906,5.000000,1.000000,100.000000,0.300000,0.3000,2.0000,30.0000
224.870105,3.000000,2.898086,2.630475,0.101914,0.020383,0.582906,0.000529,0.053724,0.024895,0.017739,0.593162,5.000000,1.000000,100.000000,0.300000,0.3000,2.0000,30.0000
224.880212,3.000000,2.884076,2.630475,0.115924,0.023185,0.593162,0.001089,-0.024420,0.024906,0.017739,0.586325,5.000000,1.000000,100.000000,0.300000,0.3000,2.0000,30.0000
224.890498,3.000000,2.906576,2.605499,0.093424,0.018685,0.586325,0.000189,-0.102564,0.024908,0.017739,0.562393,5.000000,1.000000,100.000000,0.300000,0.3000,2.0000,30.0000
224.900545,3.000000,2.935908,2.605499,0.064092,0.012818,0.562393,-0.000984,0.053724,0.024898,0.017739,0.572650,5.000000,1.000000,100.000000,0.300000,0.3000,2.0000,30.0000
224.911433,3.000000,2.893941,2.575388,0.106059,0.021212,0.572650,0.000695,-0.014652,0.024905,0.017739,0.562393,5.000000,1.000000,100.000000,0.300000,0.3000,2.0000,30.0000
