time_s,f_des_N,f_raw_N,tau_cmd_Nm,tau_meas_Nm,pos_rad,vel_rad_s
3.160696,-4.900000,-4.596858,-0.980000,-0.993162,-0.023461,-0.063492
3.170000,-4.900000,-4.520763,-0.980000,-1.000000,-0.023461,-0.024420
3.180311,-4.900000,-4.520763,-0.980000,-0.979487,-0.023461,-0.014652
3.190000,-4.900000,-4.556392,-0.980000,-0.982906,-0.023461,0.014652
3.200132,-4.900000,-4.564790,-0.980000,-0.986325,-0.023461,-0.092796
3.210000,-4.900000,-4.564790,-0.980000,-0.989744,-0.023461,0.151404
3.220237,-4.900000,-4.574542,-0.980000,-0.979487,-0.023461,-0.014652
3.230321,-4.900000,-4.504919,-0.980000,-0.982906,-0.023461,-0.034188
3.240113,-4.900000,-4.504919,-0.980000,-0.982906,-0.023461,0.004884
3.251327,-4.900000,-4.516457,-0.980000,-0.989744,-0.023461,-0.112332
3.260335,-4.900000,-4.516457,-0.980000,-0.993162,-0.023461,0.004884
3.270008,-4.900000,-4.542460,-0.980000,-0.993162,-0.023461,-0.083028
3.280318,-4.900000,-4.550456,-0.980000,-0.979487,-0.023461,0.200244
3.290087,-4.900000,-4.550456,-0.980000,-0.976068,-0.023461,0.034188
3.300441,-4.900000,-4.564065,-0.980000,-0.972650,-0.023461,-0.131868
3.310265,-4.900000,-4.471873,-0.980000,-0.976068,-0.023461,-0.122100
3.320231,-4.900000,-4.471873,-0.980000,-0.986325,-0.023461,-0.141636
3.330043,-4.900000,-4.519828,-0.980000,-0.976068,-0.023461,0.024420
3.340000,-4.900000,-4.526169,-0.980000,-0.989744,-0.023461,0.043956
3.350000,-4.900000,-4.526169,-0.980000,-0.979487,-0.023461,-0.014652
3.360012,-4.900000,-4.561357,-0.980000,-0.986325,-0.023461,0.024420
3.372095,-4.900000,-4.498473,-0.980000,-0.982906,-0.023461,-0.014652
3.381193,-4.900000,-4.498473,-0.980000,-0.989744,-0.023461,0.073260
3.390030,-4.900000,-4.501996,-0.980000,-0.979487,-0.023461,0.063492
3.400810,-4.900000,-4.501996,-0.980000,-0.993162,-0.023461,0.034188
3.410312,-4.900000,-4.529837,-0.980000,-0.976068,-0.023461,-0.014652
3.420370,-4.900000,-4.535871,-0.980000,-0.986325,-0.023461,-0.014652
3.430861,-4.900000,-4.543622,-0.980000,-0.986325,-0.023461,0.024420
3.442040,-4.900000,-4.543622,-0.980000,-0.979487,-0.023461,-0.014652
3.450185,-4.900000,-4.472161,-0.980000,-1.006838,-0.023461,-0.024420
