time_s,f_des_N,f_raw_N,f_filt_N,f_err_N,f_joint_Nm,qdot_des_rad_s,qdot_meas_rad_s,q_des_rad,q_rad,tau_meas_Nm,b_adm,k_spring,kp_motor,kd_motor,lpf_alpha,vel_limit
74.801373,2.000000,1.863500,1.870799,0.129201,0.025840,0.005206,-0.151404,0.009735,-0.000191,0.035897,5.000000,1.000000,5.000000,0.300000,0.3000,2.0000
74.810265,2.000000,1.845802,1.863300,0.136700,0.027340,0.005582,0.053724,0.009785,-0.000572,0.042735,5.000000,1.000000,5.000000,0.300000,0.3000,2.0000
74.820101,2.000000,1.845802,1.858050,0.141950,0.028390,0.005716,0.053724,0.009841,-0.000191,0.008547,5.000000,1.000000,5.000000,0.300000,0.3000,2.0000
74.830114,2.000000,1.933573,1.880707,0.119293,0.023859,0.004810,-0.043956,0.009889,-0.000191,0.049573,5.000000,1.000000,5.000000,0.300000,0.3000,2.0000
74.840162,2.000000,1.900846,1.886749,0.113251,0.022650,0.004644,-0.053724,0.009936,-0.000572,0.032479,5.000000,1.000000,5.000000,0.300000,0.3000,2.0000
74.850225,2.000000,1.900846,1.890978,0.109022,0.021804,0.004475,-0.083028,0.009981,-0.000572,0.042735,5.000000,1.000000,5.000000,0.300000,0.3000,2.0000
74.861248,2.000000,1.873936,1.885865,0.114135,0.022827,0.004680,0.004884,0.010033,-0.000572,0.049573,5.000000,1.000000,5.000000,0.300000,0.3000,2.0000
74.870141,2.000000,1.869873,1.881068,0.118932,0.023786,0.004872,-0.004884,0.010076,-0.000572,0.046154,5.000000,1.000000,5.000000,0.300000,0.3000,2.0000
74.880624,2.000000,1.869873,1.877709,0.122291,0.024458,0.005006,0.043956,0.010128,-0.000572,0.032479,5.000000,1.000000,5.000000,0.300000,0.3000,2.0000
74.890524,2.000000,1.918560,1.889965,0.110035,0.022007,0.004440,-0.053724,0.010172,-0.000191,0.056410,5.000000,1.000000,5.000000,0.300000,0.3000,2.0000
74.900235,2.000000,1.909325,1.895773,0.104227,0.020845,0.004284,0.063492,0.010214,-0.000572,0.032479,5.000000,1.000000,5.000000,0.300000,0.3000,2.0000
74.910000,2.000000,1.909325,1.899839,0.100161,0.020032,0.004045,-0.004884,0.010253,-0.000191,0.022222,5.000000,1.000000,5.000000,0.300000,0.3000,2.0000
74.920000,2.000000,1.873375,1.891899,0.108101,0.021620,0.004438,-0.073260,0.010298,-0.000572,0.042735,5.000000,1.000000,5.000000,0.300000,0.3000,2.0000
74.930000,2.000000,1.873375,1.886342,0.113658,0.022732,0.004661,0.043956,0.010344,-0.000572,0.015385,5.000000,1.000000,5.000000,0.300000,0.3000,2.0000
74.940544,2.000000,1.873700,1.882550,0.117450,0.023490,0.004736,0.063492,0.010394,-0.000191,0.056410,5.000000,1.000000,5.000000,0.300000,0.3000,2.0000
74.950307,2.000000,1.867791,1.878122,0.121878,0.024376,0.004913,0.024420,0.010442,-0.000191,0.056410,5.000000,1.000000,5.000000,0.300000,0.3000,2.0000
74.960050,2.000000,1.867791,1.875023,0.124977,0.024995,0.005114,-0.063492,0.010492,-0.000572,0.035897,5.000000,1.000000,5.000000,0.300000,0.3000,2.0000
74.974050,2.000000,1.942681,1.895320,0.104680,0.020936,0.004302,-0.073260,0.010552,-0.000572,0.046154,5.000000,1.000000,5.000000,0.300000,0.3000,2.0000
74.980129,2.000000,1.907212,1.898888,0.101112,0.020222,0.004159,0.092796,0.010578,-0.000572,0.035897,5.000000,1.000000,5.000000,0.300000,0.3000,2.0000
74.990266,2.000000,1.907212,1.901385,0.098615,0.019723,0.003983,-0.014652,0.010618,-0.000191,0.025641,5.000000,1.000000,5.000000,0.300000,0.3000,2.0000
75.000197,2.000000,1.896197,1.899829,0.100171,0.020034,0.004121,-0.063492,0.010659,-0.000572,0.046154,5.000000,1.000000,5.000000,0.300000,0.3000,2.0000
75.010036,2.000000,1.883606,1.894962,0.105038,0.021008,0.004316,0.034188,0.010701,-0.000572,0.052991,5.000000,1.000000,5.000000,0.300000,0.3000,2.0000
75.020678,2.000000,1.883606,1.891555,0.108445,0.021689,0.004376,0.102564,0.010748,-0.000191,0.046154,5.000000,1.000000,5.000000,0.300000,0.3000,2.0000
75.030076,2.000000,1.923875,1.901251,0.098749,0.019750,0.003988,-0.073260,0.010785,-0.000191,0.042735,5.000000,1.000000,5.000000,0.300000,0.3000,2.0000
75.041618,2.000000,1.933385,1.910891,0.089109,0.017822,0.003679,-0.004884,0.010828,-0.000572,0.052991,5.000000,1.000000,5.000000,0.300000,0.3000,2.0000
75.050629,2.000000,1.933385,1.917640,0.082360,0.016472,0.003333,-0.014652,0.010858,-0.000191,0.035897,5.000000,1.000000,5.000000,0.300000,0.3000,2.0000
75.060418,2.000000,1.889808,1.909290,0.090710,0.018142,0.003743,0.053724,0.010895,-0.000572,0.049573,5.000000,1.000000,5.000000,0.300000,0.3000,2.0000
75.070471,2.000000,1.891639,1.903995,0.096005,0.019201,0.003878,-0.112332,0.010934,-0.000191,0.052991,5.000000,1.000000,5.000000,0.300000,0.3000,2.0000
75.080916,2.000000,1.891639,1.900288,0.099712,0.019942,0.004103,-0.024420,0.010976,-0.000572,0.032479,5.000000,1.000000,5.000000,0.300000,0.3000,2.0000
75.090319,2.000000,1.858528,1.887760,0.112240,0.022448,0.004604,-0.053724,0.011020,-0.000572,0.035897,5.000000,1.000000,5.000000,0.300000,0.3000,2.0000
75.100283,2.000000,1.858528,1.878990,0.121010,0.024202,0.004955,-0.073260,0.011069,-0.000572,0.039316,5.000000,1.000000,5.000000,0.300000,0.3000,2.0000
75.110255,2.000000,1.967334,1.905493,0.094507,0.018901,0.003895,-0.102564,0.011108,-0.000572,0.059829,5.000000,1.000000,5.000000,0.300000,0.3000,2.0000
75.120000,2.000000,1.953212,1.919809,0.080191,0.016038,0.003322,0.063492,0.011140,-0.000572,0.029060,5.000000,1.000000,5.000000,0.300000,0.3000,2.0000
75.130152,2.000000,1.953212,1.929830,0.070170,0.014034,0.002845,-0.053724,0.011169,-0.000191,0.032479,5.000000,1.000000,5.000000,0.300000,0.3000,2.0000
75.142946,2.000000,1.932759,1.930709,0.069291,0.013858,0.002886,-0.004884,0.011206,-0.000572,0.039316,5.000000,1.000000,5.000000,0.300000,0.3000,2.0000
75.151536,2.000000,1.914641,1.925889,0.074111,0.014822,0.003079,0.092796,0.011233,-0.000572,0.039316,5.000000,1.000000,5.000000,0.300000,0.3000,2.0000
75.161961,2.000000,1.914641,1.922514,0.077486,0.015497,0.003138,-0.063492,0.011265,-0.000191,0.035897,5.000000,1.000000,5.000000,0.300000,0.3000,2.0000
75.170162,2.000000,1.938275,1.927242,0.072758,0.014552,0.003025,0.024420,0.011290,-0.000572,0.049573,5.000000,1.000000,5.000000,0.300000,0.3000,2.0000
75.180334,2.000000,1.974334,1.941370,0.058630,0.011726,0.002383,-0.014652,0.011314,-0.000191,0.035897,5.000000,1.000000,5.000000,0.300000,0.3000,2.0000
75.190000,2.000000,1.974334,1.951259,0.048741,0.009748,0.002064,0.004884,0.011334,-0.000572,0.056410,5.000000,1.000000,5.000000,0.300000,0.3000,2.0000
75.200069,2.000000,1.927753,1.944207,0.055793,0.011159,0.002270,-0.083028,0.011357,-0.000191,0.035897,5.000000,1.000000,5.000000,0.300000,0.3000,2.0000
75.210197,2.000000,1.928363,1.939454,0.060546,0.012109,0.002536,0.034188,0.011383,-0.000572,0.032479,5.000000,1.000000,5.000000,0.300000,0.3000,2.0000
75.220278,2.000000,1.928363,1.936127,0.063873,0.012775,0.002593,-0.004884,0.011409,-0.000191,0.032479,5.000000,1.000000,5.000000,0.300000,0.3000,2.0000
75.231025,2.000000,1.901000,1.925589,0.074411,0.014882,0.003015,0.141636,0.011441,-0.000191,0.056410,5.000000,1.000000,5.000000,0.300000,0.3000,2.0000
75.240473,2.000000,1.975714,1.940626,0.059374,0.011875,0.002413,-0.014652,0.011464,-0.000191,0.029060,5.000000,1.000000,5.000000,0.300000,0.3000,2.0000
75.254967,2.000000,1.975714,1.951153,0.048847,0.009769,0.001992,-0.073260,0.011493,-0.000191,0.049573,5.000000,1.000000,5.000000,0.300000,0.3000,2.0000
75.260775,2.000000,1.953691,1.951914,0.048086,0.009617,0.002038,-0.083028,0.011505,-0.000572,0.032479,5.000000,1.000000,5.000000,0.300000,0.3000,2.0000
75.271149,2.000000,1.953691,1.952447,0.047553,0.009511,0.002017,0.063492,0.011526,-0.000572,0.052991,5.000000,1.000000,5.000000,0.300000,0.3000,2.0000
75.280967,2.000000,1.929078,1.945436,0.054564,0.010913,0.002221,-0.024420,0.011548,-0.000191,0.049573,5.000000,1.000000,5.000000,0.300000,0.3000,2.0000
75.290208,2.000000,1.916478,1.936749,0.063251,0.012650,0.002644,-0.073260,0.011572,-0.000572,0.052991,5.000000,1.000000,5.000000,0.300000,0.3000,2.0000
75.301149,2.000000,1.916478,1.930668,0.069332,0.013866,0.002888,-0.102564,0.011604,-0.000572,0.049573,5.000000,1.000000,5.000000,0.300000,0.3000,2.0000
75.311776,2.000000,1.925933,1.929247,0.070753,0.014151,0.002945,-0.131868,0.011635,-0.000572,0.035897,5.000000,1.000000,5.000000,0.300000,0.3000,2.0000
75.320579,2.000000,1.987077,1.946596,0.053404,0.010681,0.002251,0.024420,0.011655,-0.000572,0.042735,5.000000,1.000000,5.000000,0.300000,0.3000,2.0000
75.330051,2.000000,1.987077,1.958741,0.041259,0.008252,0.001689,0.043956,0.011671,-0.000191,0.039316,5.000000,1.000000,5.000000,0.300000,0.3000,2.0000
75.340000,2.000000,1.938908,1.952791,0.047209,0.009442,0.001927,-0.024420,0.011690,-0.000191,0.056410,5.000000,1.000000,5.000000,0.300000,0.3000,2.0000
75.350345,2.000000,1.921143,1.943296,0.056704,0.011341,0.002383,0.063492,0.011714,-0.000572,0.039316,5.000000,1.000000,5.000000,0.300000,0.3000,2.0000
75.360614,2.000000,1.921143,1.936650,0.063350,0.012670,0.002572,0.073260,0.011741,-0.000191,0.039316,5.000000,1.000000,5.000000,0.300000,0.3000,2.0000
75.370273,2.000000,1.921048,1.931970,0.068030,0.013606,0.002759,0.053724,0.011768,-0.000191,0.032479,5.000000,1.000000,5.000000,0.300000,0.3000,2.0000
75.380590,2.000000,1.970158,1.943426,0.056574,0.011315,0.002301,0.043956,0.011791,-0.000191,0.080342,5.000000,1.000000,5.000000,0.300000,0.3000,2.0000
75.390000,2.000000,1.970158,1.951446,0.048554,0.009711,0.001980,0.073260,0.011810,-0.000191,0.063248,5.000000,1.000000,5.000000,0.300000,0.3000,2.0000
75.400000,2.000000,1.963894,1.955180,0.044820,0.008964,0.001831,0.014652,0.011828,-0.000191,0.059829,5.000000,1.000000,5.000000,0.300000,0.3000,2.0000
75.410678,2.000000,1.963894,1.957794,0.042206,0.008441,0.001726,-0.083028,0.011847,-0.000191,0.018803,5.000000,1.000000,5.000000,0.300000,0.3000,2.0000
75.420696,2.000000,1.933905,1.950627,0.049373,0.009875,0.002089,-0.043956,0.011868,-0.000572,0.056410,5.000000,1.000000,5.000000,0.300000,0.3000,2.0000
75.430428,2.000000,1.923997,1.942638,0.057362,0.011472,0.002409,0.034188,0.011891,-0.000572,0.042735,5.000000,1.000000,5.000000,0.300000,0.3000,2.0000
75.441002,2.000000,1.923997,1.937046,0.062954,0.012591,0.002556,-0.063492,0.011918,-0.000191,0.059829,5.000000,1.000000,5.000000,0.300000,0.3000,2.0000
75.451303,2.000000,1.917139,1.931074,0.068926,0.013785,0.002871,-0.151404,0.011948,-0.000572,0.056410,5.000000,1.000000,5.000000,0.300000,0.3000,2.0000
75.460310,2.000000,2.002047,1.952366,0.047634,0.009527,0.002020,0.043956,0.011966,-0.000572,0.049573,5.000000,1.000000,5.000000,0.300000,0.3000,2.0000
75.470000,2.000000,2.002047,1.967270,0.032730,0.006546,0.001347,0.053724,0.011979,-0.000191,0.059829,5.000000,1.000000,5.000000,0.300000,0.3000,2.0000
75.480236,2.000000,1.951127,1.962427,0.037573,0.007515,0.001541,0.063492,0.011995,-0.000191,0.046154,5.000000,1.000000,5.000000,0.300000,0.3000,2.0000
75.490266,2.000000,1.927190,1.951856,0.048144,0.009629,0.001964,0.083028,0.012014,-0.000191,0.063248,5.000000,1.000000,5.000000,0.300000,0.3000,2.0000
75.500267,2.000000,1.927190,1.944456,0.055544,0.011109,0.002260,0.043956,0.012037,-0.000191,0.039316,5.000000,1.000000,5.000000,0.300000,0.3000,2.0000
75.510490,2.000000,1.917082,1.936244,0.063756,0.012751,0.002588,0.063492,0.012063,-0.000191,0.042735,5.000000,1.000000,5.000000,0.300000,0.3000,2.0000
75.521099,2.000000,1.981010,1.949674,0.050326,0.010065,0.002051,-0.083028,0.012085,-0.000191,0.049573,5.000000,1.000000,5.000000,0.300000,0.3000,2.0000
75.531666,2.000000,1.981010,1.959075,0.040925,0.008185,0.001751,0.024420,0.012104,-0.000572,0.059829,5.000000,1.000000,5.000000,0.300000,0.3000,2.0000
75.540479,2.000000,1.977794,1.964690,0.035310,0.007062,0.001451,0.024420,0.012116,-0.000191,0.042735,5.000000,1.000000,5.000000,0.300000,0.3000,2.0000
75.551264,2.000000,1.947334,1.959483,0.040517,0.008103,0.001659,0.034188,0.012134,-0.000191,0.052991,5.000000,1.000000,5.000000,0.300000,0.3000,2.0000
75.560295,2.000000,1.947334,1.955839,0.044161,0.008832,0.001805,0.014652,0.012151,-0.000191,0.042735,5.000000,1.000000,5.000000,0.300000,0.3000,2.0000
75.570320,2.000000,1.955675,1.955790,0.044210,0.008842,0.001807,-0.073260,0.012169,-0.000191,0.070085,5.000000,1.000000,5.000000,0.300000,0.3000,2.0000
75.580000,2.000000,1.955675,1.955755,0.044245,0.008849,0.001884,0.063492,0.012187,-0.000572,0.032479,5.000000,1.000000,5.000000,0.300000,0.3000,2.0000
75.590322,2.000000,1.935217,1.949594,0.050406,0.010081,0.002054,0.034188,0.012208,-0.000191,0.052991,5.000000,1.000000,5.000000,0.300000,0.3000,2.0000
75.600727,2.000000,2.017462,1.969954,0.030046,0.006009,0.001240,-0.014652,0.012221,-0.000191,0.063248,5.000000,1.000000,5.000000,0.300000,0.3000,2.0000
75.610394,2.000000,2.017462,1.984207,0.015793,0.003159,0.000670,0.014652,0.012228,-0.000191,0.063248,5.000000,1.000000,5.000000,0.300000,0.3000,2.0000
75.624187,2.000000,1.966244,1.978818,0.021182,0.004236,0.000885,0.112332,0.012240,-0.000191,0.029060,5.000000,1.000000,5.000000,0.300000,0.3000,2.0000
75.631238,2.000000,1.945018,1.968678,0.031322,0.006264,0.001291,-0.043956,0.012249,-0.000191,0.070085,5.000000,1.000000,5.000000,0.300000,0.3000,2.0000
75.640042,2.000000,1.945018,1.961580,0.038420,0.007684,0.001651,0.092796,0.012263,-0.000572,0.035897,5.000000,1.000000,5.000000,0.300000,0.3000,2.0000
75.650244,2.000000,1.943828,1.956254,0.043746,0.008749,0.001788,0.024420,0.012282,-0.000191,0.018803,5.000000,1.000000,5.000000,0.300000,0.3000,2.0000
75.660000,2.000000,2.005614,1.971062,0.028938,0.005788,0.001196,0.063492,0.012293,-0.000191,0.042735,5.000000,1.000000,5.000000,0.300000,0.3000,2.0000
75.670538,2.000000,2.005614,1.981428,0.018572,0.003714,0.000781,0.092796,0.012302,-0.000191,0.035897,5.000000,1.000000,5.000000,0.300000,0.3000,2.0000
75.683838,2.000000,2.007934,1.989380,0.010620,0.002124,0.000463,0.014652,0.012308,-0.000191,0.049573,5.000000,1.000000,5.000000,0.300000,0.3000,2.0000
75.691361,2.000000,1.990014,1.989570,0.010430,0.002086,0.000455,0.053724,0.012311,-0.000191,0.073504,5.000000,1.000000,5.000000,0.300000,0.3000,2.0000
75.700042,2.000000,1.990014,1.989703,0.010297,0.002059,0.000450,0.004884,0.012315,-0.000191,0.063248,5.000000,1.000000,5.000000,0.300000,0.3000,2.0000
75.710003,2.000000,1.981783,1.987327,0.012673,0.002535,0.000545,0.004884,0.012321,-0.000191,0.073504,5.000000,1.000000,5.000000,0.300000,0.3000,2.0000
75.720456,2.000000,1.981783,1.985664,0.014336,0.002867,0.000612,0.014652,0.012327,-0.000191,0.029060,5.000000,1.000000,5.000000,0.300000,0.3000,2.0000
75.730636,2.000000,1.943255,1.972941,0.027059,0.005412,0.001121,0.053724,0.012338,-0.000191,0.070085,5.000000,1.000000,5.000000,0.300000,0.3000,2.0000
75.740000,2.000000,2.046445,1.994992,0.005008,0.001002,0.000238,0.063492,0.012341,-0.000191,0.052991,5.000000,1.000000,5.000000,0.300000,0.3000,2.0000
75.750000,2.000000,2.046445,2.010428,-0.010428,-0.002086,-0.000379,0.004884,0.012337,-0.000191,0.049573,5.000000,1.000000,5.000000,0.300000,0.3000,2.0000
75.760087,2.000000,2.001721,2.007816,-0.007816,-0.001563,-0.000274,-0.063492,0.012334,-0.000191,0.056410,5.000000,1.000000,5.000000,0.300000,0.3000,2.0000
75.770445,2.000000,1.961994,1.994069,0.005931,0.001186,0.000352,-0.014652,0.012338,-0.000572,0.042735,5.000000,1.000000,5.000000,0.300000,0.3000,2.0000
75.781399,2.000000,1.961994,1.984447,0.015553,0.003111,0.000660,-0.014652,0.012345,-0.000191,0.066667,5.000000,1.000000,5.000000,0.300000,0.3000,2.0000
75.791516,2.000000,1.961551,1.977578,0.022422,0.004484,0.000935,0.014652,0.012354,-0.000191,0.049573,5.000000,1.000000,5.000000,0.300000,0.3000,2.0000
75.800082,2.000000,1.970633,1.975494,0.024506,0.004901,0.001018,0.004884,0.012363,-0.000191,0.056410,5.000000,1.000000,5.000000,0.300000,0.3000,2.0000
75.811343,2.000000,1.970633,1.974036,0.025964,0.005193,0.001077,0.083028,0.012375,-0.000191,0.025641,5.000000,1.000000,5.000000,0.300000,0.3000,2.0000
75.820466,2.000000,2.015055,1.986342,0.013658,0.002732,0.000584,0.004884,0.012380,-0.000191,0.035897,5.000000,1.000000,5.000000,0.300000,0.3000,2.0000
75.830838,2.000000,2.003233,1.991409,0.008591,0.001718,0.000382,0.083028,0.012384,-0.000191,0.056410,5.000000,1.000000,5.000000,0.300000,0.3000,2.0000
75.840088,2.000000,2.003233,1.994956,0.005044,0.001009,0.000240,0.063492,0.012387,-0.000191,0.046154,5.000000,1.000000,5.000000,0.300000,0.3000,2.0000
75.850183,2.000000,1.982969,1.991360,0.008640,0.001728,0.000384,-0.141636,0.012391,-0.000191,0.066667,5.000000,1.000000,5.000000,0.300000,0.3000,2.0000
75.860195,2.000000,1.982969,1.988843,0.011157,0.002231,0.000561,0.004884,0.012396,-0.000572,0.052991,5.000000,1.000000,5.000000,0.300000,0.3000,2.0000
75.870716,2.000000,1.968684,1.982795,0.017205,0.003441,0.000726,-0.014652,0.012404,-0.000191,0.046154,5.000000,1.000000,5.000000,0.300000,0.3000,2.0000
75.880227,2.000000,2.042182,2.000611,-0.000611,-0.000122,0.000014,-0.083028,0.012404,-0.000191,0.046154,5.000000,1.000000,5.000000,0.300000,0.3000,2.0000
75.892291,2.000000,2.008759,2.003056,-0.003056,-0.000611,-0.000008,0.034188,0.012404,-0.000572,0.052991,5.000000,1.000000,5.000000,0.300000,0.3000,2.0000
75.903972,2.000000,2.008759,2.004767,-0.004767,-0.000953,-0.000153,-0.043956,0.012402,-0.000191,0.049573,5.000000,1.000000,5.000000,0.300000,0.3000,2.0000
75.910000,2.000000,1.997717,2.002652,-0.002652,-0.000530,-0.000068,-0.102564,0.012402,-0.000191,0.035897,5.000000,1.000000,5.000000,0.300000,0.3000,2.0000
75.920000,2.000000,1.997717,2.001171,-0.001171,-0.000234,0.000068,-0.034188,0.012402,-0.000572,0.049573,5.000000,1.000000,5.000000,0.300000,0.3000,2.0000
75.930098,2.000000,1.972987,1.992716,0.007284,0.001457,0.000330,-0.053724,0.012406,-0.000191,0.052991,5.000000,1.000000,5.000000,0.300000,0.3000,2.0000
75.940000,2.000000,1.995157,1.993448,0.006552,0.001310,0.000377,0.004884,0.012409,-0.000572,0.046154,5.000000,1.000000,5.000000,0.300000,0.3000,2.0000
75.950356,2.000000,1.995157,1.993961,0.006039,0.001208,0.000280,0.004884,0.012412,-0.000191,0.046154,5.000000,1.000000,5.000000,0.300000,0.3000,2.0000
75.960864,2.000000,2.052770,2.011603,-0.011603,-0.002321,-0.000426,-0.004884,0.012408,-0.000191,0.039316,5.000000,1.000000,5.000000,0.300000,0.3000,2.0000
75.970625,2.000000,1.998940,2.007804,-0.007804,-0.001561,-0.000274,-0.004884,0.012405,-0.000191,0.035897,5.000000,1.000000,5.000000,0.300000,0.3000,2.0000
75.980011,2.000000,1.998940,2.005145,-0.005145,-0.001029,-0.000168,-0.073260,0.012404,-0.000191,0.052991,5.000000,1.000000,5.000000,0.300000,0.3000,2.0000
75.990553,2.000000,2.019887,2.009568,-0.009568,-0.001914,-0.000268,0.043956,0.012401,-0.000572,0.049573,5.000000,1.000000,5.000000,0.300000,0.3000,2.0000
76.001490,2.000000,2.019887,2.012663,-0.012663,-0.002533,-0.000468,0.004884,0.012396,-0.000191,0.042735,5.000000,1.000000,5.000000,0.300000,0.3000,2.0000
76.010737,2.000000,1.980707,2.003076,-0.003076,-0.000615,-0.000085,-0.004884,0.012395,-0.000191,0.046154,5.000000,1.000000,5.000000,0.300000,0.3000,2.0000
76.020396,2.000000,2.048623,2.016741,-0.016741,-0.003348,-0.000631,-0.083028,0.012389,-0.000191,0.046154,5.000000,1.000000,5.000000,0.300000,0.3000,2.0000
76.030238,2.000000,2.048623,2.026305,-0.026305,-0.005261,-0.000938,-0.014652,0.012379,-0.000572,0.035897,5.000000,1.000000,5.000000,0.300000,0.3000,2.0000
76.040002,2.000000,2.048623,2.033001,-0.033001,-0.006600,-0.001282,-0.063492,0.012367,-0.000191,0.046154,5.000000,1.000000,5.000000,0.300000,0.3000,2.0000
76.050171,2.000000,2.017477,2.028344,-0.028344,-0.005669,-0.001096,0.024420,0.012356,-0.000191,0.042735,5.000000,1.000000,5.000000,0.300000,0.3000,2.0000
76.060214,2.000000,2.017477,2.025084,-0.025084,-0.005017,-0.000965,-0.053724,0.012346,-0.000191,0.042735,5.000000,1.000000,5.000000,0.300000,0.3000,2.0000
76.070000,2.000000,2.010577,2.020732,-0.020732,-0.004146,-0.000791,0.053724,0.012338,-0.000191,0.049573,5.000000,1.000000,5.000000,0.300000,0.3000,2.0000
76.080293,2.000000,1.995792,2.013250,-0.013250,-0.002650,-0.000492,-0.073260,0.012333,-0.000191,0.029060,5.000000,1.000000,5.000000,0.300000,0.3000,2.0000
76.090197,2.000000,1.995792,2.008012,-0.008012,-0.001602,-0.000206,0.024420,0.012331,-0.000572,0.056410,5.000000,1.000000,5.000000,0.300000,0.3000,2.0000
76.100456,2.000000,1.983870,2.000770,-0.000770,-0.000154,0.000007,-0.063492,0.012331,-0.000191,0.025641,5.000000,1.000000,5.000000,0.300000,0.3000,2.0000
76.110267,2.000000,2.065945,2.020322,-0.020322,-0.004064,-0.000775,0.034188,0.012324,-0.000191,0.042735,5.000000,1.000000,5.000000,0.300000,0.3000,2.0000
76.120000,2.000000,2.065945,2.034009,-0.034009,-0.006802,-0.001322,-0.004884,0.012311,-0.000191,0.063248,5.000000,1.000000,5.000000,0.300000,0.3000,2.0000
76.130169,2.000000,2.009661,2.026705,-0.026705,-0.005341,-0.001030,0.053724,0.012300,-0.000191,0.029060,5.000000,1.000000,5.000000,0.300000,0.3000,2.0000
76.140143,2.000000,2.007622,2.020980,-0.020980,-0.004196,-0.000801,-0.004884,0.012292,-0.000191,0.052991,5.000000,1.000000,5.000000,0.300000,0.3000,2.0000
76.150257,2.000000,2.007622,2.016973,-0.016973,-0.003395,-0.000641,0.034188,0.012286,-0.000191,0.039316,5.000000,1.000000,5.000000,0.300000,0.3000,2.0000
76.160000,2.000000,1.983034,2.006791,-0.006791,-0.001358,-0.000233,-0.004884,0.012284,-0.000191,0.035897,5.000000,1.000000,5.000000,0.300000,0.3000,2.0000
76.171499,2.000000,1.983034,1.999664,0.000336,0.000067,0.000052,-0.014652,0.012284,-0.000191,0.042735,5.000000,1.000000,5.000000,0.300000,0.3000,2.0000
76.180002,2.000000,2.045199,2.013325,-0.013325,-0.002665,-0.000495,-0.063492,0.012280,-0.000191,0.070085,5.000000,1.000000,5.000000,0.300000,0.3000,2.0000
76.190145,2.000000,2.029244,2.018100,-0.018100,-0.003620,-0.000686,0.053724,0.012273,-0.000191,0.039316,5.000000,1.000000,5.000000,0.300000,0.3000,2.0000
76.201762,2.000000,2.000659,2.012868,-0.012868,-0.002574,-0.000477,-0.063492,0.012268,-0.000191,0.039316,5.000000,1.000000,5.000000,0.300000,0.3000,2.0000
76.210038,2.000000,2.000659,2.009205,-0.009205,-0.001841,-0.000254,0.004884,0.012265,-0.000572,0.056410,5.000000,1.000000,5.000000,0.300000,0.3000,2.0000
76.220062,2.000000,1.990792,2.003681,-0.003681,-0.000736,-0.000109,-0.034188,0.012264,-0.000191,0.049573,5.000000,1.000000,5.000000,0.300000,0.3000,2.0000
76.230170,2.000000,1.990792,1.999815,0.000185,0.000037,0.000046,-0.053724,0.012265,-0.000191,0.039316,5.000000,1.000000,5.000000,0.300000,0.3000,2.0000
76.240070,2.000000,1.956359,1.986778,0.013222,0.002644,0.000567,0.034188,0.012270,-0.000191,0.063248,5.000000,1.000000,5.000000,0.300000,0.3000,2.0000
76.250491,2.000000,2.052522,2.006501,-0.006501,-0.001300,-0.000222,0.063492,0.012268,-0.000191,0.039316,5.000000,1.000000,5.000000,0.300000,0.3000,2.0000
76.261967,2.000000,2.052522,2.020308,-0.020308,-0.004062,-0.000774,0.083028,0.012259,-0.000191,0.046154,5.000000,1.000000,5.000000,0.300000,0.3000,2.0000
76.270688,2.000000,2.000726,2.014433,-0.014433,-0.002887,-0.000539,0.043956,0.012255,-0.000191,0.032479,5.000000,1.000000,5.000000,0.300000,0.3000,2.0000
76.281847,2.000000,2.000726,2.010321,-0.010321,-0.002064,-0.000375,0.043956,0.012250,-0.000191,0.046154,5.000000,1.000000,5.000000,0.300000,0.3000,2.0000
76.290303,2.000000,1.975114,1.999759,0.000241,0.000048,0.000048,-0.073260,0.012251,-0.000191,0.052991,5.000000,1.000000,5.000000,0.300000,0.3000,2.0000
76.300626,2.000000,1.979606,1.993713,0.006287,0.001257,0.000366,-0.034188,0.012255,-0.000572,0.042735,5.000000,1.000000,5.000000,0.300000,0.3000,2.0000
76.310126,2.000000,1.979606,1.989481,0.010519,0.002104,0.000459,-0.102564,0.012259,-0.000191,0.049573,5.000000,1.000000,5.000000,0.300000,0.3000,2.0000
76.320017,2.000000,2.004547,1.994001,0.005999,0.001200,0.000354,0.014652,0.012262,-0.000572,0.042735,5.000000,1.000000,5.000000,0.300000,0.3000,2.0000
76.330017,2.000000,2.032308,2.005493,-0.005493,-0.001099,-0.000182,0.034188,0.012261,-0.000191,0.056410,5.000000,1.000000,5.000000,0.300000,0.3000,2.0000
76.341056,2.000000,1.993017,2.001750,-0.001750,-0.000350,-0.000032,0.004884,0.012260,-0.000191,0.052991,5.000000,1.000000,5.000000,0.300000,0.3000,2.0000
76.350484,2.000000,1.993017,1.999130,0.000870,0.000174,0.000073,-0.083028,0.012261,-0.000191,0.049573,5.000000,1.000000,5.000000,0.300000,0.3000,2.0000
76.360524,2.000000,1.989946,1.996375,0.003625,0.000725,0.000259,-0.024420,0.012264,-0.000572,0.032479,5.000000,1.000000,5.000000,0.300000,0.3000,2.0000
76.373792,2.000000,1.989946,1.994447,0.005553,0.001111,0.000260,-0.004884,0.012267,-0.000191,0.052991,5.000000,1.000000,5.000000,0.300000,0.3000,2.0000
76.380560,2.000000,1.971258,1.987490,0.012510,0.002502,0.000539,0.024420,0.012271,-0.000191,0.052991,5.000000,1.000000,5.000000,0.300000,0.3000,2.0000
