time_s,f_des_N,f_raw_N,f_filt_N,f_err_N,f_joint_Nm,qdot_des_rad_s,qdot_meas_rad_s,q_rad,tau_meas_Nm,b_adm,k_spring,kd_motor,lpf_alpha,vel_limit
20.960059,0.000000,-0.383603,-0.369998,0.369998,0.074000,0.014838,-0.034188,-0.000191,-0.001709,5.000000,1.000000,0.500000,0.2000,2.0000
20.970122,0.000000,-0.412972,-0.378592,0.378592,0.075718,0.015182,-0.034188,-0.000191,-0.001709,5.000000,1.000000,0.500000,0.2000,2.0000
20.981449,0.000000,-0.330888,-0.369052,0.369052,0.073810,0.014800,-0.053724,-0.000191,0.008547,5.000000,1.000000,0.500000,0.2000,2.0000
20.990102,0.000000,-0.330888,-0.361419,0.361419,0.072284,0.014495,-0.053724,-0.000191,0.011966,5.000000,1.000000,0.500000,0.2000,2.0000
21.000002,0.000000,-0.364305,-0.361996,0.361996,0.072399,0.014518,-0.034188,-0.000191,-0.018803,5.000000,1.000000,0.500000,0.2000,2.0000
21.010434,0.000000,-0.364305,-0.362458,0.362458,0.072492,0.014536,0.063492,-0.000191,-0.022222,5.000000,1.000000,0.500000,0.2000,2.0000
21.020103,0.000000,-0.404445,-0.370855,0.370855,0.074171,0.014872,0.024420,-0.000191,0.011966,5.000000,1.000000,0.500000,0.2000,2.0000
21.030502,0.000000,-0.410167,-0.378718,0.378718,0.075744,0.015187,0.073260,-0.000191,-0.008547,5.000000,1.000000,0.500000,0.2000,2.0000
21.040174,0.000000,-0.410167,-0.385008,0.385008,0.077002,0.015438,-0.053724,-0.000191,0.001709,5.000000,1.000000,0.500000,0.2000,2.0000
21.050080,0.000000,-0.418984,-0.391803,0.391803,0.078361,0.015710,0.053724,-0.000191,0.001709,5.000000,1.000000,0.500000,0.2000,2.0000
21.060126,0.000000,-0.333754,-0.380193,0.380193,0.076039,0.015246,-0.034188,-0.000191,-0.015385,5.000000,1.000000,0.500000,0.2000,2.0000
21.070872,0.000000,-0.333754,-0.370905,0.370905,0.074181,0.014874,-0.034188,-0.000191,-0.001709,5.000000,1.000000,0.500000,0.2000,2.0000
21.080004,0.000000,-0.379443,-0.372613,0.372613,0.074523,0.014943,-0.043956,-0.000191,0.011966,5.000000,1.000000,0.500000,0.2000,2.0000
21.090243,0.000000,-0.397310,-0.377552,0.377552,0.075510,0.015140,-0.004884,-0.000191,0.008547,5.000000,1.000000,0.500000,0.2000,2.0000
21.100000,0.000000,-0.397310,-0.381504,0.381504,0.076301,0.015298,0.092796,-0.000191,0.011966,5.000000,1.000000,0.500000,0.2000,2.0000
21.110255,0.000000,-0.405864,-0.386376,0.386376,0.077275,0.015493,0.014652,-0.000191,0.015385,5.000000,1.000000,0.500000,0.2000,2.0000
21.120170,0.000000,-0.358940,-0.380889,0.380889,0.076178,0.015274,-0.073260,-0.000191,-0.005128,5.000000,1.000000,0.500000,0.2000,2.0000
21.130023,0.000000,-0.358940,-0.376499,0.376499,0.075300,0.015098,-0.102564,-0.000191,0.005128,5.000000,1.000000,0.500000,0.2000,2.0000
21.140055,0.000000,-0.355713,-0.372342,0.372342,0.074468,0.014932,-0.053724,-0.000191,0.008547,5.000000,1.000000,0.500000,0.2000,2.0000
21.150107,0.000000,-0.390192,-0.375912,0.375912,0.075182,0.015075,0.092796,-0.000191,-0.005128,5.000000,1.000000,0.500000,0.2000,2.0000
21.160478,0.000000,-0.390192,-0.378768,0.378768,0.075754,0.015189,0.053724,-0.000191,0.001709,5.000000,1.000000,0.500000,0.2000,2.0000
21.170410,0.000000,-0.393196,-0.381653,0.381653,0.076331,0.015304,-0.014652,-0.000191,-0.001709,5.000000,1.000000,0.500000,0.2000,2.0000
21.181062,0.000000,-0.413223,-0.387967,0.387967,0.077593,0.015557,0.034188,-0.000191,-0.008547,5.000000,1.000000,0.500000,0.2000,2.0000
21.190455,0.000000,-0.413223,-0.393019,0.393019,0.078604,0.015759,-0.004884,-0.000191,-0.005128,5.000000,1.000000,0.500000,0.2000,2.0000
21.201841,0.000000,-0.333880,-0.381191,0.381191,0.076238,0.015286,-0.053724,-0.000191,0.018803,5.000000,1.000000,0.500000,0.2000,2.0000
21.211105,0.000000,-0.333880,-0.371729,0.371729,0.074346,0.014907,0.014652,-0.000191,-0.001709,5.000000,1.000000,0.500000,0.2000,2.0000
21.220263,0.000000,-0.361202,-0.369623,0.369623,0.073925,0.014823,0.053724,-0.000191,0.001709,5.000000,1.000000,0.500000,0.2000,2.0000
21.230334,0.000000,-0.388035,-0.373306,0.373306,0.074661,0.014970,-0.083028,-0.000191,-0.008547,5.000000,1.000000,0.500000,0.2000,2.0000
21.240342,0.000000,-0.388035,-0.376252,0.376252,0.075250,0.015088,-0.053724,-0.000191,0.015385,5.000000,1.000000,0.500000,0.2000,2.0000
21.250623,0.000000,-0.386967,-0.378395,0.378395,0.075679,0.015174,0.102564,-0.000191,0.011966,5.000000,1.000000,0.500000,0.2000,2.0000
21.260000,0.000000,-0.381526,-0.379021,0.379021,0.075804,0.015199,-0.063492,-0.000191,0.022222,5.000000,1.000000,0.500000,0.2000,2.0000
21.270726,0.000000,-0.381526,-0.379522,0.379522,0.075904,0.015219,0.024420,-0.000191,-0.005128,5.000000,1.000000,0.500000,0.2000,2.0000
21.280078,0.000000,-0.349190,-0.373455,0.373455,0.074691,0.014976,-0.073260,-0.000191,-0.005128,5.000000,1.000000,0.500000,0.2000,2.0000
21.290460,0.000000,-0.389892,-0.376743,0.376743,0.075349,0.015108,-0.073260,-0.000191,0.011966,5.000000,1.000000,0.500000,0.2000,2.0000
21.300150,0.000000,-0.389892,-0.379372,0.379372,0.075874,0.015213,-0.014652,-0.000191,0.008547,5.000000,1.000000,0.500000,0.2000,2.0000
21.310000,0.000000,-0.392231,-0.381944,0.381944,0.076389,0.015316,0.073260,-0.000191,0.001709,5.000000,1.000000,0.500000,0.2000,2.0000
21.320065,0.000000,-0.406393,-0.386834,0.386834,0.077367,0.015512,0.024420,-0.000191,-0.005128,5.000000,1.000000,0.500000,0.2000,2.0000
21.330112,0.000000,-0.406393,-0.390746,0.390746,0.078149,0.015668,0.151404,-0.000191,0.011966,5.000000,1.000000,0.500000,0.2000,2.0000
21.340710,0.000000,-0.329186,-0.378434,0.378434,0.075687,0.015175,-0.092796,-0.000191,0.008547,5.000000,1.000000,0.500000,0.2000,2.0000
21.351552,0.000000,-0.355622,-0.373871,0.373871,0.074774,0.014993,0.014652,-0.000191,0.025641,5.000000,1.000000,0.500000,0.2000,2.0000
21.360340,0.000000,-0.355622,-0.370221,0.370221,0.074044,0.014847,0.014652,-0.000191,0.018803,5.000000,1.000000,0.500000,0.2000,2.0000
21.370084,0.000000,-0.387807,-0.373739,0.373739,0.074748,0.014988,0.063492,-0.000191,-0.015385,5.000000,1.000000,0.500000,0.2000,2.0000
21.380595,0.000000,-0.387807,-0.376552,0.376552,0.075310,0.015100,0.004884,-0.000191,0.015385,5.000000,1.000000,0.500000,0.2000,2.0000
21.391205,0.000000,-0.397616,-0.380765,0.380765,0.076153,0.015269,0.053724,-0.000191,0.001709,5.000000,1.000000,0.500000,0.2000,2.0000
21.400140,0.000000,-0.409861,-0.386584,0.386584,0.077317,0.015502,0.014652,-0.000191,-0.005128,5.000000,1.000000,0.500000,0.2000,2.0000
21.410041,0.000000,-0.409861,-0.391240,0.391240,0.078248,0.015688,0.024420,-0.000191,-0.008547,5.000000,1.000000,0.500000,0.2000,2.0000
21.420140,0.000000,-0.409861,-0.394964,0.394964,0.078993,0.015837,-0.004884,-0.000191,-0.001709,5.000000,1.000000,0.500000,0.2000,2.0000
21.430000,0.000000,-0.327683,-0.381508,0.381508,0.076302,0.015298,0.034188,-0.000191,-0.001709,5.000000,1.000000,0.500000,0.2000,2.0000
21.440434,0.000000,-0.327683,-0.370743,0.370743,0.074149,0.014868,-0.034188,-0.000191,0.008547,5.000000,1.000000,0.500000,0.2000,2.0000
21.450841,0.000000,-0.366742,-0.369943,0.369943,0.073989,0.014836,0.014652,-0.000191,-0.001709,5.000000,1.000000,0.500000,0.2000,2.0000
21.462292,0.000000,-0.397842,-0.375522,0.375522,0.075104,0.015059,-0.063492,-0.000191,0.008547,5.000000,1.000000,0.500000,0.2000,2.0000
21.472063,0.000000,-0.397842,-0.379986,0.379986,0.075997,0.015238,-0.053724,-0.000191,-0.011966,5.000000,1.000000,0.500000,0.2000,2.0000
21.480642,0.000000,-0.401712,-0.384332,0.384332,0.076866,0.015411,0.043956,-0.000191,0.001709,5.000000,1.000000,0.500000,0.2000,2.0000
21.490067,0.000000,-0.340791,-0.375623,0.375623,0.075125,0.015063,-0.043956,-0.000191,0.011966,5.000000,1.000000,0.500000,0.2000,2.0000
21.500078,0.000000,-0.340791,-0.368657,0.368657,0.073731,0.014784,-0.043956,-0.000191,-0.008547,5.000000,1.000000,0.500000,0.2000,2.0000
21.510117,0.000000,-0.355098,-0.365945,0.365945,0.073189,0.014676,0.053724,-0.000191,0.011966,5.000000,1.000000,0.500000,0.2000,2.0000
21.523012,0.000000,-0.355098,-0.363776,0.363776,0.072755,0.014589,0.024420,-0.000191,0.011966,5.000000,1.000000,0.500000,0.2000,2.0000
21.530395,0.000000,-0.389136,-0.368848,0.368848,0.073770,0.014792,-0.053724,-0.000191,0.018803,5.000000,1.000000,0.500000,0.2000,2.0000
21.540842,0.000000,-0.390698,-0.373218,0.373218,0.074644,0.014967,-0.053724,-0.000191,0.008547,5.000000,1.000000,0.500000,0.2000,2.0000
21.550258,0.000000,-0.390698,-0.376714,0.376714,0.075343,0.015107,0.034188,-0.000191,0.008547,5.000000,1.000000,0.500000,0.2000,2.0000
21.561664,0.000000,-0.424957,-0.386362,0.386362,0.077272,0.015493,-0.024420,-0.000191,-0.005128,5.000000,1.000000,0.500000,0.2000,2.0000
21.570070,0.000000,-0.328102,-0.374710,0.374710,0.074942,0.015027,-0.043956,-0.000191,0.005128,5.000000,1.000000,0.500000,0.2000,2.0000
21.580001,0.000000,-0.328102,-0.365389,0.365389,0.073078,0.014654,0.004884,-0.000191,0.011966,5.000000,1.000000,0.500000,0.2000,2.0000
21.590000,0.000000,-0.375121,-0.367335,0.367335,0.073467,0.014732,0.053724,-0.000191,-0.005128,5.000000,1.000000,0.500000,0.2000,2.0000
21.600007,0.000000,-0.389902,-0.371849,0.371849,0.074370,0.014912,0.053724,-0.000191,0.025641,5.000000,1.000000,0.500000,0.2000,2.0000
21.610409,0.000000,-0.389902,-0.375459,0.375459,0.075092,0.015057,0.043956,-0.000191,0.018803,5.000000,1.000000,0.500000,0.2000,2.0000
21.620176,0.000000,-0.405525,-0.381473,0.381473,0.076295,0.015297,-0.004884,-0.000191,0.011966,5.000000,1.000000,0.500000,0.2000,2.0000
21.630000,0.000000,-0.365405,-0.378259,0.378259,0.075652,0.015169,0.073260,-0.000191,0.005128,5.000000,1.000000,0.500000,0.2000,2.0000
21.640545,0.000000,-0.365405,-0.375688,0.375688,0.075138,0.015066,0.004884,-0.000191,0.022222,5.000000,1.000000,0.500000,0.2000,2.0000
21.650000,0.000000,-0.345565,-0.369663,0.369663,0.073933,0.014825,-0.043956,-0.000191,-0.005128,5.000000,1.000000,0.500000,0.2000,2.0000
21.661375,0.000000,-0.388398,-0.373410,0.373410,0.074682,0.014975,-0.073260,-0.000191,-0.011966,5.000000,1.000000,0.500000,0.2000,2.0000
21.670855,0.000000,-0.388398,-0.376408,0.376408,0.075282,0.015094,0.063492,-0.000191,0.008547,5.000000,1.000000,0.500000,0.2000,2.0000
21.680002,0.000000,-0.388274,-0.378781,0.378781,0.075756,0.015189,0.004884,-0.000191,0.015385,5.000000,1.000000,0.500000,0.2000,2.0000
21.690239,0.000000,-0.388274,-0.380680,0.380680,0.076136,0.015265,-0.043956,-0.000191,-0.001709,5.000000,1.000000,0.500000,0.2000,2.0000
21.702091,0.000000,-0.417711,-0.388086,0.388086,0.077617,0.015562,-0.131868,-0.000191,0.015385,5.000000,1.000000,0.500000,0.2000,2.0000
21.712128,0.000000,-0.333632,-0.377195,0.377195,0.075439,0.015126,-0.043956,-0.000191,-0.005128,5.000000,1.000000,0.500000,0.2000,2.0000
21.720125,0.000000,-0.333632,-0.368482,0.368482,0.073696,0.014777,-0.034188,-0.000191,0.018803,5.000000,1.000000,0.500000,0.2000,2.0000
21.731414,0.000000,-0.362918,-0.367370,0.367370,0.073474,0.014733,-0.053724,-0.000191,0.001709,5.000000,1.000000,0.500000,0.2000,2.0000
21.740230,0.000000,-0.380724,-0.370040,0.370040,0.074008,0.014840,-0.063492,-0.000191,0.018803,5.000000,1.000000,0.500000,0.2000,2.0000
21.750686,0.000000,-0.380724,-0.372177,0.372177,0.074435,0.014925,-0.024420,-0.000191,0.005128,5.000000,1.000000,0.500000,0.2000,2.0000
21.760031,0.000000,-0.398508,-0.377443,0.377443,0.075489,0.015136,-0.043956,-0.000191,0.008547,5.000000,1.000000,0.500000,0.2000,2.0000
21.770153,0.000000,-0.394866,-0.380928,0.380928,0.076186,0.015275,0.073260,-0.000191,0.015385,5.000000,1.000000,0.500000,0.2000,2.0000
21.780219,0.000000,-0.394866,-0.383715,0.383715,0.076743,0.015387,0.004884,-0.000191,-0.001709,5.000000,1.000000,0.500000,0.2000,2.0000
21.791164,0.000000,-0.333401,-0.373653,0.373653,0.074731,0.014984,-0.034188,-0.000191,0.008547,5.000000,1.000000,0.500000,0.2000,2.0000
21.801824,0.000000,-0.388993,-0.376721,0.376721,0.075344,0.015107,-0.043956,-0.000191,-0.018803,5.000000,1.000000,0.500000,0.2000,2.0000
21.810240,0.000000,-0.388993,-0.379175,0.379175,0.075835,0.015205,0.034188,-0.000191,0.011966,5.000000,1.000000,0.500000,0.2000,2.0000
21.820991,0.000000,-0.388484,-0.381037,0.381037,0.076207,0.015280,-0.073260,-0.000191,0.011966,5.000000,1.000000,0.500000,0.2000,2.0000
21.830141,0.000000,-0.412696,-0.387369,0.387369,0.077474,0.015533,0.043956,-0.000191,0.022222,5.000000,1.000000,0.500000,0.2000,2.0000
21.840248,0.000000,-0.412696,-0.392434,0.392434,0.078487,0.015736,-0.053724,-0.000191,-0.005128,5.000000,1.000000,0.500000,0.2000,2.0000
21.850071,0.000000,-0.358745,-0.385696,0.385696,0.077139,0.015466,0.014652,-0.000191,0.005128,5.000000,1.000000,0.500000,0.2000,2.0000
21.860369,0.000000,-0.358745,-0.380306,0.380306,0.076061,0.015250,-0.053724,-0.000191,-0.022222,5.000000,1.000000,0.500000,0.2000,2.0000
21.870336,0.000000,-0.368625,-0.377970,0.377970,0.075594,0.015157,0.053724,-0.000191,0.032479,5.000000,1.000000,0.500000,0.2000,2.0000
21.880316,0.000000,-0.389831,-0.380342,0.380342,0.076068,0.015252,0.024420,-0.000191,-0.015385,5.000000,1.000000,0.500000,0.2000,2.0000
21.890311,0.000000,-0.389831,-0.382240,0.382240,0.076448,0.015328,-0.014652,-0.000191,-0.001709,5.000000,1.000000,0.500000,0.2000,2.0000
21.900835,0.000000,-0.401761,-0.386144,0.386144,0.077229,0.015484,0.043956,-0.000191,0.001709,5.000000,1.000000,0.500000,0.2000,2.0000
21.910582,0.000000,-0.401761,-0.389267,0.389267,0.077853,0.015609,0.063492,-0.000191,0.008547,5.000000,1.000000,0.500000,0.2000,2.0000
21.921558,0.000000,-0.403918,-0.392197,0.392197,0.078439,0.015726,0.014652,-0.000191,0.008547,5.000000,1.000000,0.500000,0.2000,2.0000
21.930356,0.000000,-0.323317,-0.378421,0.378421,0.075684,0.015175,0.034188,-0.000191,-0.005128,5.000000,1.000000,0.500000,0.2000,2.0000
21.940084,0.000000,-0.382983,-0.379334,0.379334,0.075867,0.015211,0.024420,-0.000191,0.005128,5.000000,1.000000,0.500000,0.2000,2.0000
21.950134,0.000000,-0.382983,-0.380064,0.380064,0.076013,0.015241,-0.034188,-0.000191,-0.005128,5.000000,1.000000,0.500000,0.2000,2.0000
21.960017,0.000000,-0.382772,-0.380605,0.380605,0.076121,0.015262,0.122100,-0.000191,-0.001709,5.000000,1.000000,0.500000,0.2000,2.0000
21.970000,0.000000,-0.382772,-0.381039,0.381039,0.076208,0.015280,0.083028,-0.000191,-0.011966,5.000000,1.000000,0.500000,0.2000,2.0000
21.982436,0.000000,-0.411920,-0.387215,0.387215,0.077443,0.015527,0.034188,-0.000191,-0.005128,5.000000,1.000000,0.500000,0.2000,2.0000
21.990800,0.000000,-0.350155,-0.379803,0.379803,0.075961,0.015230,-0.024420,-0.000191,0.011966,5.000000,1.000000,0.500000,0.2000,2.0000
22.000583,0.000000,-0.350155,-0.373873,0.373873,0.074775,0.014993,-0.043956,-0.000191,0.005128,5.000000,1.000000,0.500000,0.2000,2.0000
22.011526,0.000000,-0.350428,-0.369184,0.369184,0.073837,0.014806,-0.004884,-0.000191,0.001709,5.000000,1.000000,0.500000,0.2000,2.0000
22.020180,0.000000,-0.392692,-0.373886,0.373886,0.074777,0.014994,0.112332,-0.000191,-0.001709,5.000000,1.000000,0.500000,0.2000,2.0000
22.030000,0.000000,-0.392692,-0.377647,0.377647,0.075529,0.015144,0.112332,-0.000191,-0.008547,5.000000,1.000000,0.500000,0.2000,2.0000
22.040059,0.000000,-0.388370,-0.379792,0.379792,0.075958,0.015230,-0.053724,-0.000191,0.022222,5.000000,1.000000,0.500000,0.2000,2.0000
22.050000,0.000000,-0.410108,-0.385855,0.385855,0.077171,0.015472,0.034188,-0.000191,-0.011966,5.000000,1.000000,0.500000,0.2000,2.0000
22.060499,0.000000,-0.410108,-0.390706,0.390706,0.078141,0.015666,0.014652,-0.000191,-0.005128,5.000000,1.000000,0.500000,0.2000,2.0000
22.071495,0.000000,-0.346446,-0.381854,0.381854,0.076371,0.015312,-0.063492,-0.000191,-0.015385,5.000000,1.000000,0.500000,0.2000,2.0000
22.080465,0.000000,-0.369511,-0.379385,0.379385,0.075877,0.015214,-0.004884,-0.000191,0.011966,5.000000,1.000000,0.500000,0.2000,2.0000
22.090591,0.000000,-0.369511,-0.377410,0.377410,0.075482,0.015135,-0.122100,-0.000191,0.001709,5.000000,1.000000,0.500000,0.2000,2.0000
22.100000,0.000000,-0.401420,-0.382212,0.382212,0.076442,0.015327,0.034188,-0.000191,-0.001709,5.000000,1.000000,0.500000,0.2000,2.0000
22.110542,0.000000,-0.406707,-0.387111,0.387111,0.077422,0.015523,-0.004884,-0.000191,-0.011966,5.000000,1.000000,0.500000,0.2000,2.0000
22.120000,0.000000,-0.406707,-0.391030,0.391030,0.078206,0.015679,0.014652,-0.000191,-0.001709,5.000000,1.000000,0.500000,0.2000,2.0000
22.130216,0.000000,-0.355057,-0.383836,0.383836,0.076767,0.015392,-0.102564,-0.000191,0.001709,5.000000,1.000000,0.500000,0.2000,2.0000
22.140000,0.000000,-0.329879,-0.373044,0.373044,0.074609,0.014960,-0.034188,-0.000191,0.015385,5.000000,1.000000,0.500000,0.2000,2.0000
22.150000,0.000000,-0.329879,-0.364411,0.364411,0.072882,0.014615,0.043956,-0.000191,0.008547,5.000000,1.000000,0.500000,0.2000,2.0000
22.161525,0.000000,-0.375581,-0.366645,0.366645,0.073329,0.014704,-0.063492,-0.000191,0.015385,5.000000,1.000000,0.500000,0.2000,2.0000
22.170309,0.000000,-0.385941,-0.370504,0.370504,0.074101,0.014858,0.014652,-0.000191,0.011966,5.000000,1.000000,0.500000,0.2000,2.0000
22.180046,0.000000,-0.385941,-0.373592,0.373592,0.074718,0.014982,0.053724,-0.000191,0.001709,5.000000,1.000000,0.500000,0.2000,2.0000
22.190488,0.000000,-0.410324,-0.380938,0.380938,0.076188,0.015276,0.053724,-0.000191,-0.008547,5.000000,1.000000,0.500000,0.2000,2.0000
22.200889,0.000000,-0.410324,-0.386815,0.386815,0.077363,0.015511,0.092796,-0.000191,-0.005128,5.000000,1.000000,0.500000,0.2000,2.0000
22.210087,0.000000,-0.332694,-0.375991,0.375991,0.075198,0.015078,0.063492,-0.000191,0.001709,5.000000,1.000000,0.500000,0.2000,2.0000
22.220124,0.000000,-0.364650,-0.373723,0.373723,0.074745,0.014987,0.043956,-0.000191,-0.001709,5.000000,1.000000,0.500000,0.2000,2.0000
22.230000,0.000000,-0.364650,-0.371908,0.371908,0.074382,0.014914,-0.034188,-0.000191,0.005128,5.000000,1.000000,0.500000,0.2000,2.0000
22.240917,0.000000,-0.384220,-0.374371,0.374371,0.074874,0.015013,-0.063492,-0.000191,0.008547,5.000000,1.000000,0.500000,0.2000,2.0000
22.251013,0.000000,-0.394330,-0.378362,0.378362,0.075672,0.015173,-0.073260,-0.000191,0.011966,5.000000,1.000000,0.500000,0.2000,2.0000
22.260210,0.000000,-0.394330,-0.381556,0.381556,0.076311,0.015300,-0.122100,-0.000191,0.008547,5.000000,1.000000,0.500000,0.2000,2.0000
22.270342,0.000000,-0.402592,-0.385763,0.385763,0.077153,0.015469,-0.034188,-0.000191,0.001709,5.000000,1.000000,0.500000,0.2000,2.0000
22.282014,0.000000,-0.327461,-0.374103,0.374103,0.074821,0.015002,0.063492,-0.000191,0.008547,5.000000,1.000000,0.500000,0.2000,2.0000
22.290138,0.000000,-0.327461,-0.364774,0.364774,0.072955,0.014629,0.024420,-0.000191,0.008547,5.000000,1.000000,0.500000,0.2000,2.0000
22.300160,0.000000,-0.371483,-0.366116,0.366116,0.073223,0.014683,-0.053724,-0.000191,0.008547,5.000000,1.000000,0.500000,0.2000,2.0000
22.310000,0.000000,-0.391303,-0.371154,0.371154,0.074231,0.014884,-0.004884,-0.000191,-0.001709,5.000000,1.000000,0.500000,0.2000,2.0000
22.320705,0.000000,-0.391303,-0.375184,0.375184,0.075037,0.015045,-0.004884,-0.000191,0.001709,5.000000,1.000000,0.500000,0.2000,2.0000
22.330042,0.000000,-0.397662,-0.379679,0.379679,0.075936,0.015225,-0.053724,-0.000191,0.008547,5.000000,1.000000,0.500000,0.2000,2.0000
22.340023,0.000000,-0.349509,-0.373645,0.373645,0.074729,0.014984,0.024420,-0.000191,0.008547,5.000000,1.000000,0.500000,0.2000,2.0000
22.351587,0.000000,-0.349509,-0.368818,0.368818,0.073764,0.014791,-0.053724,-0.000191,-0.015385,5.000000,1.000000,0.500000,0.2000,2.0000
22.360355,0.000000,-0.358473,-0.366749,0.366749,0.073350,0.014708,0.063492,-0.000191,0.015385,5.000000,1.000000,0.500000,0.2000,2.0000
22.370074,0.000000,-0.358473,-0.365094,0.365094,0.073019,0.014642,0.004884,-0.000191,0.008547,5.000000,1.000000,0.500000,0.2000,2.0000
22.380158,0.000000,-0.384361,-0.368947,0.368947,0.073789,0.014796,-0.073260,-0.000191,0.015385,5.000000,1.000000,0.500000,0.2000,2.0000
22.390212,0.000000,-0.393886,-0.373935,0.373935,0.074787,0.014996,-0.034188,-0.000191,0.008547,5.000000,1.000000,0.500000,0.2000,2.0000
22.400642,0.000000,-0.393886,-0.377925,0.377925,0.075585,0.015155,0.034188,-0.000191,0.001709,5.000000,1.000000,0.500000,0.2000,2.0000
22.410784,0.000000,-0.424847,-0.387310,0.387310,0.077462,0.015531,0.014652,-0.000191,-0.001709,5.000000,1.000000,0.500000,0.2000,2.0000
22.421367,0.000000,-0.323497,-0.374547,0.374547,0.074909,0.015020,-0.063492,-0.000191,-0.029060,5.000000,1.000000,0.500000,0.2000,2.0000
22.430169,0.000000,-0.323497,-0.364337,0.364337,0.072867,0.014612,0.151404,-0.000191,0.008547,5.000000,1.000000,0.500000,0.2000,2.0000
22.440130,0.000000,-0.369741,-0.365418,0.365418,0.073084,0.014655,-0.004884,-0.000191,0.005128,5.000000,1.000000,0.500000,0.2000,2.0000
22.450605,0.000000,-0.387509,-0.369836,0.369836,0.073967,0.014832,0.034188,-0.000191,0.008547,5.000000,1.000000,0.500000,0.2000,2.0000
22.460329,0.000000,-0.387509,-0.373371,0.373371,0.074674,0.014973,0.004884,-0.000191,0.008547,5.000000,1.000000,0.500000,0.2000,2.0000
22.470000,0.000000,-0.392634,-0.377223,0.377223,0.075445,0.015127,-0.034188,-0.000191,0.022222,5.000000,1.000000,0.500000,0.2000,2.0000
22.481166,0.000000,-0.358849,-0.373548,0.373548,0.074710,0.014980,0.063492,-0.000191,0.018803,5.000000,1.000000,0.500000,0.2000,2.0000
22.490000,0.000000,-0.358849,-0.370608,0.370608,0.074122,0.014862,-0.004884,-0.000191,-0.005128,5.000000,1.000000,0.500000,0.2000,2.0000
22.500499,0.000000,-0.349903,-0.366467,0.366467,0.073293,0.014697,0.043956,-0.000191,-0.001709,5.000000,1.000000,0.500000,0.2000,2.0000
22.510173,0.000000,-0.385927,-0.370359,0.370359,0.074072,0.014853,0.053724,-0.000191,0.018803,5.000000,1.000000,0.500000,0.2000,2.0000
