time_s,f_raw_N,f_filt_N,f_joint_Nm,qdot_des_rad_s,qdot_meas_rad_s,q_rad,tau_meas_Nm,b_adm,k_spring,kd_motor,lpf_alpha,vel_limit
1.920434,-0.209312,-0.206387,-0.041277,-0.008217,-0.141636,-0.000191,0.008547,5.000000,1.000000,0.500000,0.3000,2.0000
1.930416,-0.209312,-0.207265,-0.041453,-0.008252,-0.014652,-0.000191,-0.008547,5.000000,1.000000,0.500000,0.3000,2.0000
1.940758,-0.580677,-0.319288,-0.063858,-0.012733,-0.034188,-0.000191,-0.005128,5.000000,1.000000,0.500000,0.3000,2.0000
1.950000,-0.227861,-0.291860,-0.058372,-0.011636,0.014652,-0.000191,-0.001709,5.000000,1.000000,0.500000,0.3000,2.0000
1.960078,-0.227861,-0.272661,-0.054532,-0.010868,0.073260,-0.000191,0.005128,5.000000,1.000000,0.500000,0.3000,2.0000
1.970191,-0.135182,-0.231417,-0.046283,-0.009219,0.024420,-0.000191,-0.025641,5.000000,1.000000,0.500000,0.3000,2.0000
1.980000,-0.172566,-0.213762,-0.042752,-0.008512,0.024420,-0.000191,0.008547,5.000000,1.000000,0.500000,0.3000,2.0000
1.991308,-0.172566,-0.201403,-0.040281,-0.008018,0.043956,-0.000191,0.001709,5.000000,1.000000,0.500000,0.3000,2.0000
2.000276,-0.531202,-0.300343,-0.060069,-0.011976,0.024420,-0.000191,0.018803,5.000000,1.000000,0.500000,0.3000,2.0000
2.010237,-0.287370,-0.296451,-0.059290,-0.011820,0.073260,-0.000191,0.001709,5.000000,1.000000,0.500000,0.3000,2.0000
2.020243,-0.287370,-0.293727,-0.058745,-0.011711,-0.034188,-0.000191,-0.001709,5.000000,1.000000,0.500000,0.3000,2.0000
2.031062,-0.236452,-0.276544,-0.055309,-0.011024,-0.063492,-0.000191,-0.005128,5.000000,1.000000,0.500000,0.3000,2.0000
2.040482,-0.225780,-0.261315,-0.052263,-0.010414,-0.112332,-0.000191,-0.015385,5.000000,1.000000,0.500000,0.3000,2.0000
2.050023,-0.225780,-0.250655,-0.050131,-0.009988,0.014652,-0.000191,-0.001709,5.000000,1.000000,0.500000,0.3000,2.0000
2.060052,-0.182954,-0.230345,-0.046069,-0.009176,0.073260,-0.000191,-0.005128,5.000000,1.000000,0.500000,0.3000,2.0000
2.070110,-0.182954,-0.216127,-0.043225,-0.008607,0.014652,-0.000191,-0.029060,5.000000,1.000000,0.500000,0.3000,2.0000
2.080399,-0.598472,-0.330831,-0.066166,-0.013195,-0.043956,-0.000191,0.001709,5.000000,1.000000,0.500000,0.3000,2.0000
2.090347,-0.230030,-0.300590,-0.060118,-0.011985,0.034188,-0.000191,-0.011966,5.000000,1.000000,0.500000,0.3000,2.0000
2.100557,-0.230030,-0.279422,-0.055884,-0.011139,-0.024420,-0.000191,-0.008547,5.000000,1.000000,0.500000,0.3000,2.0000
2.110856,-0.164524,-0.244953,-0.048991,-0.009760,-0.063492,-0.000191,-0.015385,5.000000,1.000000,0.500000,0.3000,2.0000
2.120403,-0.177759,-0.224795,-0.044959,-0.008954,-0.131868,-0.000191,-0.005128,5.000000,1.000000,0.500000,0.3000,2.0000
2.130454,-0.177759,-0.210684,-0.042137,-0.008389,0.063492,-0.000191,-0.005128,5.000000,1.000000,0.500000,0.3000,2.0000
2.140222,-0.422320,-0.274175,-0.054835,-0.010929,-0.024420,-0.000191,0.001709,5.000000,1.000000,0.500000,0.3000,2.0000
2.150219,-0.414845,-0.316376,-0.063275,-0.012617,-0.083028,-0.000191,-0.008547,5.000000,1.000000,0.500000,0.3000,2.0000
2.160000,-0.414845,-0.345917,-0.069183,-0.013799,-0.034188,-0.000191,0.005128,5.000000,1.000000,0.500000,0.3000,2.0000
2.170727,-0.185269,-0.297722,-0.059544,-0.011871,-0.073260,-0.000191,-0.011966,5.000000,1.000000,0.500000,0.3000,2.0000
2.180413,-0.185269,-0.263986,-0.052797,-0.010521,0.014652,-0.000191,-0.005128,5.000000,1.000000,0.500000,0.3000,2.0000
2.190993,-0.126358,-0.222698,-0.044540,-0.008870,-0.053724,-0.000191,-0.018803,5.000000,1.000000,0.500000,0.3000,2.0000
2.200230,-0.180477,-0.210032,-0.042006,-0.008363,-0.102564,-0.000191,0.005128,5.000000,1.000000,0.500000,0.3000,2.0000
2.212435,-0.180477,-0.201165,-0.040233,-0.008008,-0.131868,-0.000191,0.005128,5.000000,1.000000,0.500000,0.3000,2.0000
2.220182,-0.612663,-0.324615,-0.064923,-0.012946,-0.102564,-0.000191,-0.005128,5.000000,1.000000,0.500000,0.3000,2.0000
2.230226,-0.238747,-0.298854,-0.059771,-0.011916,0.004884,-0.000191,0.015385,5.000000,1.000000,0.500000,0.3000,2.0000
2.240144,-0.238747,-0.280822,-0.056164,-0.011195,-0.131868,-0.000191,0.001709,5.000000,1.000000,0.500000,0.3000,2.0000
2.250092,-0.169664,-0.247475,-0.049495,-0.009861,-0.043956,-0.000191,-0.005128,5.000000,1.000000,0.500000,0.3000,2.0000
2.260227,-0.216770,-0.238263,-0.047653,-0.009492,-0.004884,-0.000191,0.008547,5.000000,1.000000,0.500000,0.3000,2.0000
2.271777,-0.216770,-0.231815,-0.046363,-0.009234,-0.043956,-0.000191,0.011966,5.000000,1.000000,0.500000,0.3000,2.0000
2.280383,-0.344662,-0.265669,-0.053134,-0.010589,0.024420,-0.000191,-0.011966,5.000000,1.000000,0.500000,0.3000,2.0000
2.290126,-0.344662,-0.289367,-0.057873,-0.011537,-0.053724,-0.000191,-0.011966,5.000000,1.000000,0.500000,0.3000,2.0000
2.301736,-0.470739,-0.343779,-0.068756,-0.013713,-0.034188,-0.000191,0.005128,5.000000,1.000000,0.500000,0.3000,2.0000
2.310002,-0.234246,-0.310919,-0.062184,-0.012399,-0.024420,-0.000191,-0.018803,5.000000,1.000000,0.500000,0.3000,2.0000
2.320007,-0.146989,-0.261740,-0.052348,-0.010431,0.004884,-0.000191,0.005128,5.000000,1.000000,0.500000,0.3000,2.0000
2.330054,-0.146989,-0.227315,-0.045463,-0.009054,0.073260,-0.000191,-0.001709,5.000000,1.000000,0.500000,0.3000,2.0000
2.340329,-0.177332,-0.212320,-0.042464,-0.008455,0.073260,-0.000191,-0.001709,5.000000,1.000000,0.500000,0.3000,2.0000
2.350394,-0.177332,-0.201823,-0.040365,-0.008035,-0.112332,-0.000191,0.001709,5.000000,1.000000,0.500000,0.3000,2.0000
2.360000,-0.597585,-0.320552,-0.064110,-0.012784,-0.014652,-0.000191,-0.005128,5.000000,1.000000,0.500000,0.3000,2.0000
2.370000,-0.221470,-0.290827,-0.058165,-0.011595,-0.004884,-0.000191,-0.032479,5.000000,1.000000,0.500000,0.3000,2.0000
2.380247,-0.221470,-0.270020,-0.054004,-0.010763,0.014652,-0.000191,0.001709,5.000000,1.000000,0.500000,0.3000,2.0000
2.390266,-0.176249,-0.241889,-0.048378,-0.009637,-0.043956,-0.000191,-0.011966,5.000000,1.000000,0.500000,0.3000,2.0000
2.400000,-0.187673,-0.225624,-0.045125,-0.008987,-0.092796,-0.000191,-0.015385,5.000000,1.000000,0.500000,0.3000,2.0000
2.410295,-0.187673,-0.214239,-0.042848,-0.008531,0.053724,-0.000191,-0.025641,5.000000,1.000000,0.500000,0.3000,2.0000
2.420102,-0.242180,-0.222621,-0.044524,-0.008867,0.092796,-0.000191,0.005128,5.000000,1.000000,0.500000,0.3000,2.0000
2.430627,-0.526683,-0.313840,-0.062768,-0.012515,-0.034188,-0.000191,-0.032479,5.000000,1.000000,0.500000,0.3000,2.0000
2.440131,-0.526683,-0.377693,-0.075539,-0.015070,0.043956,-0.000191,-0.001709,5.000000,1.000000,0.500000,0.3000,2.0000
2.451934,-0.241662,-0.336884,-0.067377,-0.013437,-0.034188,-0.000191,-0.008547,5.000000,1.000000,0.500000,0.3000,2.0000
2.460598,-0.290913,-0.323092,-0.064618,-0.012886,0.053724,-0.000191,0.011966,5.000000,1.000000,0.500000,0.3000,2.0000
2.470517,-0.290913,-0.313439,-0.062688,-0.012499,-0.073260,-0.000191,-0.018803,5.000000,1.000000,0.500000,0.3000,2.0000
2.480000,-0.235367,-0.290017,-0.058003,-0.011563,-0.034188,-0.000191,-0.008547,5.000000,1.000000,0.500000,0.3000,2.0000
2.490149,-0.235367,-0.273622,-0.054724,-0.010907,0.073260,-0.000191,-0.008547,5.000000,1.000000,0.500000,0.3000,2.0000
2.500057,-0.601313,-0.371930,-0.074386,-0.014839,-0.053724,-0.000191,-0.001709,5.000000,1.000000,0.500000,0.3000,2.0000
2.510057,-0.280711,-0.344564,-0.068913,-0.013744,-0.024420,-0.000191,0.005128,5.000000,1.000000,0.500000,0.3000,2.0000
2.520449,-0.280711,-0.325408,-0.065082,-0.012978,-0.034188,-0.000191,0.011966,5.000000,1.000000,0.500000,0.3000,2.0000
2.530360,-0.224378,-0.295099,-0.059020,-0.011766,-0.112332,-0.000191,-0.022222,5.000000,1.000000,0.500000,0.3000,2.0000
2.540349,-0.196469,-0.265510,-0.053102,-0.010582,-0.141636,-0.000191,-0.005128,5.000000,1.000000,0.500000,0.3000,2.0000
2.551568,-0.196469,-0.244798,-0.048960,-0.009754,-0.034188,-0.000191,-0.001709,5.000000,1.000000,0.500000,0.3000,2.0000
2.560142,-0.195644,-0.230051,-0.046010,-0.009164,-0.004884,-0.000191,-0.008547,5.000000,1.000000,0.500000,0.3000,2.0000
2.570434,-0.596374,-0.339948,-0.067990,-0.013560,-0.034188,-0.000191,-0.025641,5.000000,1.000000,0.500000,0.3000,2.0000
2.580270,-0.596374,-0.416876,-0.083375,-0.016637,0.024420,-0.000191,0.001709,5.000000,1.000000,0.500000,0.3000,2.0000
2.590339,-0.202923,-0.352690,-0.070538,-0.014069,-0.004884,-0.000191,-0.001709,5.000000,1.000000,0.500000,0.3000,2.0000
2.600054,-0.202923,-0.307760,-0.061552,-0.012272,-0.053724,-0.000191,0.015385,5.000000,1.000000,0.500000,0.3000,2.0000
2.610322,-0.189575,-0.272305,-0.054461,-0.010854,0.083028,-0.000191,-0.008547,5.000000,1.000000,0.500000,0.3000,2.0000
2.621626,-0.212341,-0.254315,-0.050863,-0.010134,0.112332,-0.000191,0.001709,5.000000,1.000000,0.500000,0.3000,2.0000
2.630007,-0.212341,-0.241723,-0.048345,-0.009631,-0.014652,-0.000191,-0.025641,5.000000,1.000000,0.500000,0.3000,2.0000
2.640486,-0.525781,-0.326940,-0.065388,-0.013039,-0.004884,-0.000191,-0.011966,5.000000,1.000000,0.500000,0.3000,2.0000
2.650115,-0.340689,-0.331065,-0.066213,-0.013204,0.043956,-0.000191,-0.011966,5.000000,1.000000,0.500000,0.3000,2.0000
2.660010,-0.340689,-0.333952,-0.066790,-0.013320,0.063492,-0.000191,-0.001709,5.000000,1.000000,0.500000,0.3000,2.0000
2.670094,-0.189808,-0.290709,-0.058142,-0.011590,0.024420,-0.000191,0.005128,5.000000,1.000000,0.500000,0.3000,2.0000
2.680000,-0.175959,-0.256284,-0.051257,-0.010213,0.014652,-0.000191,-0.015385,5.000000,1.000000,0.500000,0.3000,2.0000
2.690150,-0.175959,-0.232187,-0.046437,-0.009249,-0.014652,-0.000191,-0.011966,5.000000,1.000000,0.500000,0.3000,2.0000
2.700182,-0.214498,-0.226880,-0.045376,-0.009037,-0.083028,-0.000191,0.008547,5.000000,1.000000,0.500000,0.3000,2.0000
2.710672,-0.632763,-0.348645,-0.069729,-0.013908,-0.004884,-0.000191,0.022222,5.000000,1.000000,0.500000,0.3000,2.0000
2.720115,-0.632763,-0.433881,-0.086776,-0.017317,0.043956,-0.000191,-0.001709,5.000000,1.000000,0.500000,0.3000,2.0000
2.730401,-0.286455,-0.389653,-0.077931,-0.015548,0.083028,-0.000191,-0.015385,5.000000,1.000000,0.500000,0.3000,2.0000
2.741211,-0.160447,-0.320891,-0.064178,-0.012797,-0.053724,-0.000191,0.005128,5.000000,1.000000,0.500000,0.3000,2.0000
2.750000,-0.160447,-0.272758,-0.054552,-0.010872,-0.004884,-0.000191,-0.011966,5.000000,1.000000,0.500000,0.3000,2.0000
2.760090,-0.202047,-0.251545,-0.050309,-0.010024,0.014652,-0.000191,-0.005128,5.000000,1.000000,0.500000,0.3000,2.0000
2.770164,-0.202047,-0.236695,-0.047339,-0.009430,0.053724,-0.000191,-0.015385,5.000000,1.000000,0.500000,0.3000,2.0000
2.780663,-0.434863,-0.296146,-0.059229,-0.011808,-0.102564,-0.000191,-0.005128,5.000000,1.000000,0.500000,0.3000,2.0000
2.790325,-0.396007,-0.326104,-0.065221,-0.013006,-0.034188,-0.000191,-0.008547,5.000000,1.000000,0.500000,0.3000,2.0000
2.800248,-0.396007,-0.347075,-0.069415,-0.013845,-0.112332,-0.000191,-0.018803,5.000000,1.000000,0.500000,0.3000,2.0000
2.810447,-0.190256,-0.300029,-0.060006,-0.011963,-0.063492,-0.000191,-0.018803,5.000000,1.000000,0.500000,0.3000,2.0000
2.820049,-0.142224,-0.252688,-0.050538,-0.010069,-0.034188,-0.000191,-0.008547,5.000000,1.000000,0.500000,0.3000,2.0000
2.830345,-0.142224,-0.219549,-0.043910,-0.008744,-0.102564,-0.000191,-0.001709,5.000000,1.000000,0.500000,0.3000,2.0000
2.840000,-0.208256,-0.216161,-0.043232,-0.008608,0.083028,-0.000191,0.008547,5.000000,1.000000,0.500000,0.3000,2.0000
2.850159,-0.621678,-0.337816,-0.067563,-0.013474,0.004884,-0.000191,-0.011966,5.000000,1.000000,0.500000,0.3000,2.0000
2.860245,-0.621678,-0.422975,-0.084595,-0.016881,-0.043956,-0.000191,-0.008547,5.000000,1.000000,0.500000,0.3000,2.0000
2.870832,-0.233330,-0.366081,-0.073216,-0.014605,-0.014652,-0.000191,-0.015385,5.000000,1.000000,0.500000,0.3000,2.0000
2.880030,-0.131803,-0.295798,-0.059160,-0.011794,-0.034188,-0.000191,0.008547,5.000000,1.000000,0.500000,0.3000,2.0000
2.890284,-0.131803,-0.246599,-0.049320,-0.009826,0.014652,-0.000191,-0.035897,5.000000,1.000000,0.500000,0.3000,2.0000
2.900718,-0.191774,-0.230152,-0.046030,-0.009168,0.034188,-0.000191,-0.008547,5.000000,1.000000,0.500000,0.3000,2.0000
2.910837,-0.191774,-0.218638,-0.043728,-0.008707,0.004884,-0.000191,0.001709,5.000000,1.000000,0.500000,0.3000,2.0000
2.920133,-0.349816,-0.257992,-0.051598,-0.010282,-0.112332,-0.000191,-0.015385,5.000000,1.000000,0.500000,0.3000,2.0000
2.930177,-0.510796,-0.333833,-0.066767,-0.013315,0.073260,-0.000191,-0.001709,5.000000,1.000000,0.500000,0.3000,2.0000
2.940340,-0.510796,-0.386922,-0.077384,-0.015439,-0.043956,-0.000191,0.008547,5.000000,1.000000,0.500000,0.3000,2.0000
2.950273,-0.204992,-0.332343,-0.066469,-0.013256,-0.092796,-0.000191,-0.011966,5.000000,1.000000,0.500000,0.3000,2.0000
2.962881,-0.183789,-0.287777,-0.057555,-0.011473,0.073260,-0.000191,-0.005128,5.000000,1.000000,0.500000,0.3000,2.0000
2.970309,-0.183789,-0.256581,-0.051316,-0.010225,-0.063492,-0.000191,-0.005128,5.000000,1.000000,0.500000,0.3000,2.0000
2.980477,-0.195430,-0.238235,-0.047647,-0.009491,0.043956,-0.000191,-0.011966,5.000000,1.000000,0.500000,0.3000,2.0000
2.990242,-0.597001,-0.345865,-0.069173,-0.013796,-0.141636,-0.000191,0.001709,5.000000,1.000000,0.500000,0.3000,2.0000
3.000000,-0.597001,-0.421206,-0.084241,-0.016810,-0.014652,-0.000191,-0.015385,5.000000,1.000000,0.500000,0.3000,2.0000
3.010000,-0.235088,-0.365371,-0.073074,-0.014577,0.102564,-0.000191,-0.018803,5.000000,1.000000,0.500000,0.3000,2.0000
3.020098,-0.139899,-0.297729,-0.059546,-0.011871,0.014652,-0.000191,-0.011966,5.000000,1.000000,0.500000,0.3000,2.0000
3.030934,-0.139899,-0.250380,-0.050076,-0.009977,-0.043956,-0.000191,0.001709,5.000000,1.000000,0.500000,0.3000,2.0000
3.040010,-0.145973,-0.219058,-0.043812,-0.008724,-0.043956,-0.000191,0.008547,5.000000,1.000000,0.500000,0.3000,2.0000
3.050603,-0.145973,-0.197133,-0.039427,-0.007847,-0.053724,-0.000191,-0.032479,5.000000,1.000000,0.500000,0.3000,2.0000
3.062422,-0.263994,-0.217191,-0.043438,-0.008649,-0.014652,-0.000191,-0.008547,5.000000,1.000000,0.500000,0.3000,2.0000
3.070000,-0.568001,-0.322434,-0.064487,-0.012859,0.102564,-0.000191,0.001709,5.000000,1.000000,0.500000,0.3000,2.0000
3.080215,-0.568001,-0.396104,-0.079221,-0.015806,0.004884,-0.000191,-0.005128,5.000000,1.000000,0.500000,0.3000,2.0000
3.090000,-0.215831,-0.342022,-0.068404,-0.013643,-0.043956,-0.000191,-0.008547,5.000000,1.000000,0.500000,0.3000,2.0000
3.100000,-0.143227,-0.282383,-0.056477,-0.011257,-0.014652,-0.000191,-0.018803,5.000000,1.000000,0.500000,0.3000,2.0000
3.110023,-0.143227,-0.240636,-0.048127,-0.009587,-0.034188,-0.000191,-0.011966,5.000000,1.000000,0.500000,0.3000,2.0000
3.120253,-0.186004,-0.224247,-0.044849,-0.008932,0.014652,-0.000191,0.005128,5.000000,1.000000,0.500000,0.3000,2.0000
3.130608,-0.186004,-0.212774,-0.042555,-0.008473,-0.083028,-0.000191,-0.035897,5.000000,1.000000,0.500000,0.3000,2.0000
3.140000,-0.632170,-0.338593,-0.067719,-0.013506,-0.073260,-0.000191,0.001709,5.000000,1.000000,0.500000,0.3000,2.0000
3.150434,-0.201612,-0.297498,-0.059500,-0.011862,0.161172,-0.000191,-0.015385,5.000000,1.000000,0.500000,0.3000,2.0000
3.160087,-0.184306,-0.263541,-0.052708,-0.010503,-0.043956,-0.000191,-0.008547,5.000000,1.000000,0.500000,0.3000,2.0000
3.170760,-0.184306,-0.239770,-0.047954,-0.009553,-0.063492,-0.000191,-0.015385,5.000000,1.000000,0.500000,0.3000,2.0000
3.180000,-0.194086,-0.226065,-0.045213,-0.009004,-0.112332,-0.000191,-0.008547,5.000000,1.000000,0.500000,0.3000,2.0000
3.190172,-0.194086,-0.216471,-0.043294,-0.008621,0.034188,-0.000191,0.011966,5.000000,1.000000,0.500000,0.3000,2.0000
3.200639,-0.226815,-0.219574,-0.043915,-0.008745,-0.024420,-0.000191,-0.005128,5.000000,1.000000,0.500000,0.3000,2.0000
3.210448,-0.621518,-0.340158,-0.068032,-0.013568,0.014652,-0.000191,-0.001709,5.000000,1.000000,0.500000,0.3000,2.0000
3.220228,-0.621518,-0.424566,-0.084913,-0.016944,-0.102564,-0.000191,-0.011966,5.000000,1.000000,0.500000,0.3000,2.0000
3.230672,-0.207488,-0.359442,-0.071888,-0.014340,-0.034188,-0.000191,-0.005128,5.000000,1.000000,0.500000,0.3000,2.0000
3.241010,-0.133176,-0.291562,-0.058312,-0.011624,-0.043956,-0.000191,-0.022222,5.000000,1.000000,0.500000,0.3000,2.0000
3.250276,-0.133176,-0.244047,-0.048809,-0.009724,-0.034188,-0.000191,-0.011966,5.000000,1.000000,0.500000,0.3000,2.0000
3.260159,-0.207356,-0.233039,-0.046608,-0.009283,-0.004884,-0.000191,-0.011966,5.000000,1.000000,0.500000,0.3000,2.0000
3.270177,-0.525345,-0.320731,-0.064146,-0.012791,-0.004884,-0.000191,-0.001709,5.000000,1.000000,0.500000,0.3000,2.0000
3.280199,-0.525345,-0.382115,-0.076423,-0.015246,-0.083028,-0.000191,-0.011966,5.000000,1.000000,0.500000,0.3000,2.0000
3.290447,-0.407584,-0.389756,-0.077951,-0.015552,0.024420,-0.000191,-0.015385,5.000000,1.000000,0.500000,0.3000,2.0000
3.302423,-0.172636,-0.324620,-0.064924,-0.012947,-0.004884,-0.000191,0.005128,5.000000,1.000000,0.500000,0.3000,2.0000
3.310000,-0.172636,-0.279025,-0.055805,-0.011123,0.161172,-0.000191,-0.015385,5.000000,1.000000,0.500000,0.3000,2.0000
3.320907,-0.199090,-0.255044,-0.051009,-0.010164,-0.053724,-0.000191,-0.008547,5.000000,1.000000,0.500000,0.3000,2.0000
3.331356,-0.199090,-0.238258,-0.047652,-0.009492,0.053724,-0.000191,-0.011966,5.000000,1.000000,0.500000,0.3000,2.0000
3.340267,-0.202871,-0.227642,-0.045528,-0.009068,0.053724,-0.000191,-0.005128,5.000000,1.000000,0.500000,0.3000,2.0000
3.350000,-0.644787,-0.352786,-0.070557,-0.014073,-0.034188,-0.000191,-0.005128,5.000000,1.000000,0.500000,0.3000,2.0000
3.360000,-0.644787,-0.440386,-0.088077,-0.017577,0.102564,-0.000191,-0.005128,5.000000,1.000000,0.500000,0.3000,2.0000
3.370954,-0.250402,-0.383391,-0.076678,-0.015297,0.034188,-0.000191,0.001709,5.000000,1.000000,0.500000,0.3000,2.0000
3.380000,-0.210749,-0.331599,-0.066320,-0.013226,-0.034188,-0.000191,-0.022222,5.000000,1.000000,0.500000,0.3000,2.0000
3.390546,-0.210749,-0.295344,-0.059069,-0.011776,0.034188,-0.000191,0.001709,5.000000,1.000000,0.500000,0.3000,2.0000
3.401210,-0.235214,-0.277305,-0.055461,-0.011054,-0.004884,-0.000191,-0.011966,5.000000,1.000000,0.500000,0.3000,2.0000
3.410567,-0.384158,-0.309361,-0.061872,-0.012336,0.024420,-0.000191,-0.018803,5.000000,1.000000,0.500000,0.3000,2.0000
3.420219,-0.384158,-0.331800,-0.066360,-0.013234,-0.024420,-0.000191,-0.015385,5.000000,1.000000,0.500000,0.3000,2.0000
3.430000,-0.497784,-0.381595,-0.076319,-0.015226,-0.053724,-0.000191,-0.008547,5.000000,1.000000,0.500000,0.3000,2.0000
3.440085,-0.222597,-0.333896,-0.066779,-0.013318,-0.112332,-0.000191,-0.025641,5.000000,1.000000,0.500000,0.3000,2.0000
3.450190,-0.222597,-0.300506,-0.060101,-0.011982,-0.063492,-0.000191,-0.001709,5.000000,1.000000,0.500000,0.3000,2.0000
3.460350,-0.216961,-0.275443,-0.055089,-0.010980,-0.053724,-0.000191,0.001709,5.000000,1.000000,0.500000,0.3000,2.0000
3.470005,-0.235506,-0.263462,-0.052692,-0.010500,0.063492,-0.000191,-0.025641,5.000000,1.000000,0.500000,0.3000,2.0000
3.481912,-0.235506,-0.255075,-0.051015,-0.010165,-0.053724,-0.000191,-0.001709,5.000000,1.000000,0.500000,0.3000,2.0000
3.491189,-0.667683,-0.378857,-0.075771,-0.015116,0.024420,-0.000191,-0.015385,5.000000,1.000000,0.500000,0.3000,2.0000
3.500403,-0.667683,-0.465505,-0.093101,-0.018582,0.014652,-0.000191,-0.015385,5.000000,1.000000,0.500000,0.3000,2.0000
3.510612,-0.244802,-0.399294,-0.079859,-0.015934,0.004884,-0.000191,-0.005128,5.000000,1.000000,0.500000,0.3000,2.0000
3.520000,-0.280686,-0.363712,-0.072742,-0.014510,0.053724,-0.000191,-0.011966,5.000000,1.000000,0.500000,0.3000,2.0000
3.530000,-0.280686,-0.338804,-0.067761,-0.013514,-0.092796,-0.000191,0.001709,5.000000,1.000000,0.500000,0.3000,2.0000
3.540004,-0.242848,-0.310017,-0.062003,-0.012363,-0.024420,-0.000191,-0.008547,5.000000,1.000000,0.500000,0.3000,2.0000
3.551477,-0.353334,-0.323012,-0.064602,-0.012882,0.014652,-0.000191,-0.018803,5.000000,1.000000,0.500000,0.3000,2.0000
3.560847,-0.353334,-0.332109,-0.066422,-0.013246,-0.043956,-0.000191,-0.011966,5.000000,1.000000,0.500000,0.3000,2.0000
3.570219,-0.573520,-0.404532,-0.080906,-0.016143,0.063492,-0.000191,0.001709,5.000000,1.000000,0.500000,0.3000,2.0000
3.581496,-0.573520,-0.455228,-0.091046,-0.018171,-0.004884,-0.000191,-0.001709,5.000000,1.000000,0.500000,0.3000,2.0000
3.590286,-0.573520,-0.490716,-0.098143,-0.019590,-0.063492,-0.000191,-0.011966,5.000000,1.000000,0.500000,0.3000,2.0000
3.600256,-0.269922,-0.424478,-0.084896,-0.016941,-0.043956,-0.000191,0.001709,5.000000,1.000000,0.500000,0.3000,2.0000
3.610000,-0.256893,-0.374202,-0.074840,-0.014930,0.024420,-0.000191,-0.015385,5.000000,1.000000,0.500000,0.3000,2.0000
3.620015,-0.256893,-0.339009,-0.067802,-0.013522,0.102564,-0.000191,-0.001709,5.000000,1.000000,0.500000,0.3000,2.0000
3.630251,-0.263627,-0.316395,-0.063279,-0.012618,0.014652,-0.000191,-0.015385,5.000000,1.000000,0.500000,0.3000,2.0000
3.640001,-0.263627,-0.300564,-0.060113,-0.011984,-0.151404,-0.000191,-0.001709,5.000000,1.000000,0.500000,0.3000,2.0000
3.650074,-0.615700,-0.395105,-0.079021,-0.015690,0.053724,-0.000572,0.008547,5.000000,1.000000,0.500000,0.3000,2.0000
3.660068,-0.330389,-0.375690,-0.075138,-0.014989,-0.063492,-0.000191,-0.008547,5.000000,1.000000,0.500000,0.3000,2.0000
3.670308,-0.330389,-0.362100,-0.072420,-0.014446,0.063492,-0.000191,0.005128,5.000000,1.000000,0.500000,0.3000,2.0000
3.680000,-0.154443,-0.299803,-0.059961,-0.011954,-0.073260,-0.000191,-0.005128,5.000000,1.000000,0.500000,0.3000,2.0000
3.690679,-0.216787,-0.274898,-0.054980,-0.010958,-0.053724,-0.000191,-0.015385,5.000000,1.000000,0.500000,0.3000,2.0000
3.700216,-0.216787,-0.257465,-0.051493,-0.010260,-0.083028,-0.000191,0.001709,5.000000,1.000000,0.500000,0.3000,2.0000
3.710838,-0.257612,-0.257509,-0.051502,-0.010262,-0.053724,-0.000191,-0.001709,5.000000,1.000000,0.500000,0.3000,2.0000
3.720201,-0.650227,-0.375324,-0.075065,-0.014975,-0.102564,-0.000191,0.001709,5.000000,1.000000,0.500000,0.3000,2.0000
3.730000,-0.650227,-0.457795,-0.091559,-0.018274,0.073260,-0.000191,-0.001709,5.000000,1.000000,0.500000,0.3000,2.0000
3.740283,-0.275571,-0.403128,-0.080626,-0.016087,0.053724,-0.000191,-0.025641,5.000000,1.000000,0.500000,0.3000,2.0000
3.750110,-0.244094,-0.355418,-0.071084,-0.014179,0.063492,-0.000191,-0.008547,5.000000,1.000000,0.500000,0.3000,2.0000
3.760494,-0.244094,-0.322021,-0.064404,-0.012843,-0.024420,-0.000191,-0.018803,5.000000,1.000000,0.500000,0.3000,2.0000
3.771348,-0.266662,-0.305413,-0.061083,-0.012178,-0.043956,-0.000191,-0.011966,5.000000,1.000000,0.500000,0.3000,2.0000
