time_s,f_des_N,f_est_N,f_ati_N,f_err_N,tau_meas_Nm,qdot_des_rad_s,qdot_meas_rad_s,q_des_rad,q_rad,b_adm,k_spring,kp_motor,kd_motor,lpf_alpha,vel_limit
16.590580,0.000000,-0.006246,-0.602464,0.006246,0.018803,0.000288,-0.053724,0.000606,-0.000191,5.000000,1.000000,30.000000,2.000000,0.2000,1.0000
16.600000,0.000000,0.006969,-0.602464,-0.006969,0.011966,-0.000241,-0.014652,0.000604,-0.000191,5.000000,1.000000,30.000000,2.000000,0.2000,1.0000
16.610000,0.000000,0.038054,-0.613448,-0.038054,0.032479,-0.001484,-0.004884,0.000589,-0.000191,5.000000,1.000000,30.000000,2.000000,0.2000,1.0000
16.620000,0.000000,0.038990,-0.613448,-0.038990,0.008547,-0.001521,-0.034188,0.000573,-0.000191,5.000000,1.000000,30.000000,2.000000,0.2000,1.0000
16.630855,0.000000,0.043158,-0.514636,-0.043158,0.011966,-0.001688,0.034188,0.000555,-0.000191,5.000000,1.000000,30.000000,2.000000,0.2000,1.0000
16.641627,0.000000,0.077261,-0.570552,-0.077261,0.042735,-0.003052,-0.073260,0.000522,-0.000191,5.000000,1.000000,30.000000,2.000000,0.2000,1.0000
16.650000,0.000000,0.063518,-0.570552,-0.063518,0.001709,-0.002503,0.043956,0.000501,-0.000191,5.000000,1.000000,30.000000,2.000000,0.2000,1.0000
16.660566,0.000000,0.025174,-0.604934,-0.025174,-0.025641,-0.000969,-0.014652,0.000491,-0.000191,5.000000,1.000000,30.000000,2.000000,0.2000,1.0000
16.670697,0.000000,0.015011,-0.651458,-0.015011,-0.005128,-0.000562,-0.034188,0.000485,-0.000191,5.000000,1.000000,30.000000,2.000000,0.2000,1.0000
16.681155,0.000000,0.020556,-0.651458,-0.020556,0.008547,-0.000784,0.014652,0.000477,-0.000191,5.000000,1.000000,30.000000,2.000000,0.2000,1.0000
16.691056,0.000000,0.007897,-0.623122,-0.007897,-0.008547,-0.000278,0.024420,0.000474,-0.000191,5.000000,1.000000,30.000000,2.000000,0.2000,1.0000
16.700246,0.000000,0.004609,-0.587455,-0.004609,-0.001709,-0.000146,-0.034188,0.000473,-0.000191,5.000000,1.000000,30.000000,2.000000,0.2000,1.0000
16.710307,0.000000,0.012234,-0.587455,-0.012234,0.008547,-0.000375,-0.102564,0.000469,-0.000572,5.000000,1.000000,30.000000,2.000000,0.2000,1.0000
16.720070,0.000000,0.001240,-0.638046,-0.001240,-0.008547,0.000065,-0.083028,0.000470,-0.000572,5.000000,1.000000,30.000000,2.000000,0.2000,1.0000
16.730075,0.000000,-0.024649,-0.609283,0.024649,-0.025641,0.001024,0.053724,0.000480,-0.000191,5.000000,1.000000,30.000000,2.000000,0.2000,1.0000
16.741732,0.000000,-0.038523,-0.609283,0.038523,-0.018803,0.001579,0.024420,0.000499,-0.000191,5.000000,1.000000,30.000000,2.000000,0.2000,1.0000
16.750730,0.000000,-0.001758,-0.648739,0.001758,0.029060,0.000108,0.063492,0.000500,-0.000191,5.000000,1.000000,30.000000,2.000000,0.2000,1.0000
16.760568,0.000000,-0.016791,-0.593573,0.016791,-0.015385,0.000710,0.053724,0.000507,-0.000191,5.000000,1.000000,30.000000,2.000000,0.2000,1.0000
16.771035,0.000000,-0.025399,-0.593573,0.025399,-0.011966,0.001130,-0.063492,0.000518,-0.000572,5.000000,1.000000,30.000000,2.000000,0.2000,1.0000
16.780304,0.000000,-0.042541,-0.592149,0.042541,-0.022222,0.001816,-0.073260,0.000535,-0.000572,5.000000,1.000000,30.000000,2.000000,0.2000,1.0000
16.790000,0.000000,-0.028905,-0.592149,0.028905,0.005128,0.001194,-0.034188,0.000547,-0.000191,5.000000,1.000000,30.000000,2.000000,0.2000,1.0000
16.800000,0.000000,-0.045346,-0.617267,0.045346,-0.022222,0.001852,0.053724,0.000565,-0.000191,5.000000,1.000000,30.000000,2.000000,0.2000,1.0000
16.810060,0.000000,-0.014055,-0.641623,0.014055,0.022222,0.000677,-0.122100,0.000572,-0.000572,5.000000,1.000000,30.000000,2.000000,0.2000,1.0000
16.820301,0.000000,-0.016372,-0.641623,0.016372,-0.005128,0.000769,-0.073260,0.000580,-0.000572,5.000000,1.000000,30.000000,2.000000,0.2000,1.0000
16.830000,0.000000,-0.042157,-0.645654,0.042157,-0.029060,0.001724,-0.053724,0.000597,-0.000191,5.000000,1.000000,30.000000,2.000000,0.2000,1.0000
16.840000,0.000000,-0.049110,-0.545736,0.049110,-0.015385,0.002079,-0.092796,0.000618,-0.000572,5.000000,1.000000,30.000000,2.000000,0.2000,1.0000
16.852906,0.000000,-0.030741,-0.545736,0.030741,0.008547,0.001268,-0.014652,0.000634,-0.000191,5.000000,1.000000,30.000000,2.000000,0.2000,1.0000
16.860962,0.000000,-0.002371,-0.577727,0.002371,0.022222,0.000133,-0.024420,0.000635,-0.000191,5.000000,1.000000,30.000000,2.000000,0.2000,1.0000
16.871621,0.000000,0.030582,-0.614887,-0.030582,0.032479,-0.001185,0.092796,0.000622,-0.000191,5.000000,1.000000,30.000000,2.000000,0.2000,1.0000
16.880000,0.000000,0.009081,-0.614887,-0.009081,-0.015385,-0.000325,-0.063492,0.000620,-0.000191,5.000000,1.000000,30.000000,2.000000,0.2000,1.0000
16.890827,0.000000,0.012393,-0.604071,-0.012393,0.005128,-0.000458,-0.014652,0.000615,-0.000191,5.000000,1.000000,30.000000,2.000000,0.2000,1.0000
16.900286,0.000000,0.001367,-0.564737,-0.001367,-0.008547,0.000060,-0.092796,0.000615,-0.000572,5.000000,1.000000,30.000000,2.000000,0.2000,1.0000
16.910222,0.000000,0.006222,-0.564737,-0.006222,0.005128,-0.000134,-0.170940,0.000614,-0.000572,5.000000,1.000000,30.000000,2.000000,0.2000,1.0000
16.920200,0.000000,0.003268,-0.570014,-0.003268,-0.001709,-0.000093,0.004884,0.000613,-0.000191,5.000000,1.000000,30.000000,2.000000,0.2000,1.0000
16.930199,0.000000,-0.005932,-0.573447,0.005932,-0.008547,0.000275,-0.004884,0.000616,-0.000191,5.000000,1.000000,30.000000,2.000000,0.2000,1.0000
16.940127,0.000000,-0.013293,-0.573447,0.013293,-0.008547,0.000570,0.004884,0.000621,-0.000191,5.000000,1.000000,30.000000,2.000000,0.2000,1.0000
16.950694,0.000000,0.004750,-0.567243,-0.004750,0.015385,-0.000152,-0.024420,0.000620,-0.000191,5.000000,1.000000,30.000000,2.000000,0.2000,1.0000
16.960899,0.000000,0.005510,-0.567243,-0.005510,0.001709,-0.000182,-0.014652,0.000618,-0.000191,5.000000,1.000000,30.000000,2.000000,0.2000,1.0000
16.972852,0.000000,0.016374,-0.603406,-0.016374,0.011966,-0.000617,0.053724,0.000611,-0.000191,5.000000,1.000000,30.000000,2.000000,0.2000,1.0000
16.980470,0.000000,0.007971,-0.495595,-0.007971,-0.005128,-0.000281,-0.063492,0.000608,-0.000191,5.000000,1.000000,30.000000,2.000000,0.2000,1.0000
16.990114,0.000000,0.032018,-0.495595,-0.032018,0.025641,-0.001243,-0.053724,0.000596,-0.000191,5.000000,1.000000,30.000000,2.000000,0.2000,1.0000
17.000017,0.000000,0.017067,-0.587381,-0.017067,-0.008547,-0.000645,-0.034188,0.000590,-0.000191,5.000000,1.000000,30.000000,2.000000,0.2000,1.0000
17.010000,0.000000,0.015363,-0.610338,-0.015363,0.001709,-0.000576,-0.004884,0.000584,-0.000191,5.000000,1.000000,30.000000,2.000000,0.2000,1.0000
17.020000,0.000000,0.024256,-0.610338,-0.024256,0.011966,-0.000856,-0.122100,0.000576,-0.000572,5.000000,1.000000,30.000000,2.000000,0.2000,1.0000
17.030000,0.000000,0.004020,-0.610338,-0.004020,-0.015385,-0.000123,-0.004884,0.000574,-0.000191,5.000000,1.000000,30.000000,2.000000,0.2000,1.0000
17.042784,0.000000,0.039114,-0.586398,-0.039114,0.035897,-0.001526,0.063492,0.000555,-0.000191,5.000000,1.000000,30.000000,2.000000,0.2000,1.0000
17.050126,0.000000,0.033000,-0.586398,-0.033000,0.001709,-0.001282,0.014652,0.000546,-0.000191,5.000000,1.000000,30.000000,2.000000,0.2000,1.0000
17.061008,0.000000,-0.019754,-0.544480,0.019754,-0.046154,0.000828,-0.024420,0.000555,-0.000191,5.000000,1.000000,30.000000,2.000000,0.2000,1.0000
17.070761,0.000000,-0.034606,-0.582963,0.034606,-0.018803,0.001422,0.034188,0.000568,-0.000191,5.000000,1.000000,30.000000,2.000000,0.2000,1.0000
17.080069,0.000000,-0.029394,-0.582963,0.029394,-0.001709,0.001214,-0.014652,0.000580,-0.000191,5.000000,1.000000,30.000000,2.000000,0.2000,1.0000
17.090415,0.000000,-0.032063,-0.612859,0.032063,-0.008547,0.001321,-0.014652,0.000593,-0.000191,5.000000,1.000000,30.000000,2.000000,0.2000,1.0000
17.101136,0.000000,-0.003428,-0.616687,0.003428,0.022222,0.000175,-0.004884,0.000595,-0.000191,5.000000,1.000000,30.000000,2.000000,0.2000,1.0000
17.110000,0.000000,0.009224,-0.616687,-0.009224,0.011966,-0.000331,-0.004884,0.000592,-0.000191,5.000000,1.000000,30.000000,2.000000,0.2000,1.0000
17.120000,0.000000,-0.004587,-0.630451,0.004587,-0.011966,0.000222,-0.063492,0.000595,-0.000191,5.000000,1.000000,30.000000,2.000000,0.2000,1.0000
17.130000,0.000000,-0.029311,-0.630451,0.029311,-0.025641,0.001211,0.112332,0.000607,-0.000191,5.000000,1.000000,30.000000,2.000000,0.2000,1.0000
17.140000,0.000000,-0.031995,-0.519144,0.031995,-0.008547,0.001318,-0.083028,0.000620,-0.000191,5.000000,1.000000,30.000000,2.000000,0.2000,1.0000
17.150101,0.000000,-0.020468,-0.563524,0.020468,0.005128,0.000857,0.014652,0.000629,-0.000191,5.000000,1.000000,30.000000,2.000000,0.2000,1.0000
17.162264,0.000000,-0.007828,-0.563524,0.007828,0.008547,0.000351,0.073260,0.000633,-0.000191,5.000000,1.000000,30.000000,2.000000,0.2000,1.0000
17.170593,0.000000,0.012541,-0.583142,-0.012541,0.018803,-0.000464,0.034188,0.000629,-0.000191,5.000000,1.000000,30.000000,2.000000,0.2000,1.0000
17.181327,0.000000,0.042512,-0.601416,-0.042512,0.032479,-0.001662,-0.024420,0.000611,-0.000191,5.000000,1.000000,30.000000,2.000000,0.2000,1.0000
17.191582,0.000000,0.049394,-0.601416,-0.049394,0.015385,-0.001938,0.004884,0.000591,-0.000191,5.000000,1.000000,30.000000,2.000000,0.2000,1.0000
17.200866,0.000000,0.095925,-0.582547,-0.095925,0.056410,-0.003799,-0.043956,0.000556,-0.000191,5.000000,1.000000,30.000000,2.000000,0.2000,1.0000
17.210000,0.000000,0.092125,-0.555688,-0.092125,0.015385,-0.003647,-0.053724,0.000523,-0.000191,5.000000,1.000000,30.000000,2.000000,0.2000,1.0000
17.220000,0.000000,0.089085,-0.555688,-0.089085,0.015385,-0.003525,-0.004884,0.000487,-0.000191,5.000000,1.000000,30.000000,2.000000,0.2000,1.0000
17.230200,0.000000,0.079815,-0.598245,-0.079815,0.008547,-0.003154,-0.004884,0.000455,-0.000191,5.000000,1.000000,30.000000,2.000000,0.2000,1.0000
17.240324,0.000000,0.031373,-0.598245,-0.031373,-0.032479,-0.001217,-0.004884,0.000443,-0.000191,5.000000,1.000000,30.000000,2.000000,0.2000,1.0000
17.250917,0.000000,-0.003961,-0.636814,0.003961,-0.029060,0.000197,-0.034188,0.000445,-0.000191,5.000000,1.000000,30.000000,2.000000,0.2000,1.0000
17.260159,0.000000,-0.008297,-0.636632,0.008297,-0.005128,0.000370,0.024420,0.000448,-0.000191,5.000000,1.000000,30.000000,2.000000,0.2000,1.0000
17.270505,0.000000,-0.008347,-0.636632,0.008347,-0.001709,0.000372,-0.043956,0.000452,-0.000191,5.000000,1.000000,30.000000,2.000000,0.2000,1.0000
17.280000,0.000000,-0.011806,-0.531730,0.011806,-0.005128,0.000510,-0.034188,0.000457,-0.000191,5.000000,1.000000,30.000000,2.000000,0.2000,1.0000
17.291703,0.000000,-0.035086,-0.607006,0.035086,-0.025641,0.001442,0.063492,0.000474,-0.000191,5.000000,1.000000,30.000000,2.000000,0.2000,1.0000
17.300031,0.000000,-0.046872,-0.607006,0.046872,-0.018803,0.001913,-0.034188,0.000490,-0.000191,5.000000,1.000000,30.000000,2.000000,0.2000,1.0000
17.310842,0.000000,-0.049463,-0.614513,0.049463,-0.011966,0.002017,-0.053724,0.000512,-0.000191,5.000000,1.000000,30.000000,2.000000,0.2000,1.0000
17.320000,0.000000,-0.048118,-0.618829,0.048118,-0.008547,0.001963,0.053724,0.000530,-0.000191,5.000000,1.000000,30.000000,2.000000,0.2000,1.0000
17.330102,0.000000,-0.050460,-0.618829,0.050460,-0.011966,0.002057,-0.034188,0.000550,-0.000191,5.000000,1.000000,30.000000,2.000000,0.2000,1.0000
17.340022,0.000000,-0.042077,-0.627595,0.042077,-0.001709,0.001721,0.014652,0.000568,-0.000191,5.000000,1.000000,30.000000,2.000000,0.2000,1.0000
17.353041,0.000000,-0.045628,-0.627595,0.045628,-0.011966,0.001863,0.014652,0.000592,-0.000191,5.000000,1.000000,30.000000,2.000000,0.2000,1.0000
17.360866,0.000000,-0.048468,-0.574118,0.048468,-0.011966,0.001977,-0.043956,0.000607,-0.000191,5.000000,1.000000,30.000000,2.000000,0.2000,1.0000
17.370000,0.000000,-0.026809,-0.608248,0.026809,0.011966,0.001110,0.034188,0.000617,-0.000191,5.000000,1.000000,30.000000,2.000000,0.2000,1.0000
17.381748,0.000000,0.031545,-0.598962,-0.031545,0.052991,-0.001224,-0.004884,0.000603,-0.000191,5.000000,1.000000,30.000000,2.000000,0.2000,1.0000
17.390197,0.000000,0.044039,-0.598962,-0.044039,0.018803,-0.001723,0.083028,0.000588,-0.000191,5.000000,1.000000,30.000000,2.000000,0.2000,1.0000
17.400542,0.000000,0.023265,-0.619330,-0.023265,-0.011966,-0.000892,0.053724,0.000579,-0.000191,5.000000,1.000000,30.000000,2.000000,0.2000,1.0000
17.411447,0.000000,0.006647,-0.525545,-0.006647,-0.011966,-0.000228,0.073260,0.000577,-0.000191,5.000000,1.000000,30.000000,2.000000,0.2000,1.0000
17.420235,0.000000,-0.013486,-0.525545,0.013486,-0.018803,0.000654,-0.083028,0.000582,-0.000572,5.000000,1.000000,30.000000,2.000000,0.2000,1.0000
17.430243,0.000000,-0.009080,-0.568904,0.009080,0.001709,0.000401,-0.043956,0.000586,-0.000191,5.000000,1.000000,30.000000,2.000000,0.2000,1.0000
17.440000,0.000000,-0.008973,-0.568904,0.008973,-0.001709,0.000473,-0.102564,0.000591,-0.000572,5.000000,1.000000,30.000000,2.000000,0.2000,1.0000
17.451484,0.000000,0.001369,-0.576728,-0.001369,0.008547,0.000060,-0.112332,0.000592,-0.000572,5.000000,1.000000,30.000000,2.000000,0.2000,1.0000
17.461118,0.000000,0.033573,-0.591114,-0.033573,0.032479,-0.001305,0.063492,0.000579,-0.000191,5.000000,1.000000,30.000000,2.000000,0.2000,1.0000
17.470655,0.000000,0.038825,-0.591114,-0.038825,0.011966,-0.001515,-0.014652,0.000565,-0.000191,5.000000,1.000000,30.000000,2.000000,0.2000,1.0000
17.480906,0.000000,0.039607,-0.631300,-0.039607,0.008547,-0.001470,-0.083028,0.000550,-0.000572,5.000000,1.000000,30.000000,2.000000,0.2000,1.0000
17.490182,0.000000,0.016301,-0.516857,-0.016301,-0.015385,-0.000614,0.024420,0.000544,-0.000191,5.000000,1.000000,30.000000,2.000000,0.2000,1.0000
17.500069,0.000000,-0.005763,-0.516857,0.005763,-0.018803,0.000269,-0.004884,0.000547,-0.000191,5.000000,1.000000,30.000000,2.000000,0.2000,1.0000
17.510121,0.000000,0.014193,-0.618615,-0.014193,0.018803,-0.000453,-0.073260,0.000542,-0.000572,5.000000,1.000000,30.000000,2.000000,0.2000,1.0000
17.520000,0.000000,-0.004030,-0.615323,0.004030,-0.015385,0.000276,-0.083028,0.000545,-0.000572,5.000000,1.000000,30.000000,2.000000,0.2000,1.0000
17.530000,0.000000,0.001904,-0.615323,-0.001904,0.005128,-0.000038,-0.014652,0.000544,-0.000191,5.000000,1.000000,30.000000,2.000000,0.2000,1.0000
17.540067,0.000000,-0.017280,-0.630709,0.017280,-0.018803,0.000729,0.053724,0.000552,-0.000191,5.000000,1.000000,30.000000,2.000000,0.2000,1.0000
17.550144,0.000000,-0.025790,-0.593743,0.025790,-0.011966,0.001070,0.024420,0.000563,-0.000191,5.000000,1.000000,30.000000,2.000000,0.2000,1.0000
17.560266,0.000000,-0.015504,-0.593743,0.015504,0.005128,0.000658,0.063492,0.000569,-0.000191,5.000000,1.000000,30.000000,2.000000,0.2000,1.0000
17.571771,0.000000,-0.038044,-0.577478,0.038044,-0.025641,0.001560,0.043956,0.000587,-0.000191,5.000000,1.000000,30.000000,2.000000,0.2000,1.0000
17.580442,0.000000,-0.004794,-0.622809,0.004794,0.025641,0.000230,0.034188,0.000589,-0.000191,5.000000,1.000000,30.000000,2.000000,0.2000,1.0000
17.590414,0.000000,-0.005545,-0.622809,0.005545,-0.001709,0.000260,-0.073260,0.000592,-0.000191,5.000000,1.000000,30.000000,2.000000,0.2000,1.0000
17.600393,0.000000,0.021205,-0.615328,-0.021205,0.025641,-0.000810,-0.034188,0.000584,-0.000191,5.000000,1.000000,30.000000,2.000000,0.2000,1.0000
17.610302,0.000000,-0.015514,-0.611525,0.015514,-0.032479,0.000659,-0.004884,0.000590,-0.000191,5.000000,1.000000,30.000000,2.000000,0.2000,1.0000
17.620099,0.000000,-0.010702,-0.611525,0.010702,0.001709,0.000466,-0.043956,0.000595,-0.000191,5.000000,1.000000,30.000000,2.000000,0.2000,1.0000
17.630000,0.000000,-0.003434,-0.536769,0.003434,0.005128,0.000175,-0.024420,0.000597,-0.000191,5.000000,1.000000,30.000000,2.000000,0.2000,1.0000
17.640000,0.000000,-0.014713,-0.536769,0.014713,-0.011966,0.000627,-0.034188,0.000603,-0.000191,5.000000,1.000000,30.000000,2.000000,0.2000,1.0000
17.650000,0.000000,-0.027155,-0.582414,0.027155,-0.015385,0.001124,-0.102564,0.000614,-0.000191,5.000000,1.000000,30.000000,2.000000,0.2000,1.0000
17.660671,0.000000,-0.006339,-0.596211,0.006339,0.015385,0.000368,-0.112332,0.000618,-0.000572,5.000000,1.000000,30.000000,2.000000,0.2000,1.0000
17.672703,0.000000,0.006894,-0.596211,-0.006894,0.011966,-0.000238,-0.024420,0.000615,-0.000191,5.000000,1.000000,30.000000,2.000000,0.2000,1.0000
17.680693,0.000000,0.034575,-0.589314,-0.034575,0.029060,-0.001345,0.024420,0.000604,-0.000191,5.000000,1.000000,30.000000,2.000000,0.2000,1.0000
17.690435,0.000000,0.056720,-0.589314,-0.056720,0.029060,-0.002231,-0.043956,0.000583,-0.000191,5.000000,1.000000,30.000000,2.000000,0.2000,1.0000
17.701200,0.000000,0.067598,-0.548640,-0.067598,0.022222,-0.002666,0.131868,0.000554,-0.000191,5.000000,1.000000,30.000000,2.000000,0.2000,1.0000
17.710031,0.000000,0.052369,-0.535776,-0.052369,-0.001709,-0.002057,-0.034188,0.000536,-0.000191,5.000000,1.000000,30.000000,2.000000,0.2000,1.0000
17.720151,0.000000,0.043605,-0.588482,-0.043605,0.001709,-0.001706,-0.083028,0.000519,-0.000191,5.000000,1.000000,30.000000,2.000000,0.2000,1.0000
17.730148,0.000000,0.043431,-0.588482,-0.043431,0.008547,-0.001699,-0.034188,0.000502,-0.000191,5.000000,1.000000,30.000000,2.000000,0.2000,1.0000
17.740108,0.000000,0.043292,-0.625760,-0.043292,0.008547,-0.001694,0.063492,0.000485,-0.000191,5.000000,1.000000,30.000000,2.000000,0.2000,1.0000
17.750000,0.000000,0.046599,-0.635376,-0.046599,0.011966,-0.001826,0.053724,0.000467,-0.000191,5.000000,1.000000,30.000000,2.000000,0.2000,1.0000
17.760270,0.000000,0.045826,-0.635376,-0.045826,0.008547,-0.001795,0.053724,0.000448,-0.000191,5.000000,1.000000,30.000000,2.000000,0.2000,1.0000
17.772114,0.000000,0.045208,-0.594297,-0.045208,0.008547,-0.001694,-0.083028,0.000428,-0.000572,5.000000,1.000000,30.000000,2.000000,0.2000,1.0000
17.780825,0.000000,0.031038,-0.577542,-0.031038,-0.005128,-0.001203,0.073260,0.000418,-0.000191,5.000000,1.000000,30.000000,2.000000,0.2000,1.0000
17.790274,0.000000,0.012865,-0.577542,-0.012865,-0.011966,-0.000400,-0.083028,0.000414,-0.000572,5.000000,1.000000,30.000000,2.000000,0.2000,1.0000
17.800007,0.000000,-0.001674,-0.641012,0.001674,-0.011966,0.000105,0.034188,0.000415,-0.000191,5.000000,1.000000,30.000000,2.000000,0.2000,1.0000
17.810117,0.000000,0.010627,-0.641012,-0.010627,0.011966,-0.000387,0.063492,0.000411,-0.000191,5.000000,1.000000,30.000000,2.000000,0.2000,1.0000
17.820000,0.000000,-0.013721,-0.639042,0.013721,-0.022222,0.000587,0.043956,0.000417,-0.000191,5.000000,1.000000,30.000000,2.000000,0.2000,1.0000
17.830000,0.000000,-0.009267,-0.625060,0.009267,0.001709,0.000485,-0.073260,0.000422,-0.000572,5.000000,1.000000,30.000000,2.000000,0.2000,1.0000
17.840102,0.000000,-0.029636,-0.625060,0.029636,-0.022222,0.001224,0.063492,0.000434,-0.000191,5.000000,1.000000,30.000000,2.000000,0.2000,1.0000
17.850000,0.000000,-0.032256,-0.560891,0.032256,-0.008547,0.001328,0.034188,0.000447,-0.000191,5.000000,1.000000,30.000000,2.000000,0.2000,1.0000
17.861562,0.000000,-0.024095,-0.618755,0.024095,0.001709,0.001002,0.043956,0.000459,-0.000191,5.000000,1.000000,30.000000,2.000000,0.2000,1.0000
17.870000,0.000000,-0.020986,-0.618755,0.020986,-0.001709,0.000878,0.034188,0.000466,-0.000191,5.000000,1.000000,30.000000,2.000000,0.2000,1.0000
17.880061,0.000000,0.012271,-0.626357,-0.012271,0.029060,-0.000453,0.102564,0.000462,-0.000191,5.000000,1.000000,30.000000,2.000000,0.2000,1.0000
17.893038,0.000000,-0.002149,-0.658919,0.002149,-0.011966,0.000124,-0.024420,0.000463,-0.000191,5.000000,1.000000,30.000000,2.000000,0.2000,1.0000
17.900431,0.000000,-0.020522,-0.658919,0.020522,-0.018803,0.000859,-0.053724,0.000470,-0.000191,5.000000,1.000000,30.000000,2.000000,0.2000,1.0000
17.910366,0.000000,-0.001033,-0.580223,0.001033,0.015385,0.000079,0.024420,0.000470,-0.000191,5.000000,1.000000,30.000000,2.000000,0.2000,1.0000
17.920419,0.000000,0.017977,-0.580223,-0.017977,0.018803,-0.000681,0.063492,0.000463,-0.000191,5.000000,1.000000,30.000000,2.000000,0.2000,1.0000
17.930000,0.000000,-0.004422,-0.602094,0.004422,-0.018803,0.000215,-0.034188,0.000466,-0.000191,5.000000,1.000000,30.000000,2.000000,0.2000,1.0000
17.940000,0.000000,-0.012085,-0.615481,0.012085,-0.008547,0.000598,-0.053724,0.000471,-0.000572,5.000000,1.000000,30.000000,2.000000,0.2000,1.0000
17.950000,0.000000,-0.001121,-0.615481,0.001121,0.008547,0.000083,-0.014652,0.000472,-0.000191,5.000000,1.000000,30.000000,2.000000,0.2000,1.0000
17.960457,0.000000,-0.047050,-0.650783,0.047050,-0.046154,0.001920,-0.034188,0.000492,-0.000191,5.000000,1.000000,30.000000,2.000000,0.2000,1.0000
17.970923,0.000000,-0.029093,-0.645159,0.029093,0.008547,0.001202,0.034188,0.000505,-0.000191,5.000000,1.000000,30.000000,2.000000,0.2000,1.0000
17.980373,0.000000,-0.018146,-0.645159,0.018146,0.005128,0.000764,0.014652,0.000512,-0.000191,5.000000,1.000000,30.000000,2.000000,0.2000,1.0000
17.990219,0.000000,0.011124,-0.569732,-0.011124,0.025641,-0.000407,0.092796,0.000508,-0.000191,5.000000,1.000000,30.000000,2.000000,0.2000,1.0000
18.000473,0.000000,0.007190,-0.605881,-0.007190,-0.001709,-0.000173,-0.083028,0.000506,-0.000572,5.000000,1.000000,30.000000,2.000000,0.2000,1.0000
18.010465,0.000000,0.007461,-0.605881,-0.007461,0.001709,-0.000260,-0.014652,0.000504,-0.000191,5.000000,1.000000,30.000000,2.000000,0.2000,1.0000
18.020300,0.000000,-0.012834,-0.652803,0.012834,-0.018803,0.000552,-0.004884,0.000509,-0.000191,5.000000,1.000000,30.000000,2.000000,0.2000,1.0000
18.030112,0.000000,-0.015396,-0.652803,0.015396,-0.005128,0.000654,0.014652,0.000516,-0.000191,5.000000,1.000000,30.000000,2.000000,0.2000,1.0000
18.040098,0.000000,-0.024282,-0.625375,0.024282,-0.011966,0.001009,-0.053724,0.000526,-0.000191,5.000000,1.000000,30.000000,2.000000,0.2000,1.0000
18.050311,0.000000,-0.021135,-0.596178,0.021135,-0.001709,0.000884,0.024420,0.000535,-0.000191,5.000000,1.000000,30.000000,2.000000,0.2000,1.0000
18.060000,0.000000,-0.025455,-0.596178,0.025455,-0.008547,0.001056,0.073260,0.000545,-0.000191,5.000000,1.000000,30.000000,2.000000,0.2000,1.0000
18.070542,0.000000,-0.035749,-0.589786,0.035749,-0.015385,0.001468,0.004884,0.000560,-0.000191,5.000000,1.000000,30.000000,2.000000,0.2000,1.0000
18.080733,0.000000,0.003880,-0.620259,-0.003880,0.032479,-0.000117,-0.004884,0.000559,-0.000191,5.000000,1.000000,30.000000,2.000000,0.2000,1.0000
18.092519,0.000000,-0.043050,-0.634733,0.043050,-0.046154,0.001760,-0.024420,0.000580,-0.000191,5.000000,1.000000,30.000000,2.000000,0.2000,1.0000
18.101212,0.000000,-0.008799,-0.634733,0.008799,0.025641,0.000390,-0.024420,0.000583,-0.000191,5.000000,1.000000,30.000000,2.000000,0.2000,1.0000
18.111436,0.000000,0.015183,-0.648785,-0.015183,0.022222,-0.000493,-0.092796,0.000578,-0.000572,5.000000,1.000000,30.000000,2.000000,0.2000,1.0000
18.120301,0.000000,0.007018,-0.648785,-0.007018,-0.005128,-0.000243,0.073260,0.000576,-0.000191,5.000000,1.000000,30.000000,2.000000,0.2000,1.0000
18.130000,0.000000,0.017580,-0.514693,-0.017580,0.011966,-0.000665,0.034188,0.000570,-0.000191,5.000000,1.000000,30.000000,2.000000,0.2000,1.0000
18.140000,0.000000,0.005517,-0.553423,-0.005517,-0.008547,-0.000183,0.102564,0.000568,-0.000191,5.000000,1.000000,30.000000,2.000000,0.2000,1.0000
18.150304,0.000000,-0.000714,-0.553423,0.000714,-0.005128,0.000067,0.102564,0.000569,-0.000191,5.000000,1.000000,30.000000,2.000000,0.2000,1.0000
18.160000,0.000000,-0.012537,-0.612814,0.012537,-0.011966,0.000540,0.102564,0.000574,-0.000191,5.000000,1.000000,30.000000,2.000000,0.2000,1.0000
18.170310,0.000000,-0.001483,-0.612814,0.001483,0.008547,0.000097,0.034188,0.000575,-0.000191,5.000000,1.000000,30.000000,2.000000,0.2000,1.0000
18.182133,0.000000,0.034711,-0.654686,-0.034711,0.035897,-0.001350,-0.034188,0.000559,-0.000191,5.000000,1.000000,30.000000,2.000000,0.2000,1.0000
18.190310,0.000000,0.005547,-0.589739,-0.005547,-0.022222,-0.000184,-0.073260,0.000557,-0.000191,5.000000,1.000000,30.000000,2.000000,0.2000,1.0000
18.200931,0.000000,0.016403,-0.555558,-0.016403,0.011966,-0.000618,0.063492,0.000551,-0.000191,5.000000,1.000000,30.000000,2.000000,0.2000,1.0000
18.210136,0.000000,0.021670,-0.555558,-0.021670,0.008547,-0.000829,-0.014652,0.000543,-0.000191,5.000000,1.000000,30.000000,2.000000,0.2000,1.0000
18.220358,0.000000,-0.004887,-0.613015,0.004887,-0.022222,0.000234,0.014652,0.000546,-0.000191,5.000000,1.000000,30.000000,2.000000,0.2000,1.0000
